time,iso20
07/21,143.70615
07/22,144.53023
07/23,142.2533
07/24,142.68048
07/25,143.16736
07/26,142.9876
07/27,142.46062
07/28,142.46017
07/29,142.207
07/30,143.21439
07/31,142.85129
08/01,143.52512
08/02,143.66455
08/03,143.81042
08/04,144.51639
08/05,144.01009
08/06,144.10666
08/07,143.3186
08/08,143.21504
08/09,143.65085
08/10,142.9561
08/11,143.4242
08/12,143.9323
08/13,143.41771
08/14,142.90488
08/15,144.4366
08/16,144.37515
08/17,143.18242
08/18,140.84656
08/19,142.39517
08/20,142.74493
08/21,142.53319
08/22,141.9008
08/23,141.78749
08/24,141.71678
08/25,142.2392
08/26,142.16873
08/27,140.68298
08/28,142.40349
08/29,141.47401
08/30,141.33873
08/31,141.18387
09/01,140.29097
09/02,141.03928
09/03,139.89595
09/04,140.23177
09/05,139.36244
09/06,139.84822
09/07,140.55974
09/08,140.44739
09/09,138.70581
09/10,139.05403
09/11,139.25296
09/12,138.2571
09/13,138.61218
09/14,138.72441
09/15,139.816
09/16,139.2281
09/17,140.26761
09/18,140.37903
09/19,140.11578
09/20,140.87659
09/21,139.97551
09/22,142.01442
09/23,143.8051
09/24,143.9058
09/25,141.2903
09/26,143.70363
09/27,142.23401
09/28,141.48143
09/29,142.25018
09/30,142.53166
10/01,142.98544
10/02,141.90437
10/03,141.90347
10/04,143.02087
10/05,142.39052
10/06,142.16512
10/07,143.86198
10/08,142.52954
10/09,142.3092
10/10,142.84935
10/11,143.4452
10/12,143.90398
10/13,144.48262
10/14,143.20758
10/15,144.23476
10/16,144.9119
10/17,144.89977
10/18,145.24309
10/19,145.28589
10/20,145.23878
10/21,144.72603
10/22,144.58432
10/23,145.53212
10/24,145.55652
10/25,145.48865
10/26,146.58752
10/27,146.96457
10/28,148.02278
10/29,148.93721
10/30,148.83331
10/31,147.77095
11/01,147.93005
11/02,149.16675
11/03,149.06146
11/04,149.5656
11/05,149.12823
11/06,149.416
11/07,150.62195
11/08,150.83847
11/09,152.24162
11/10,152.21606
11/11,151.55994
11/12,152.45384
11/13,150.91077
11/14,151.79848
11/15,150.65627
11/16,149.44148
11/17,151.62434
11/18,151.15778
11/19,150.6512
11/20,149.62979
11/21,151.289
11/22,151.03262
11/23,149.43843
11/24,149.75072
11/25,149.93121
11/26,150.33347
11/27,149.17274
11/28,148.96252
11/29,148.21928
11/30,149.54926
12/01,149.50272
12/02,151.47224
12/03,151.14142
12/04,150.52122
12/05,150.64967
12/06,149.18289
12/07,149.92958
12/08,149.49644
12/09,148.00958
12/10,148.73517
12/11,149.24554
12/12,149.55351
12/13,148.81642
12/14,148.70708
12/15,150.5267
12/16,147.828
12/17,148.22214
12/18,150.04045
12/19,148.70512
12/20,147.43127
12/21,147.33472
12/22,148.27136
12/23,148.51453
12/24,147.74432
12/25,145.97757
12/26,147.04959
12/27,147.54088
12/28,147.44376
12/29,147.27448
12/30,148.59712
12/31,148.6847
