time,iso20
10/29,126.89319
10/30,124.93171
10/31,126.41425
11/01,126.00764
11/02,125.32156
11/03,126.35933
11/04,127.5456
11/05,126.02977
11/06,127.079155
11/07,127.20573
11/08,126.81788
11/09,126.61013
11/10,127.21178
11/11,126.9824
11/12,126.58167
11/13,128.43039
11/14,126.64519
11/15,126.17208
11/16,126.998924
11/17,126.78055
11/18,124.92375
11/19,126.704124
11/20,125.781715
11/21,125.7703
11/22,125.64352
11/23,125.76512
11/24,125.233505
11/25,125.273155
11/26,125.18486
11/27,124.68558
11/28,125.396034
11/29,125.15198
11/30,125.43492
12/01,124.912
12/02,125.90661
12/03,125.811646
12/04,125.2054
12/05,127.25973
12/06,127.64538
12/07,127.83656
12/08,124.62908
12/09,124.48694
12/10,123.90605
12/11,124.84193
12/12,124.39565
12/13,123.44214
12/14,123.72941
12/15,123.781425
12/16,122.322464
12/17,123.71997
12/18,120.971214
12/19,120.79237
12/20,120.10065
12/21,120.56143
12/22,121.152534
12/23,119.46495
12/24,120.45108
12/25,120.29268
12/26,121.16986
12/27,119.74651
12/28,121.47402
12/29,120.90657
12/30,120.38101
12/31,121.978004
