time,iso20
10/01,206.36024
10/02,207.50032
10/03,206.53587
10/04,206.61366
10/05,206.30937
10/06,206.66396
10/07,206.65945
10/08,206.73784
10/09,206.8252
10/10,206.57968
10/11,207.0198
10/12,206.7377
10/13,207.58516
10/14,206.60695
10/15,206.96925
10/16,207.3335
10/17,206.85919
10/18,206.50948
10/19,206.282
10/20,205.88887
10/21,205.91641
10/22,205.84879
10/23,204.52109
10/24,205.8108
10/25,204.70833
10/26,205.62213
10/27,203.86655
10/28,204.48004
10/29,203.99135
10/30,206.62811
10/31,207.38716
11/01,205.38116
11/02,203.95155
11/03,205.71088
11/04,205.03978
11/05,205.79976
11/06,205.33594
11/07,206.90826
11/08,205.87291
11/09,206.82076
11/10,207.91325
11/11,207.83382
11/12,208.78024
11/13,208.65012
11/14,209.56683
11/15,208.49315
11/16,209.63727
11/17,209.96582
11/18,209.32524
11/19,209.21063
11/20,209.01369
11/21,210.28217
11/22,208.24751
11/23,208.82393
11/24,208.83469
11/25,208.60846
11/26,209.45996
11/27,208.83731
11/28,209.51521
11/29,207.63931
11/30,209.7706
12/01,207.96762
12/02,209.482
12/03,209.6496
12/04,208.84503
12/05,210.14453
12/06,210.19618
12/07,209.7737
12/08,209.80527
12/09,210.85077
12/10,210.56104
12/11,209.94746
12/12,211.90758
12/13,210.26805
12/14,210.99498
12/15,210.53915
12/16,209.53995
12/17,210.9581
12/18,209.99655
12/19,209.44183
12/20,209.48996
12/21,210.05894
12/22,209.46521
12/23,209.6563
12/24,208.72458
12/25,209.88881
12/26,209.06941
12/27,209.04562
12/28,209.78348
12/29,209.56734
12/30,209.80695
12/31,210.09119
