time,iso20
05/18,190.77419
05/19,191.84467
05/20,190.95406
05/21,189.63599
05/22,190.09723
05/23,190.37148
05/24,189.2899
05/25,188.06186
05/26,187.99123
05/27,187.67732
05/28,190.1559
05/29,187.58234
05/30,186.33813
05/31,187.71234
06/01,188.58907
06/02,188.09778
06/03,188.031
06/04,186.86703
06/05,187.00972
06/06,188.3101
06/07,187.1924
06/08,186.70428
06/09,186.3752
06/10,185.26093
06/11,184.4568
06/12,184.91757
06/13,183.92497
06/14,184.55183
06/15,184.48753
06/16,185.8908
06/17,187.65054
06/18,185.78792
06/19,185.35136
06/20,185.01935
06/21,185.4984
06/22,186.41321
06/23,185.87898
06/24,185.04182
06/25,187.35287
06/26,187.57579
06/27,187.34604
06/28,187.61119
06/29,187.37263
06/30,185.50061
07/01,185.62973
07/02,185.36702
07/03,184.4962
07/04,182.76024
07/05,179.99263
07/06,181.17462
07/07,180.63211
07/08,180.30582
07/09,180.43529
07/10,180.0992
07/11,180.67673
07/12,179.69064
07/13,179.2421
07/14,178.7946
07/15,176.39949
07/16,177.6851
07/17,177.23212
07/18,176.40993
07/19,177.65648
07/20,177.4743
07/21,179.10605
07/22,179.30324
07/23,178.37614
07/24,178.06647
07/25,178.55565
07/26,178.73851
07/27,178.37077
07/28,177.04759
07/29,177.92813
07/30,178.70369
07/31,178.29413
08/01,178.48854
08/02,177.55844
08/03,176.50996
08/04,177.86859
08/05,179.15312
08/06,179.26724
08/07,178.38092
08/08,178.28697
08/09,178.07814
08/10,179.41696
08/11,178.95718
08/12,177.83778
08/13,177.03664
08/14,176.50655
08/15,176.43692
08/16,175.14899
08/17,175.71317
08/18,176.29388
08/19,175.33078
08/20,176.31964
08/21,175.3493
08/22,177.04562
08/23,176.97757
08/24,175.44954
08/25,176.23366
08/26,177.00584
08/27,176.22748
08/28,176.39572
08/29,176.28528
08/30,174.3589
08/31,175.28586
09/01,175.95471
09/02,177.17725
09/03,176.01958
09/04,175.66638
09/05,175.80116
09/06,176.19377
09/07,176.36537
09/08,176.91342
09/09,176.48158
09/10,177.33055
09/11,177.40948
09/12,176.87306
09/13,176.57784
09/14,177.80211
09/15,176.77313
09/16,176.88734
09/17,177.4377
09/18,177.79643
09/19,178.13033
09/20,178.26129
09/21,176.87817
09/22,176.67953
09/23,177.59303
09/24,178.10098
09/25,179.43776
09/26,179.28494
09/27,179.2514
09/28,178.83397
09/29,179.16028
09/30,178.74123
10/01,178.04114
10/02,177.83052
10/03,179.26529
10/04,178.57358
10/05,179.36397
10/06,179.82347
10/07,179.15987
10/08,179.3553
10/09,180.05675
10/10,180.4619
10/11,179.95503
10/12,179.90005
10/13,179.90889
10/14,180.70319
10/15,180.58751
10/16,181.52963
10/17,181.20183
10/18,181.1103
10/19,181.60777
10/20,180.92175
10/21,180.75612
10/22,180.70146
10/23,181.26599
10/24,181.50566
10/25,181.58524
10/26,181.81631
10/27,179.858
10/28,178.8267
10/29,180.49765
10/30,180.34657
10/31,179.84343
11/01,181.17128
11/02,181.34984
11/03,184.2813
11/04,183.8745
11/05,182.64528
11/06,182.1195
11/07,183.488
11/08,182.19998
11/09,181.11153
11/10,181.86404
11/11,183.1278
11/12,183.25867
11/13,182.07243
11/14,182.379
11/15,182.4362
11/16,181.68158
11/17,181.9211
11/18,182.35765
11/19,180.69864
11/20,182.32458
11/21,182.99727
11/22,182.9924
11/23,182.26831
11/24,182.92867
11/25,182.78392
11/26,182.34799
11/27,183.45506
11/28,182.71948
11/29,183.0093
11/30,183.46059
12/01,183.01445
12/02,181.71294
12/03,181.70427
12/04,181.6308
12/05,182.90355
12/06,181.85994
12/07,181.17392
12/08,181.45998
12/09,181.04652
12/10,181.92091
12/11,181.20587
12/12,180.93736
12/13,181.19775
12/14,181.00854
12/15,181.4353
12/16,180.49623
12/17,180.83055
12/18,179.90382
12/19,179.25194
12/20,179.62924
12/21,180.48634
12/22,178.73543
12/23,178.86029
12/24,178.26332
12/25,180.67021
12/26,179.32164
12/27,177.2262
12/28,177.55188
12/29,179.25226
12/30,179.22667
12/31,177.97392
