time,iso20
07/31,158.18301
08/01,157.66678
08/02,157.36873
08/03,159.37448
08/04,158.92398
08/05,158.86932
08/06,158.65433
08/07,158.709
08/08,158.51964
08/09,158.57007
08/10,159.30789
08/11,159.91191
08/12,160.129
08/13,160.45915
08/14,158.69402
08/15,158.90637
08/16,160.05525
08/17,158.04979
08/18,158.76036
08/19,158.94395
08/20,157.46844
08/21,158.98273
08/22,159.6108
08/23,160.12456
08/24,160.44815
08/25,159.12202
08/26,158.68294
08/27,160.2691
08/28,161.78204
08/29,161.45105
08/30,159.84923
08/31,158.96597
09/01,159.59195
09/02,160.45929
09/03,160.43794
09/04,159.95375
09/05,159.57924
09/06,159.50565
09/07,159.16411
09/08,160.14778
09/09,161.10098
09/10,161.10045
09/11,161.7025
09/12,162.06898
09/13,162.45914
09/14,161.87183
09/15,161.99321
09/16,162.89655
09/17,163.38724
09/18,163.21997
09/19,162.84991
09/20,162.00504
09/21,162.92839
09/22,163.31635
09/23,163.25462
09/24,163.53412
09/25,163.30727
09/26,163.16994
09/27,163.75246
09/28,162.72061
09/29,162.86661
09/30,164.24672
10/01,164.88722
10/02,164.12724
10/03,165.3492
10/04,166.32161
10/05,166.78847
10/06,166.4873
10/07,166.30795
10/08,166.72131
10/09,167.55034
10/10,167.6405
10/11,168.12746
10/12,168.59335
10/13,167.6238
10/14,167.29695
10/15,166.94872
10/16,166.8169
10/17,167.75693
10/18,166.70772
10/19,166.0122
10/20,166.47342
10/21,168.07744
10/22,168.32448
10/23,167.08208
10/24,167.29993
10/25,168.6481
10/26,168.79065
10/27,167.29094
10/28,167.63133
10/29,167.8504
10/30,166.89468
10/31,166.69347
11/01,167.51262
11/02,167.3203
11/03,166.16301
11/04,165.63445
11/05,166.36777
11/06,166.70067
11/07,166.66621
11/08,167.0175
11/09,166.964
11/10,166.97282
11/11,166.66232
11/12,166.66609
11/13,167.58768
11/14,169.43927
11/15,167.75629
11/16,165.68999
11/17,166.28755
11/18,166.72131
11/19,167.38757
11/20,167.17099
11/21,167.94823
11/22,168.23058
11/23,168.03853
11/24,167.26723
11/25,168.17235
11/26,169.62003
11/27,169.2658
11/28,168.56012
11/29,168.4202
11/30,167.68034
12/01,166.80115
12/02,167.2065
12/03,167.12624
12/04,168.6667
12/05,168.26373
12/06,166.50755
12/07,167.27388
12/08,166.27261
12/09,165.37582
12/10,164.58356
12/11,166.31064
12/12,166.22333
12/13,166.24263
12/14,165.89833
12/15,165.9859
12/16,166.90007
12/17,166.92311
12/18,167.86334
12/19,167.1466
12/20,166.23991
12/21,167.64752
12/22,167.34644
12/23,167.20549
12/24,165.74385
12/25,164.41547
12/26,164.68242
12/27,165.87749
12/28,166.80533
12/29,166.59282
12/30,164.84296
12/31,165.19858
