time,iso20
05/17,178.7551
05/18,178.635
05/19,178.98734
05/20,177.72934
05/21,179.02394
05/22,180.03784
05/23,180.00276
05/24,178.71161
05/25,178.20793
05/26,177.60323
05/27,178.43462
05/28,178.55334
05/29,176.1553
05/30,176.74922
05/31,177.22897
06/01,177.52098
06/02,176.49368
06/03,176.08015
06/04,175.61533
06/05,175.89102
06/06,176.89401
06/07,175.02121
06/08,174.40508
06/09,174.22807
06/10,175.7369
06/11,175.54941
06/12,175.05
06/13,174.75584
06/14,174.09222
06/15,174.89677
06/16,173.60208
06/17,173.91263
06/18,174.00563
06/19,172.60854
06/20,174.59805
06/21,174.02501
06/22,172.7569
06/23,171.39743
06/24,171.39244
06/25,171.75175
06/26,170.33965
06/27,171.4259
06/28,170.5348
06/29,170.71391
06/30,171.8313
07/01,171.63971
07/02,171.63702
07/03,170.96362
07/04,172.32915
07/05,173.64394
07/06,173.42441
07/07,172.13931
07/08,172.11452
07/09,172.82185
07/10,172.90724
07/11,174.3444
07/12,173.4732
07/13,173.17378
07/14,173.7752
07/15,172.96849
07/16,174.23279
07/17,176.14423
07/18,174.0688
07/19,172.59691
07/20,174.96332
07/21,175.85742
07/22,174.7556
07/23,173.95758
07/24,176.63474
07/25,177.08917
07/26,177.09175
07/27,176.04562
07/28,177.48154
07/29,176.84517
07/30,176.7012
07/31,177.40762
08/01,178.71011
08/02,178.33115
08/03,178.90567
08/04,180.28784
08/05,179.69713
08/06,179.3677
08/07,180.93497
08/08,180.3247
08/09,181.80788
08/10,181.00174
08/11,180.70865
08/12,181.59554
08/13,180.94165
08/14,181.86272
08/15,181.6407
08/16,183.8759
08/17,182.44011
08/18,182.47087
08/19,183.45975
08/20,183.07948
08/21,183.6006
08/22,183.27478
08/23,182.78723
08/24,184.1363
08/25,185.2819
08/26,184.80951
08/27,184.78314
08/28,184.63495
08/29,184.82747
08/30,187.04404
08/31,185.52742
09/01,186.51453
09/02,185.46268
09/03,187.05457
09/04,187.66447
09/05,187.50774
09/06,188.26141
09/07,187.6086
09/08,186.86853
09/09,186.28253
09/10,188.95085
09/11,188.9888
09/12,186.39221
09/13,189.22981
09/14,189.1827
09/15,189.25484
09/16,187.29117
09/17,189.31918
09/18,189.97153
09/19,187.77411
09/20,187.89551
09/21,186.94281
09/22,188.10275
09/23,186.46306
09/24,187.87436
09/25,188.35542
09/26,186.86337
09/27,186.43799
09/28,186.79674
09/29,188.48795
09/30,190.46814
10/01,189.30142
10/02,191.06953
10/03,190.32602
10/04,190.07353
10/05,189.95363
10/06,189.9405
10/07,190.65358
10/08,189.72852
10/09,188.82822
10/10,189.308
10/11,190.39977
10/12,188.88173
10/13,191.71387
10/14,191.3687
10/15,191.36237
10/16,191.67339
10/17,191.32532
10/18,192.20767
10/19,191.9062
10/20,191.26054
10/21,192.54109
10/22,190.81279
10/23,190.44858
10/24,190.95985
10/25,191.30832
10/26,190.66945
10/27,190.67024
10/28,191.72176
10/29,191.09644
10/30,190.15746
10/31,189.43727
11/01,190.65657
11/02,190.67451
11/03,188.44296
11/04,188.72943
11/05,188.96622
11/06,189.41983
11/07,189.23143
11/08,189.61003
11/09,190.54802
11/10,191.19133
11/11,189.82738
11/12,190.35071
11/13,189.95323
11/14,191.0901
11/15,191.71857
11/16,189.96095
11/17,190.47908
11/18,192.45683
11/19,192.96252
11/20,189.4937
11/21,190.87668
11/22,191.60036
11/23,189.01958
11/24,188.70586
11/25,191.06192
11/26,191.1781
11/27,191.07178
11/28,190.364
11/29,190.75342
11/30,191.63792
12/01,191.40938
12/02,191.97858
12/03,193.16454
12/04,193.48215
12/05,192.70154
12/06,191.51036
12/07,193.7134
12/08,193.35657
12/09,190.95654
12/10,193.3687
12/11,194.88835
12/12,194.03102
12/13,193.4213
12/14,196.64725
12/15,195.97362
12/16,195.07672
12/17,194.94118
12/18,195.61504
12/19,196.45732
12/20,195.85658
12/21,196.34848
12/22,197.00055
12/23,199.81636
12/24,196.87119
12/25,196.59904
12/26,199.154
12/27,198.78175
12/28,196.85297
12/29,198.09203
12/30,196.85332
12/31,196.22722
