time,iso20
11/09,173.54709
11/10,172.07068
11/11,172.71745
11/12,172.09062
11/13,172.68785
11/14,171.77167
11/15,171.77379
11/16,171.75168
11/17,171.98688
11/18,172.48618
11/19,172.54625
11/20,172.2472
11/21,171.95229
11/22,171.93103
11/23,171.97614
11/24,171.64261
11/25,170.64061
11/26,170.69476
11/27,170.84251
11/28,170.59958
11/29,170.43895
11/30,169.20235
12/01,169.37704
12/02,168.69081
12/03,169.96376
12/04,170.18922
12/05,168.38719
12/06,169.69154
12/07,169.84222
12/08,169.2046
12/09,169.90468
12/10,169.2595
12/11,168.8714
12/12,168.0355
12/13,168.3833
12/14,168.40019
12/15,168.90408
12/16,167.39662
12/17,166.12337
12/18,165.93234
12/19,165.38821
12/20,167.20511
12/21,166.45876
12/22,166.43628
12/23,166.03621
12/24,166.58508
12/25,167.1229
12/26,166.03812
12/27,163.66829
12/28,164.97018
12/29,166.42183
12/30,167.39854
12/31,166.76431
