time,1,5,8,10,13,15,20,25,28,30,31,35,40,45,48,50,51,55,60,80,83,100,120,123,140,180,200,300,500
07/20,23.221916,23.026731,22.69,23.0094,22.199999,22.447319,22.623579,22.3845,21.686666,,21.771229,21.437431,21.008326,20.567102,19.68,,19.221273,18.335773,18.159767,16.168842,15.009999,15.3608465,14.478874,13.96,13.852577,13.209139,12.9475,11.765832,8.181867
07/21,23.184168,23.096174,23.35,22.988003,21.976667,22.50559,22.562143,22.324568,21.25,,21.865824,21.528,21.07301,20.801868,20.09,,19.410084,18.71099,18.396807,16.289717,15.22,15.534367,14.473645,15.12,13.904127,13.186633,12.9,11.8501215,8.235235
07/22,23.286268,23.053648,23.92,23.059233,23.05,21.62516,22.691677,22.474379,21.77,,20.647812,20.245512,21.155674,20.876904,20.0,,17.838245,17.327278,18.562468,16.535006,16.244999,15.614494,14.393847,15.81,13.81661,13.1069765,12.877501,11.776628,8.245979
07/23,23.201805,22.882261,25.0,22.940619,23.849998,21.377653,22.492481,22.473042,22.240002,,20.6381,20.365694,20.911552,21.046349,19.185,,18.651657,18.15881,18.523243,16.432724,17.095001,15.458742,14.4430275,15.13,13.749714,13.0474825,12.8625,11.79098,8.227209
07/24,23.195671,22.84105,24.46,22.95964,23.904999,22.002668,22.512995,22.528048,23.205,,21.020111,20.765467,21.096073,20.836708,19.96,,19.527552,19.158228,18.569635,16.396513,16.285,15.371992,14.410344,14.24,13.753097,13.107185,12.88625,11.815354,8.251557
07/25,23.168785,22.772434,23.33,22.92271,23.495,22.218523,22.396084,22.5237,22.935,,21.230768,20.953926,20.836779,20.842964,20.255001,,19.600065,19.217943,18.366606,16.23692,15.620001,15.1976185,14.292998,13.64,13.728155,13.052319,12.8949995,11.804812,8.193167
07/26,23.12473,22.773115,22.67,22.901678,23.185,22.755735,22.35286,22.396666,22.535,,21.722301,21.432865,20.6307,20.870583,20.145,,20.177559,19.796345,18.269135,16.262571,15.195,15.053645,14.22102,13.29,13.710053,13.040158,12.84875,11.788635,8.160559
07/27,23.142118,22.901752,21.94,22.96638,22.79,24.038546,22.486458,22.46197,22.055,,22.558388,22.165956,20.765863,21.012756,19.675,,20.760386,20.406086,18.627195,16.174505,15.355,15.103461,14.227043,13.97,13.707186,13.110524,12.8675,11.87749,8.233588
07/28,23.119669,22.911327,21.93,22.893702,22.615,23.284775,22.440187,22.39864,21.785,,21.584839,21.10124,20.576916,20.845451,19.235,,19.60233,19.102995,18.292566,15.914657,15.25,14.923752,14.122043,14.3,13.651152,13.093494,12.86,11.824944,8.267251
07/29,23.084427,22.900867,22.19,22.86097,22.615002,22.134754,22.291145,22.225222,21.814999,,20.893553,20.530416,20.206553,20.685358,20.17,,18.732542,18.151598,18.074358,15.893159,15.745,15.089711,14.245667,14.23,13.736022,13.142073,12.8862505,11.823607,8.297298
07/30,23.039112,22.87405,22.62,22.79146,22.875,21.801146,22.086353,21.967426,22.32,,20.07196,19.55159,19.841816,20.39037,21.14,,16.828627,16.181389,18.059496,15.887814,17.645,15.448909,14.366669,15.07,13.866563,13.1777315,12.86875,11.832194,8.299774
07/31,22.922441,22.678158,22.62,22.680222,22.895,21.438747,21.967108,21.880035,22.310001,,19.708313,18.977757,19.674107,20.07111,21.075,,15.657092,15.372404,17.779238,15.823391,16.34,15.317512,14.406161,14.51,13.889825,13.222902,12.88,11.86271,8.3257475
08/01,22.81761,22.571547,22.73,22.579634,22.935001,21.025225,21.960941,21.81901,22.240002,,19.476074,18.208956,19.637886,20.016953,20.285,,15.236442,15.028405,17.602701,15.81641,15.6,15.113281,14.380713,14.16,13.870867,13.16692,12.81875,11.881809,8.318435
08/02,22.704336,22.424107,22.71,22.409233,23.065,20.607805,21.904684,21.730108,22.470001,,19.611174,18.919626,19.981258,20.212963,20.845,,16.116724,15.644103,18.13509,15.807126,16.265,15.195339,14.389665,14.39,13.751988,13.144725,12.846251,11.80619,8.307172
08/03,22.652756,22.413382,22.53,22.322348,22.92,20.73603,21.773552,21.557955,21.994999,,20.268797,20.184181,19.992874,20.465181,19.845001,,19.003942,18.359684,18.089075,15.814912,15.63,15.185116,14.386441,14.44,13.82169,13.188177,12.88875,11.796403,8.294282
08/04,22.619415,22.434528,22.34,22.3168,22.86,20.744978,21.770952,21.609722,21.78,,20.426807,20.385916,20.012215,20.467167,20.145,,20.125395,19.395006,18.12797,15.919289,16.315,15.287123,14.456533,14.82,13.922602,13.195272,12.87875,11.868252,8.29734
08/05,22.69689,22.503159,21.95,22.357327,22.795,20.556967,21.942041,21.773727,21.675,,20.27008,20.22821,20.134989,20.596941,19.240002,,20.079367,19.596188,18.13989,15.963949,16.25,15.342103,14.512511,15.26,14.069415,13.206308,12.94375,11.871535,8.377325
08/06,22.7684,22.578472,21.77,22.396864,22.77,20.856064,21.915457,21.786728,21.689999,,19.954786,19.86324,20.00268,20.19673,18.875,,18.164843,17.720896,17.684639,15.7872,15.985001,15.199847,14.477557,14.72,13.952602,13.1438265,12.93,11.826093,8.435327
08/07,22.695255,22.506184,21.84,22.306953,22.38,21.319662,21.877691,21.829256,21.425,,19.697159,19.062454,20.03298,20.12531,19.029999,,17.496899,17.191107,17.766403,15.922162,15.76,15.138297,14.584273,14.28,13.949711,13.088525,12.93,11.75877,8.345307
08/08,22.737682,22.546968,22.09,22.33614,22.18,21.492569,21.91508,21.750877,21.244999,,19.732233,19.2014,20.147326,20.314497,18.645,,17.533691,17.3344,17.919737,15.955617,15.62,15.211284,14.509189,14.12,13.8869095,13.089607,12.875,11.829828,8.3370285
08/09,22.80566,22.5926,22.21,22.482666,22.2,21.759687,22.025248,22.042944,21.535,,20.807407,20.4379,20.294891,20.429508,19.17,,18.663765,18.288769,18.101295,16.019192,15.74,15.196916,14.49401,13.83,13.811027,13.11718,12.85625,11.878489,8.292251
08/10,22.878408,22.6795,22.7,22.609032,22.345001,21.786114,22.020527,21.989351,20.985,,21.291634,21.11493,20.059982,20.524622,17.935001,,19.84021,19.371138,18.083773,15.921879,15.59,15.092805,14.420794,13.74,13.745398,13.097269,12.79875,11.817344,8.267068
08/11,22.948835,22.745203,23.08,22.707474,22.27,21.900747,22.025343,22.065504,20.71,,21.679754,21.592756,20.348738,20.932438,17.64,,21.076729,20.86796,18.563505,16.121683,15.5,15.219141,14.576656,14.12,13.916876,13.034246,12.8714285,11.730241,8.259956
08/12,22.952246,22.755064,23.93,22.714882,22.765,21.887821,21.975912,22.046478,20.975,,21.588755,21.459007,20.25621,21.104485,18.634998,,20.667269,20.356922,18.572313,16.095295,15.775,15.183408,14.484474,14.42,13.860472,13.027965,12.974286,11.721717,8.236281
08/13,23.025583,22.835516,24.11,22.824263,22.33,21.648312,22.115406,22.075514,20.595001,,21.213675,21.057425,20.2816,21.038944,19.134998,,20.087284,19.774763,18.305614,15.855575,15.98,15.073078,14.479529,14.75,13.871069,13.107998,13.014285,11.832966,8.257686
08/14,22.959742,22.778105,23.8,22.761805,21.95,21.435652,22.006027,22.025047,20.32,,21.182022,21.095173,20.042723,20.96637,19.055,,20.610273,20.4383,17.993015,15.923038,15.925,15.008554,14.344569,15.2,13.855142,13.100035,13.047143,11.904313,8.299739
08/15,22.748146,22.524616,23.26,22.617289,22.865,21.308714,21.79485,22.064707,20.869999,,20.978096,20.88617,19.80753,20.763983,19.59,,20.437239,20.290071,17.884459,15.716835,16.19,14.913631,14.271418,15.35,13.821477,13.121943,12.884286,11.856761,8.252145
08/16,22.635397,22.352955,21.01,22.50122,21.975,21.158968,21.57208,21.88176,20.435001,,20.824007,20.75253,19.664663,20.622395,18.875,,20.298468,20.120674,17.756212,15.632317,15.555,14.8810835,14.237474,14.74,13.780024,13.115674,12.88,11.915785,8.222163
08/17,22.469978,22.209837,19.96,22.352955,21.925,20.96273,21.503597,21.773783,20.630001,,20.557943,20.486557,19.352762,20.331339,18.68,,19.79065,19.50258,17.45587,15.57545,15.545,14.683946,14.177203,14.64,13.743606,13.122758,12.852858,11.846767,8.238835
08/18,22.34108,22.146595,20.34,22.186218,22.150002,21.07505,21.463703,21.528982,21.225,,20.069101,19.927422,19.138124,19.999952,19.615,,19.313276,19.142141,17.450413,15.653461,15.67,14.791678,14.208096,14.73,13.739554,13.129628,12.860001,11.835392,8.298006
08/19,22.300694,22.137577,20.81,22.145493,22.349998,20.882511,21.401901,21.327894,21.195,,19.57776,19.387606,19.014149,20.00132,19.380001,,18.648859,18.35617,17.79159,15.831633,16.555,14.995296,14.327958,15.92,13.884285,13.138459,12.872857,11.831941,8.234921
08/20,22.339931,22.104103,21.0,22.16537,22.814999,20.220058,21.442732,21.475674,21.349998,,19.248577,19.047655,19.417915,20.25555,19.52,,17.926268,17.714882,18.076807,15.800607,16.53,15.068401,14.287327,16.07,13.932056,13.190228,13.03,11.846971,8.249584
08/21,22.411814,22.28707,21.06,22.230938,23.01,23.652206,21.685982,21.538916,21.545,26.55,19.204954,22.714848,20.035242,20.029793,20.244999,26.32,17.437336,17.23185,18.052229,16.200788,16.75,15.029189,14.2897215,15.13,13.89584,13.166611,13.034286,11.762264,8.193306
08/22,22.433823,22.2696,22.34,22.211164,23.27,23.909569,21.498192,21.377548,21.775002,26.53,19.136122,22.627794,19.83615,19.744652,20.505001,25.83,17.34285,17.089188,17.63202,16.086199,16.349998,14.996961,14.344566,14.39,13.872407,13.138951,12.991429,11.667132,8.237035
08/23,22.432987,22.21123,22.94,22.230999,23.265,23.92189,21.536358,21.38206,22.035,26.36,21.070255,23.417158,19.980247,19.689882,20.67,25.04,17.987968,17.638426,17.729792,16.071161,16.57,14.946609,14.228645,13.98,13.764942,13.112382,12.875714,11.64056,8.24029
08/24,22.452137,22.19974,23.19,22.217737,23.26,23.706505,21.588934,21.481531,22.075,26.22,20.842255,23.253193,20.012989,19.555973,20.435,25.25,17.687998,17.448189,17.691402,16.018837,17.375,14.977944,14.265482,14.53,13.811407,13.158043,12.868571,11.644592,8.242223
08/25,22.425993,22.148031,22.94,22.184443,23.355,23.843868,21.57118,21.587887,22.369999,26.71,20.675625,23.570015,20.011276,19.993446,20.305,25.82,18.35888,18.024279,17.856783,16.273762,17.21,15.103443,14.400296,14.48,13.881155,13.155936,12.854286,11.719337,8.261559
08/26,22.493076,22.27306,22.9,22.268698,23.720001,24.602234,21.716282,21.59083,22.55,26.75,21.403084,23.93123,20.11001,20.491049,20.935001,25.88,19.776588,19.229834,18.030561,16.262098,17.14,15.041901,14.471422,14.82,13.86517,13.107637,12.894286,11.782206,8.235411
08/27,22.398314,22.233303,22.72,22.240816,23.675,25.057945,21.799702,21.787052,22.400002,26.2,21.739235,23.649734,20.42087,20.655556,21.115002,25.12,19.644184,18.93873,18.396742,16.160143,16.94,14.925096,14.4331875,14.91,13.880082,13.102877,12.93,11.765272,8.173902
08/28,22.344406,22.333908,23.31,22.126448,23.735,24.709763,21.842463,21.734701,22.29,25.88,21.463875,23.377333,20.459213,20.799988,21.41,25.02,18.305214,17.75893,18.379276,16.184374,17.35,14.893295,14.448855,15.28,13.892237,13.079712,12.888572,11.780349,8.203972
08/29,22.357119,22.388885,23.31,22.134577,23.325,24.39743,21.932777,21.652134,22.06,25.61,20.975283,22.853834,20.144485,20.634659,21.035,24.65,17.458462,16.974833,18.142706,16.133066,16.755,14.876756,14.385329,14.72,13.842947,12.997088,12.922857,11.759566,8.222404
08/30,22.343945,22.331245,22.14,22.119694,22.67,24.652966,21.946274,21.669754,21.835,26.42,22.090307,24.054596,20.368128,20.684914,20.61,25.35,20.323895,19.893713,18.319874,16.18422,15.89,14.942445,14.436886,14.51,13.905529,13.080671,13.045714,11.762738,8.191278
08/31,22.325136,22.295055,21.83,22.087402,22.54,24.589306,21.861607,21.652988,21.94,26.64,22.10764,24.248688,20.359432,20.748375,20.67,25.44,21.315502,21.041754,18.103333,16.038328,15.44,14.924623,14.408532,14.65,13.868153,13.149559,13.002858,11.888031,8.238231
09/01,22.28965,22.254202,21.69,22.085888,22.494999,24.900482,21.911558,21.713282,21.925,27.14,22.09607,24.45327,20.152756,20.918232,20.369999,26.03,21.012238,20.765192,18.037287,16.170778,15.68,14.864604,14.311425,14.91,13.837366,13.117931,13.047143,11.846935,8.183195
09/02,22.223007,22.197777,21.35,22.035301,22.355,25.158224,21.848118,21.702625,21.555,27.68,22.304546,24.783535,19.972578,20.805117,19.83,26.45,21.369476,21.10537,18.04054,15.978164,16.79,14.808621,14.215874,15.52,13.790217,13.088888,13.111428,11.701753,8.184697
09/03,22.180103,22.184958,21.04,22.05613,22.085,25.317856,21.672754,21.614864,21.05,27.42,22.260925,24.586075,19.759789,20.661547,19.32,26.01,20.826693,20.104694,18.089422,16.303835,16.66,15.023514,14.375122,15.54,13.923336,13.129211,13.087143,11.708536,8.21655
09/04,22.148672,22.13451,20.68,22.017883,21.84,25.313784,21.766518,21.614487,20.705,27.69,22.129587,24.394527,19.96303,20.926785,19.005001,25.88,20.344835,19.1755,18.483599,16.34222,16.705,15.004932,14.39324,15.56,13.889734,13.164173,13.014285,11.807247,8.243802
09/05,22.140293,22.157927,20.65,22.037395,21.85,25.146027,21.842993,21.6347,20.57,27.81,21.782366,24.219414,20.05624,20.832235,19.085001,25.65,18.441952,17.680258,18.581997,16.506622,16.735,15.171356,14.506228,15.83,13.985741,13.21542,13.025714,11.726407,8.263911
09/06,22.19081,22.222647,20.71,22.108654,21.84,25.070599,21.836384,21.59365,20.975,27.23,20.704567,23.26881,19.948647,20.688393,19.49,25.54,16.511364,16.187572,18.349497,16.309313,16.875,15.129081,14.452314,16.1,13.931422,13.19977,13.042857,11.71128,8.250232
09/07,22.179981,22.205404,20.92,22.113964,21.970001,24.906887,21.729103,21.648254,21.255001,27.06,20.663973,23.36314,20.05393,20.78574,20.57,25.59,16.774914,16.378122,18.344969,16.425203,16.695,15.218528,14.450718,15.9,13.977535,13.209283,13.068572,11.776802,8.239854
09/08,22.229177,22.227495,21.09,22.120903,22.17,25.019749,21.702475,21.647549,21.64,27.11,21.921072,24.232233,20.040375,20.869106,20.78,26.05,19.512096,18.621132,18.270813,16.263817,17.08,15.169736,14.420191,16.74,13.972542,13.191875,13.127143,11.72447,8.293897
09/09,22.355507,22.325827,21.54,22.240107,22.435001,24.84499,21.636189,21.668736,21.990002,26.89,21.464886,23.887589,19.931461,20.774403,20.615002,26.22,18.158005,16.691624,18.175129,16.422176,17.43,15.270115,14.454065,17.06,13.909646,13.191521,13.061429,11.670547,8.319989
09/10,22.408737,22.360374,21.48,22.25313,22.455,24.685593,21.694702,21.844662,22.119999,26.73,21.11035,23.65638,19.970129,20.926752,21.17,26.21,18.380402,17.522196,18.370739,16.386482,18.025,15.284034,14.417796,17.66,13.948688,13.206961,12.967143,11.671979,8.315132
09/11,22.416147,22.383497,21.56,22.25897,22.42,23.957586,21.748589,21.836319,22.16,26.54,19.701317,22.841873,20.157522,21.006474,20.68,26.06,17.401522,16.931425,18.43045,16.27167,17.664999,15.186267,14.424055,16.56,13.931287,13.157362,12.93,11.670977,8.278199
09/12,22.430758,22.433325,21.57,22.351292,22.46,23.563194,21.835785,21.818882,22.19,26.5,19.388462,22.758698,20.258064,20.932356,21.265,26.17,17.750494,17.059477,18.5053,16.359526,17.83,15.262834,14.357629,16.57,13.964149,13.129719,12.981429,11.788436,8.296391
09/13,22.591524,22.60455,21.33,22.528902,22.35,23.4503,21.973965,21.911978,22.075,26.49,19.221775,22.69571,20.41913,20.887337,21.3,26.22,17.674992,17.09637,18.551092,16.303547,18.035,15.255808,14.330814,16.53,13.922195,13.093198,12.995714,11.781305,8.294194
09/14,22.716866,22.729244,21.13,22.64391,22.33,23.456644,22.044924,22.049217,22.130001,26.43,19.29136,22.713327,20.372927,20.905993,21.235,26.13,17.989613,17.563644,18.460735,16.356361,18.59,15.190097,14.29186,16.55,13.93979,13.113931,13.075714,11.706144,8.2587385
09/15,22.686058,22.721443,21.28,22.612467,22.455,23.338055,22.162292,22.140863,22.355,26.38,19.143879,22.628353,20.470806,20.956139,21.815,26.01,18.028242,17.614115,18.439035,16.116104,19.05,15.095923,14.286439,16.19,13.952267,13.161616,13.088572,11.818473,8.270409
09/16,22.54954,22.60225,,22.419739,23.72,23.352596,21.887596,21.85799,23.65,26.38,19.357512,22.766378,20.218706,20.795002,23.34,26.29,18.552708,18.385807,18.319538,16.08528,21.63,15.122495,14.343058,16.27,13.989535,13.141264,13.037143,11.794214,8.256528
09/17,22.3816,22.357141,21.13,22.229101,22.44,23.449118,21.753643,21.587778,22.33,26.56,19.61571,22.970604,19.87484,20.582726,22.16,26.47,18.605377,18.42164,18.125914,16.329878,18.875,15.147078,14.349887,16.11,14.037414,13.182748,13.098572,11.751927,8.232614
09/18,22.46834,22.385298,21.2,22.167294,22.75,23.70686,21.819876,21.602667,22.48,26.77,19.750158,23.110544,19.89023,20.727999,22.345001,26.33,18.814396,18.64557,18.327671,16.34152,17.695,15.179159,14.383192,15.63,14.056377,13.169493,13.022857,11.786955,8.188801
09/19,22.693743,22.580269,21.42,22.370268,23.81,23.907959,21.944342,21.93833,23.44,27.15,19.545742,23.131254,20.214546,20.998377,22.756668,26.22,18.30284,17.570179,18.378782,16.328127,18.203333,15.059831,14.427838,15.045,14.037902,13.17437,12.965714,11.927976,8.231573
09/20,22.669306,22.62243,22.0,22.392088,24.063334,24.004272,21.962658,21.937506,23.539999,27.49,19.48722,23.316254,20.095537,21.075033,21.720001,26.12,18.389107,17.853456,18.329296,16.272783,17.266668,15.281093,14.527248,15.4,14.193275,13.240799,13.081429,11.916477,8.280386
09/21,22.749254,22.72694,23.06,22.497732,24.470001,24.184803,22.087534,22.039543,23.896667,27.66,19.706062,23.494995,20.10176,21.213846,21.893333,26.27,18.093395,17.129013,18.610563,16.672625,17.593332,15.523998,14.681598,15.995001,14.32796,13.273227,13.101428,11.804996,8.231579
09/22,22.993444,22.953154,24.2,22.737114,24.423334,24.268902,22.303297,22.217453,23.883333,27.59,19.946274,23.53228,20.376106,21.180475,21.993332,26.48,16.99593,16.582113,18.733747,16.862875,18.273333,15.738921,14.83929,16.135,14.396041,13.21922,13.18,11.8058815,8.215347
09/23,23.123669,23.0507,24.28,22.873346,24.46,24.137468,22.373274,22.246788,23.716667,27.32,19.901657,23.302902,20.410694,21.09745,21.446665,26.47,17.16851,16.871029,18.374056,16.707855,17.736666,15.68786,14.696134,15.735001,14.233805,13.192674,13.071428,11.820075,8.2740555
09/24,22.933884,22.901731,22.64,22.870047,24.11,24.003254,22.340513,22.16242,23.106667,27.06,20.070118,23.393894,20.420591,21.314966,21.296667,26.39,18.763556,18.436092,18.688932,17.180592,17.813334,15.823006,14.842323,15.53,14.277853,13.131536,13.087143,11.870832,8.298371
09/25,22.660353,22.78951,22.05,22.704412,23.713333,23.861372,22.14068,22.06154,22.826668,27.03,20.059557,23.42538,20.245502,21.307611,20.843332,26.43,19.127,18.666494,18.63635,16.9654,18.043333,15.736693,14.795276,15.68,14.263117,13.166865,12.938571,11.821999,8.292458
09/26,22.62385,22.838507,,22.6561,24.33,23.960125,22.06876,22.070444,24.08,26.94,20.093307,23.38153,20.453308,21.361841,23.04,26.39,18.619066,18.001352,18.90284,17.094986,19.835,15.765094,14.887862,15.835,14.283033,13.268036,13.108572,11.927324,8.291332
09/27,22.707912,22.946033,20.77,22.771065,22.953333,24.000607,22.13948,22.057083,22.303331,26.99,20.143013,23.358315,20.35795,21.305456,20.633333,26.47,17.985943,17.61222,18.79914,17.080503,18.543333,15.598559,14.679951,15.245,14.129862,13.217619,13.091429,11.893642,8.257405
09/28,22.745409,22.922012,20.76,22.691946,22.946665,23.995064,22.057753,21.911345,22.413332,27.01,20.12953,23.407948,20.146591,21.101233,20.609999,26.6,18.606163,18.334896,18.729382,16.967981,18.33,15.5576315,14.619781,14.8,14.116818,13.204632,12.99,11.922332,8.208347
09/29,22.769535,22.859766,21.16,22.653097,23.06,23.89632,21.958315,21.869005,22.35,26.99,20.031893,23.393236,20.168978,21.083584,20.84,26.65,18.815304,18.228596,18.830711,17.043873,18.466667,15.737141,14.729463,14.975,14.117017,13.16283,13.035714,11.898956,8.202516
09/30,22.736197,22.87444,,22.66348,24.23,23.9698,21.882406,21.939278,23.845,27.01,20.12175,23.493881,20.312243,21.192854,23.045,26.75,19.495266,19.243818,18.974525,16.980742,19.23,15.642827,14.808878,14.455,14.053205,13.139197,13.160001,11.881826,8.199616
10/01,22.693031,22.831934,,22.643526,24.375,24.25853,21.79885,21.973194,23.835,27.05,20.09872,23.495415,20.141739,21.29637,22.735,26.83,19.726696,19.649715,18.944891,17.197645,17.825,15.691223,14.814209,14.615,14.142745,13.146335,13.197143,11.855908,8.21136
10/02,22.663736,22.701416,21.67,22.57194,23.133333,24.43203,21.780615,22.004072,22.199999,27.13,20.356312,23.615316,20.059832,21.387384,20.446667,26.95,19.606966,19.105556,18.888878,17.456753,16.833334,15.69952,14.693185,14.684999,14.135703,13.1792145,13.151428,11.810137,8.240061
10/03,22.755468,22.782036,22.0,22.679,23.126665,24.456264,21.81376,22.130144,22.466667,27.27,20.399057,23.691174,20.282047,21.565062,20.93,27.11,18.262585,17.631994,19.074154,17.378752,17.326668,15.834653,14.829316,15.045,14.135179,13.181231,13.135714,11.901314,8.22911
10/04,22.707932,22.792494,,22.671272,23.635,24.606468,21.822886,22.158144,23.494999,27.39,20.425913,23.680115,20.487946,21.641392,22.725,27.04,18.71656,18.398262,19.045683,17.303207,16.89,15.776538,14.9462595,14.52,14.193769,13.14992,13.052857,11.913122,8.17641
10/05,22.596237,22.685724,,22.616262,23.57,24.395077,21.995987,22.219938,23.425,27.48,20.251749,23.689732,20.62717,21.627064,22.779999,26.98,18.86936,18.435976,19.01275,17.267553,16.565,15.662609,14.754909,14.63,14.010026,13.176589,13.034286,11.920776,8.212432
10/06,22.596605,22.710987,22.37,22.630514,23.153334,24.503468,22.06824,22.21045,22.966667,27.67,20.173422,23.746975,20.76959,21.50006,22.19,27.04,19.047955,18.799145,18.934471,17.099865,17.54,15.662556,14.704415,14.76,14.062684,13.170533,13.074286,11.934922,8.195869
10/07,22.558907,22.634628,,22.55481,23.46,24.466751,21.950743,22.23226,23.31,27.75,20.32759,23.93219,20.57079,21.43407,22.330002,27.29,19.917616,19.794704,18.711979,16.86504,16.68,15.584388,14.823313,14.825,14.217311,13.185542,13.187142,11.94865,8.228344
10/08,22.637716,22.720018,,22.601072,23.545,24.401398,22.041939,22.299341,23.26,27.68,20.659103,24.100956,20.454948,21.734375,22.055,27.21,20.342855,20.095667,18.84445,17.310183,16.355,15.85377,14.92071,14.585,14.240382,13.1529,13.214286,11.95282,8.182775
10/09,22.659739,22.887526,,22.68421,23.735,24.522247,22.26269,22.453032,23.395,27.66,21.004711,24.2714,20.703215,21.765,22.869999,27.24,20.777111,20.57614,19.359129,17.512392,18.455,15.945892,14.939337,14.785,14.244145,13.139334,13.208571,11.899461,8.142486
10/10,22.579407,22.964117,,22.63727,24.085,24.567371,22.222853,22.508764,23.35,27.58,21.208735,24.341837,20.600615,21.84908,22.545,27.26,21.164364,21.032461,19.456484,17.663012,17.93,16.00258,14.892008,14.639999,14.224056,13.072866,13.332857,11.853208,8.149166
10/11,22.533634,22.957087,,22.616331,24.310001,24.72695,22.356583,22.537981,23.305,27.64,21.457123,24.497559,20.699158,21.860338,22.029999,27.34,21.34738,21.182442,19.418552,17.710945,17.725,15.994717,14.913434,14.595,14.306709,13.089052,13.257143,11.8594885,8.17142
10/12,22.514767,22.940386,,22.554598,24.439999,24.920101,22.322796,22.512259,23.46,27.56,21.811342,24.628515,20.612011,21.853466,21.689999,27.36,21.525198,21.344631,19.178894,17.600258,17.415,16.025898,14.916297,14.73,14.281013,13.095771,13.185715,11.856269,8.215438
10/13,22.642557,23.006296,,22.60116,24.575,25.268326,22.392967,22.57862,23.695,27.44,22.29614,24.801666,20.784746,21.860092,22.09,27.32,21.786335,21.539713,19.090454,17.418549,17.3,15.922162,15.05048,14.764999,14.2739725,13.107578,13.188571,11.844965,8.212862
10/14,22.820862,23.156395,,22.69669,24.515,25.537628,22.454372,22.688921,23.79,27.43,22.375866,24.844624,20.605286,21.700054,21.455,27.39,21.970642,21.883791,18.793644,17.187355,16.415,15.834429,14.988263,14.629999,14.22959,13.068066,13.162857,11.846064,8.247878
10/15,22.835829,23.150333,,22.697521,24.21,25.874496,22.463943,22.800022,23.795,27.54,22.321209,24.88805,20.44895,21.846724,21.89,27.52,21.898542,21.470526,18.638855,17.14876,16.59,15.857733,14.976594,14.37,14.128072,13.066212,13.031428,11.830856,8.206798
10/16,22.87098,23.131338,,22.746716,23.994999,26.08912,22.457737,22.919956,23.625,27.75,22.420448,25.05801,20.579052,22.13724,22.025002,27.62,21.167229,20.511711,18.710756,17.252718,16.9,15.808841,14.818522,14.35,14.039226,13.06129,12.905714,11.794476,8.16698
10/17,22.852116,23.078316,,22.733839,23.785,25.973274,22.367073,22.826487,23.39,27.89,22.462187,25.109123,20.822527,22.021936,22.115,27.79,21.029882,20.890581,18.973341,17.411417,17.885,15.901037,14.940026,14.465,13.995786,13.091949,12.958571,11.8134365,8.218697
10/18,22.829023,23.054867,,22.733032,23.925,25.708145,22.381157,22.783396,23.380001,27.99,22.411283,25.098652,20.803392,21.968859,21.675,27.86,21.886427,21.855484,19.286497,17.608137,16.34,16.002287,15.200723,14.275,14.17168,13.126433,13.091429,11.844015,8.262759
10/19,22.908583,23.190138,,22.891336,24.215,25.64691,22.53412,22.770807,23.165,27.93,22.72249,25.225561,20.682518,21.87567,20.904999,27.83,22.313406,22.306637,19.39333,17.649778,16.755,16.12089,15.15131,14.34,14.266517,13.136064,13.015715,11.880507,8.216976
10/20,22.911194,23.227585,,22.926508,24.23,25.578262,22.529257,22.572159,22.625,27.73,22.921318,25.241875,20.4346,21.488186,20.455,27.73,22.54526,22.521559,19.06299,17.585096,16.27,16.01196,15.212942,14.295,14.118102,13.115322,12.942857,11.819831,8.203544
10/21,22.798859,23.044842,,22.7575,24.09,25.594343,22.171537,22.502132,22.645,27.74,22.92439,25.251688,20.199852,21.680555,20.939999,27.71,22.554993,22.558865,18.939266,17.620798,16.215,16.015144,15.241564,14.305,14.18322,13.075789,12.97,11.842908,8.179984
10/22,22.742868,22.972153,,22.721956,23.6,25.647951,22.056149,22.432877,23.11,27.8,23.060171,25.353294,20.4258,21.763468,21.19,27.67,22.650286,22.620028,18.979715,17.407692,16.365,16.113218,15.199151,14.535,14.109166,13.0823555,12.981429,11.855226,8.238066
10/23,22.811749,23.03973,,22.80137,23.880001,25.903818,22.330118,22.428604,23.314999,27.88,23.29076,25.440754,20.551167,21.600683,21.155,27.63,22.762024,22.737984,19.24874,17.593061,16.17,16.347773,15.386642,14.42,14.220191,13.110776,13.051429,11.866705,8.253949
10/24,22.875948,23.12352,,22.877996,24.130001,26.154833,22.47038,22.491123,23.075,27.88,22.986366,25.375519,20.697231,21.862665,21.005001,27.72,22.71983,22.623209,19.211372,17.555449,15.77,16.123608,15.233852,14.32,14.19754,13.153291,13.064285,11.823853,8.229157
10/25,22.782026,23.033566,,22.826107,23.97,26.11155,22.481453,22.651266,22.89,27.85,22.834566,25.293755,20.912628,21.787565,21.119999,27.7,22.79146,22.683544,19.241772,17.663256,15.950001,16.116268,15.253584,14.34,14.198758,13.161403,13.125714,11.786112,8.2444725
10/26,22.743313,22.924458,,22.747612,24.005001,26.198994,22.424551,22.822315,23.54,27.78,22.612492,25.239458,20.913717,21.921328,22.33,27.68,21.867777,21.69738,19.426731,17.919487,16.715,16.446297,15.278589,14.52,14.250994,13.19315,13.22,11.83708,8.271732
