time,1,5,10,15,20,25,30,40,50,60,75,100,125,150,200,250,300,500
04/08,28.583508,,,,,28.505669,,,28.50123,,28.321398,26.607983,22.509237,18.444735,12.780946,10.595683,9.795844,7.945618
04/09,28.608864,,,,,28.520803,,,28.509888,,28.327744,26.636177,22.45768,18.341955,12.791402,10.588315,9.803245,7.9421535
04/10,28.643091,,,,,28.519304,,,28.515472,,28.374273,26.673235,22.403475,18.217392,12.70046,10.5681925,9.807319,7.951433
04/11,28.593729,,,,,28.517918,,,28.509886,,28.35447,26.59769,22.311554,18.368416,12.755324,10.570384,9.782658,7.9330077
04/12,28.571993,,,,,28.529577,,,28.517899,,28.326235,26.62508,22.324652,18.285318,12.787287,10.555097,9.774908,7.9342766
04/13,28.617147,,,,,28.557497,,,28.546076,,28.343004,26.666891,22.366632,18.487486,12.81216,10.584892,9.793304,7.9314384
04/14,28.605318,,,,,28.55625,,,28.548471,,28.364283,26.601633,22.288721,18.413286,12.757463,10.598371,9.785218,7.9354215
04/15,28.60518,,,,,28.545427,,,28.54857,,28.295383,26.550087,22.136395,18.34677,12.815482,10.552546,9.767582,7.9312286
04/16,28.59451,,,,,28.546974,,,28.555231,,28.355198,26.546043,22.159876,18.489164,12.778097,10.567488,9.764297,7.9303985
04/17,28.603086,,,,,28.549704,,,28.559366,,28.339558,26.626953,22.398058,18.518492,12.834881,10.60794,9.770314,7.935138
04/18,28.59329,,,,,28.55356,,,28.567995,,28.350218,26.755354,22.52603,18.590904,12.828932,10.560615,9.770276,7.9254866
04/19,28.594717,,,,,28.5523,,,28.570093,,28.320684,26.612364,22.440563,18.589033,12.81825,10.599744,9.765951,7.9296465
04/20,28.602005,,,,,28.560432,,,28.56737,,28.358973,26.705084,22.493782,18.642756,12.820945,10.599167,9.769497,7.9280977
04/21,28.594297,,,,,28.560423,,,28.570915,,28.331402,26.844168,22.492275,18.693777,12.824264,10.57666,9.750385,7.927505
04/22,28.625233,,,,,28.57432,,,28.580214,,28.350206,26.764193,22.500557,18.622187,12.793994,10.579789,9.751799,7.9123144
04/23,28.620787,,,,,28.572746,,,28.580246,,28.30196,26.623484,22.410273,18.715979,12.841009,10.570642,9.761038,7.9114904
04/24,28.649223,,,,,28.5739,,,28.58378,,28.338903,26.819609,22.433846,18.767788,12.831154,10.603691,9.753975,7.9075575
04/25,28.670113,,,,,28.595345,,,28.60135,,28.353102,26.81612,22.543194,18.726568,12.799148,10.601829,9.760067,7.921312
04/26,28.660227,,,,,28.598495,,,28.591675,,28.33814,26.739244,22.583662,18.881584,12.84343,10.619683,9.758017,7.910523
04/27,28.6584,,,,,28.583101,,,28.568815,,28.31515,26.669138,22.37441,18.601347,12.793357,10.600528,9.768396,7.9221888
04/28,28.66973,,,,,28.587212,,,28.57219,,28.309082,26.625948,22.277311,18.616,12.740089,10.590468,9.763756,7.916204
04/29,28.674038,,,,,28.586107,,,28.567364,,28.346937,26.514402,22.386753,18.634403,12.766524,10.6313,9.768961,7.911836
04/30,28.660595,,,,,28.587812,,,28.564255,,28.239334,26.483484,22.37232,18.501665,12.761278,10.603406,9.785998,7.9220304
05/01,28.669971,,,,,28.594229,,,28.564732,,28.284286,26.489098,22.159033,18.500832,12.74262,10.6185875,9.765468,7.9161053
05/02,28.677675,,,,,28.598259,,,28.55274,,28.264256,26.50231,22.136942,18.53579,12.700408,10.626613,9.7754545,7.9131227
05/03,28.689363,,,,,28.61804,,,28.56269,,28.278034,26.598417,22.221828,18.473244,12.7041445,10.60407,9.7749605,7.9213986
