time,1,5,10,13,15,20,25,30,35,40,50,60,80,100,120,140,170,180,245,280,285,300,420,445,450,470,500
04/21,26.759588,27.409996,26.327316,25.75,27.271296,25.917683,26.954706,,26.434217,24.502733,24.692144,22.44037,20.254816,18.225336,16.729454,15.178106,,13.543171,12.31,12.17,,12.058082,,9.17,8.99,,8.391021
04/22,26.736301,27.40295,26.327436,25.8,27.160328,25.954084,26.757437,,25.96668,24.542393,22.480455,22.47934,20.308876,18.064827,16.51287,15.044983,,13.44835,12.17,12.33,,12.033551,,9.28,9.13,,8.336236
04/23,26.700188,27.370207,26.332878,25.785,27.203518,25.925903,26.791243,,25.654648,24.480417,21.771528,22.35621,20.244925,17.818445,16.333948,14.930382,,13.403202,12.33,12.16,,12.067,,9.22,8.98,,8.354014
04/24,26.645002,27.430529,26.310616,25.685,27.23239,25.863853,26.90936,,26.284618,24.466257,24.48527,22.376076,20.120325,17.874872,16.224092,14.861889,,13.417856,12.21,12.16,,12.0896635,,8.83,8.92,,8.364418
04/25,26.572376,27.061117,26.174353,25.669998,26.839136,25.84664,26.335146,,25.246634,24.48116,22.726187,22.477892,20.355492,18.174017,16.418287,14.9968,,13.393997,12.13,12.4,,12.069989,,8.84,9.14,,8.311107
04/26,26.611223,26.89243,26.012533,25.505001,26.764015,25.904123,26.572796,,,24.590988,23.21041,22.419456,20.08498,17.996944,16.349394,14.954638,,13.406317,12.07,12.54,,12.038403,,8.94,9.26,,8.326156
04/27,26.586119,26.927538,26.061377,25.560001,26.839323,25.938375,26.72773,,,24.662142,23.927254,22.280912,20.10851,18.058558,16.417608,15.024164,,13.406428,12.11,12.5,,12.018319,,9.06,9.24,,8.267582
04/28,26.588234,27.25142,26.307304,25.805,27.137703,25.93722,26.805454,,,24.633068,23.81976,22.08307,20.02066,18.109095,16.4999,15.051674,,13.476839,12.24,12.52,,12.000293,,9.24,9.36,,8.274007
04/29,26.552183,27.023678,26.243223,25.82,26.895699,25.928425,26.41855,,,24.392378,23.408443,22.218004,20.222519,18.234169,16.526447,15.063773,,13.441621,12.28,12.59,,12.004192,,9.57,9.32,,8.318194
04/30,26.517128,26.561853,26.064707,25.82,26.347204,25.920992,25.816166,,,24.465504,23.128529,22.32051,20.295704,18.31322,16.744114,15.16984,,13.489526,12.27,12.59,,12.04919,,9.31,9.26,,8.422352
05/01,26.50549,26.068909,25.855026,25.740002,25.93525,25.924822,25.593637,,,24.278248,22.393156,22.261658,20.138872,18.1246,16.561756,15.006788,,13.468207,12.23,12.58,,12.022229,,8.93,9.16,,8.368093
05/02,26.499802,25.83913,25.653204,25.535,25.650768,25.907763,25.24128,,,24.123363,20.813723,22.02464,19.878683,17.865904,16.266747,14.894764,,13.419788,11.85,12.61,,11.997434,,8.76,9.18,,8.317178
05/03,26.53502,25.803013,25.619911,25.525,25.663818,26.097334,25.264322,,,24.31835,19.953062,22.146936,20.195429,17.832176,16.354738,14.795529,,13.392963,11.97,12.64,,11.946544,,8.83,9.24,,8.350356
05/04,26.528181,26.04117,25.656113,25.485,25.623146,26.06603,25.077269,,,24.56526,19.96548,22.413809,20.283102,17.86089,16.388287,14.859435,,13.416096,12.11,12.64,,11.988221,,9.07,9.18,,8.349654
05/05,26.567457,25.92317,25.65249,25.455,25.638172,26.0579,25.0423,,,24.51962,18.790306,22.333914,20.03369,17.984156,16.448187,14.921839,,13.430433,12.26,12.67,,12.0107565,,9.45,9.09,,8.362849
05/06,26.53203,25.778368,25.602377,25.5,25.488457,25.98371,24.907736,,,24.512611,19.468142,22.208218,19.941483,17.929676,16.397184,14.901245,,13.454525,12.33,12.67,,11.975441,,9.53,9.11,,8.325386
05/07,26.445293,25.427744,25.378395,25.34,25.206404,25.831163,24.655628,,,24.372047,19.881788,22.070322,19.95767,17.923677,16.347204,14.976733,,13.478273,12.06,12.63,,11.9365225,,9.35,9.09,,8.335118
05/08,26.437582,25.461557,25.27358,25.279999,24.940472,25.764711,24.223154,,,24.437418,19.213736,22.364103,20.294199,18.014091,16.353823,14.94455,,13.458699,11.56,12.56,,11.936571,,9.02,9.22,,8.319827
05/09,26.368319,25.384157,25.25648,25.2,25.174242,25.746496,24.618576,,,24.446028,19.158041,22.333494,20.27476,18.12613,16.498985,15.012021,,13.490757,11.66,12.58,,11.99012,,9.03,9.21,,8.366854
05/10,26.303183,25.525402,25.296621,25.185001,25.059835,25.669462,21.773415,,,24.244452,18.938969,22.09014,20.106817,18.182098,16.497156,15.040117,,13.490305,12.15,12.66,,12.006584,,9.31,9.26,,8.366979
05/11,26.243404,25.208853,25.062067,25.23,22.725464,25.515936,20.390886,,,24.044933,18.088606,21.980288,19.873844,17.989233,16.494444,15.03071,,13.493457,12.15,12.67,,12.00623,,9.15,9.46,,8.350495
05/12,26.17105,24.850435,24.858915,25.32,22.41432,25.534483,20.450895,,,23.99517,17.922087,21.917616,19.760786,17.826256,16.276098,14.877636,,13.485967,12.22,12.54,,11.935317,,9.15,9.29,,8.331058
05/13,26.109838,24.526695,24.966139,25.385,23.32107,25.530764,21.436289,,,23.887495,18.276371,21.896338,19.800095,18.087912,16.408484,14.916479,,13.533792,12.52,12.08,,12.050711,,9.61,9.22,,8.337658
05/14,26.080667,24.545479,25.041542,25.42,23.755404,25.56092,22.343386,,,24.253023,20.101238,21.992683,19.835247,18.056238,16.330545,14.907285,,13.501658,12.53,12.6,,11.979293,,9.64,9.28,,8.330672
05/15,26.088638,24.55178,25.02208,25.349998,23.734287,25.487944,22.453846,,,24.271803,20.513334,21.73564,19.545721,17.703794,16.171253,14.830887,,13.406186,12.43,12.57,,11.945129,,9.48,9.34,,8.286457
05/16,26.08857,24.88365,25.20431,25.43,24.31449,25.504477,23.346594,,,24.024519,21.367878,21.67485,19.646078,17.792208,16.21769,14.803447,,13.430916,12.41,12.47,,11.9939575,,9.41,9.21,,8.336087
05/17,26.081995,24.902925,25.2031,25.365,24.29216,25.501255,23.246567,,,24.058899,19.828695,21.67462,19.820229,17.965096,16.485838,14.9567795,,13.490974,12.28,12.46,,12.019826,,9.31,9.18,,8.297226
05/18,26.096365,24.805689,25.145365,25.195,24.292362,25.488747,23.166525,,,24.04892,18.67245,21.595013,19.778618,17.916277,16.407053,14.931014,,13.507607,12.41,12.34,,12.030547,,9.25,9.08,,8.296151
05/19,26.03811,24.66312,25.072416,25.189999,24.231783,25.467392,23.14327,,,23.790285,18.255322,21.71501,19.950956,18.110395,16.496637,14.961728,,13.580686,12.43,12.61,,11.942992,,9.5,9.18,,8.302377
05/20,25.997719,24.393341,24.94602,25.17,23.918291,25.438013,22.741983,,,23.903248,17.720638,21.651361,19.863195,17.851927,16.21972,14.817091,,13.469756,12.42,12.59,,11.902997,,9.61,9.22,,8.281041
05/21,25.984018,24.453989,24.911438,25.07,24.096138,25.348333,23.217676,,,23.852087,18.163002,21.775585,19.72177,17.553007,16.134483,14.75673,,13.488418,12.21,12.48,,12.011387,,9.34,9.06,,8.337216
05/22,25.937437,24.588749,25.089136,25.24,24.361864,25.316423,23.852013,,,23.909086,20.776064,21.9263,19.629845,17.676838,16.097874,14.748174,,13.512166,12.01,12.4,,11.96162,,9.08,9.06,,8.327514
05/23,25.90579,24.278454,24.943182,25.22,24.025175,25.302252,23.517178,,,23.911491,20.742363,21.98857,19.695023,17.701239,16.105019,14.726441,,13.528652,12.14,12.44,,11.972421,,9.2,9.05,,8.321796
05/24,25.89373,24.07109,24.797234,25.169998,23.739502,25.231909,23.179302,,,23.913809,19.788498,22.021658,20.04434,17.970531,16.332323,14.783089,,13.478909,11.99,12.46,,11.987251,,9.34,9.16,,8.320551
05/25,25.90997,23.912247,24.701584,25.1,23.585676,25.328218,23.1013,,,24.053423,20.61159,22.141888,20.14815,18.169584,16.437992,14.919102,,13.517055,12.16,12.47,,11.950775,,9.33,9.38,,8.359165
05/26,25.867273,23.832369,24.724539,25.21,23.43572,25.256899,23.028189,,,23.994928,19.847937,22.081875,20.1847,18.12437,16.317778,14.865767,,13.483848,12.32,12.46,,11.875769,,9.44,9.43,,8.333041
05/27,25.796547,23.946379,24.743887,25.18,23.56561,25.149971,23.17575,,,24.005383,20.709335,22.168493,20.146805,18.14481,16.275633,14.760079,,13.452743,12.13,12.44,,11.915801,,9.38,9.37,,8.361987
05/28,25.806215,24.54431,24.862364,25.14,23.904133,25.246025,23.163786,,,24.174637,20.610537,22.149818,20.140818,18.153648,16.1302,14.626182,,13.373009,12.16,12.42,,11.96439,,9.33,9.21,,8.364637
05/29,25.816145,24.501396,24.791498,25.065,23.79621,25.268522,22.880075,,,24.129427,19.283123,22.279314,20.262213,18.2151,16.1919,14.722931,,13.337162,12.24,12.36,,11.995008,,9.31,9.27,,8.328908
05/30,25.774178,24.624435,24.822433,25.095001,23.800285,25.279007,22.861279,,,24.055883,19.353865,22.23055,20.041796,17.906343,16.014809,14.644222,,13.324612,12.21,12.41,,11.980811,,9.24,9.26,,8.315255
05/31,25.789488,25.111937,24.999018,25.155,24.035711,25.224806,22.955507,,,24.202085,19.88029,22.198906,20.252792,18.402857,16.44554,14.805848,,13.389439,,,,11.985293,,,,,8.353069
06/01,25.7708,25.264156,25.115992,25.205,24.335573,25.206322,23.099743,,,24.19467,19.385288,22.154303,20.282003,18.152868,16.479115,14.972283,,13.416797,,,,12.033469,,,,,8.383729
06/02,25.779385,24.596487,24.942505,25.175,24.091606,25.35861,23.146894,,,24.172966,20.577642,22.163933,20.215754,17.898836,16.253727,14.719428,,13.296296,,,,11.984832,,,,,8.404383
06/03,25.785135,24.414846,24.87063,25.16,23.929514,25.305305,23.106863,,,24.235704,20.145798,22.17067,19.995296,17.83416,16.139856,14.704684,,13.292933,,,,11.981864,,,,,8.27202
06/04,25.750376,24.375177,24.855116,25.16,23.923733,25.38656,23.106464,,,24.205044,19.271866,22.045424,19.908699,17.91897,16.21271,14.850525,,13.390232,,,,11.974755,,,,,8.293972
06/05,25.678423,24.280005,24.87626,25.25,23.826197,25.24583,22.841251,,,23.899006,19.323395,21.591969,19.761261,17.912886,16.227018,14.828211,,13.30853,,,,11.930497,,,,,8.351673
06/06,25.663662,23.871191,24.727005,25.220001,23.378845,25.253338,22.369188,,,23.947802,18.68459,21.684067,19.9347,18.035616,16.56173,14.871248,,13.354525,,,,12.021835,,,,,8.3499975
06/07,25.611317,23.389679,24.504068,25.105,22.88206,25.14038,22.01589,,,23.832737,18.069267,21.693043,19.968948,18.169952,16.645031,14.970411,,13.398844,,,,12.053736,,,,,8.404482
06/08,25.58728,23.272696,24.500124,25.154999,22.80785,25.117237,22.049078,,,23.957373,17.383657,21.891146,20.056973,18.293463,16.535458,15.004589,,13.439058,,,,11.962127,,,,,8.349061
06/09,25.6047,23.561672,24.578115,25.17,23.0245,25.055622,21.955734,,,23.921095,17.713488,22.159014,20.155043,18.4425,16.446407,14.936042,,13.481948,,,,11.969404,,,,,8.327742
06/10,25.604603,23.730616,24.61909,25.105,23.50986,25.048058,23.058239,,,24.094995,19.547606,22.162268,20.134073,18.26623,16.334965,14.870154,,13.450899,,,,11.901042,,,,,8.286418
06/11,25.57972,23.524574,24.52153,25.05,23.341349,25.064001,22.860285,,,24.026041,19.40431,22.027445,19.893744,17.950298,16.023653,14.67905,,13.406119,,,,11.936289,,,,,8.328731
06/12,25.600471,23.432068,24.554764,25.175,23.131933,25.1575,22.430521,,,24.04622,18.483559,22.010574,19.811392,17.982237,16.220339,14.809612,,13.3880005,,,,11.93697,,,,,8.400726
06/13,25.618736,23.32747,24.711538,25.485,22.895601,25.105614,21.890142,,,23.935863,17.415394,22.090586,20.081835,18.306074,16.551569,14.932008,,13.37155,,,,11.962918,,,,,8.2975
06/14,25.582363,23.302904,24.60663,25.385,22.665482,24.983831,21.40403,,,23.821066,17.348732,22.098673,20.07796,18.181839,16.43816,14.990319,,13.324913,,,,11.898313,,,,,8.294157
06/15,25.536522,23.203243,24.546303,25.39,22.37064,24.913671,20.801243,,,23.797571,16.808907,22.144407,20.0726,18.098001,16.573797,14.952508,,13.349376,,,,11.898554,,,,,8.340988
06/16,25.457273,23.113258,24.538462,25.395,22.416935,24.917343,21.162724,,,23.802824,16.785528,22.27614,20.187576,18.274052,16.692734,15.01638,,13.3327875,,,,11.906607,,,,,8.377067
06/17,25.384111,23.353636,24.58473,25.305,22.84988,24.95672,21.826513,,,23.963223,18.643385,22.334213,20.14484,18.13282,16.560106,15.048893,,13.347883,,,,11.97183,,,,,8.372097
06/18,25.409714,23.655434,24.661825,25.220001,23.41888,24.96534,22.960936,,,24.178696,21.137836,22.302813,20.000128,18.013128,16.345955,15.043155,,13.345744,,,,11.958437,,,,,8.339336
06/19,25.449186,24.0439,24.818533,25.235,23.934345,25.012794,23.772913,,,24.321072,22.344,22.392557,20.031012,17.988165,16.500116,15.193454,,13.361418,,,,11.956404,,,,,8.263551
06/20,25.478762,24.327847,24.974821,25.295,24.258268,25.052917,24.154282,,,24.324778,23.014502,22.154858,19.921824,17.929424,16.42696,15.096337,,13.354059,,,,11.969508,,,,,8.255456
06/21,25.49612,24.577793,24.989035,25.21,24.469835,25.048979,24.34359,,,24.395868,23.040335,22.409334,19.957127,18.080122,16.482782,15.097718,,13.444129,,,,11.993254,,,,,8.259535
06/22,25.404612,24.455454,24.948616,25.2,24.384336,25.020227,24.308016,,,24.383833,23.621449,22.422457,20.078575,18.328497,16.59623,15.223788,,13.577264,,,,12.008977,,,,,8.271976
06/23,25.380905,24.322289,24.98775,25.345001,24.195688,25.001612,24.11457,,,24.300123,23.313644,22.302856,20.0456,18.12903,16.604916,15.107594,,13.591899,,,,11.953522,,,,,8.298097
06/24,25.390875,24.477829,25.05729,25.395,24.27666,24.968533,24.109829,,,24.13946,23.953669,22.216658,20.004738,18.006842,16.452587,14.938094,13.5,13.527385,,,12.27,11.975725,,,,9.45,8.283537
06/25,25.435572,24.330359,25.064837,25.425,24.202751,25.034159,24.02029,,,24.168581,22.87707,22.074997,19.851133,17.850164,16.297033,15.045193,13.68,13.434016,,,12.27,11.97981,,,,9.43,8.2877865
06/26,25.394445,24.133371,24.986246,25.404999,23.955154,24.98451,23.732485,,,24.115168,22.826073,22.495115,20.07642,18.030527,16.410526,15.141859,13.43,13.404526,,,12.27,11.946991,,,,9.22,8.247134
06/27,25.37615,24.501526,24.972311,25.2,24.180569,24.936232,23.787271,,,24.027111,23.139097,22.512262,19.946829,17.98829,16.123281,14.954426,13.3,13.3887,,,12.08,11.945444,,,,8.87,8.268747
06/28,25.403502,24.889286,24.8758,24.82,24.290543,24.846182,23.44827,,,24.111656,22.557308,22.306513,19.75119,17.826494,15.914058,14.842181,13.24,13.348813,,,12.12,11.985585,,,,8.78,8.313852
06/29,25.413445,25.340563,25.0521,24.92,24.895304,24.898666,23.921186,,,24.18053,22.170614,22.332615,19.736818,17.775742,16.059511,15.049808,13.37,13.524888,,,12.19,11.964853,,,,8.76,8.308016
06/30,25.332972,25.115852,24.842499,24.625,24.841156,24.838692,24.195518,,,24.13784,22.117393,22.330664,19.63344,17.83783,16.188623,15.089057,13.53,13.527203,,,12.26,11.965183,,,,8.75,8.292103
07/01,25.254002,25.165117,24.761404,24.555,24.91678,24.753065,24.342869,,,24.04637,22.210604,22.315422,19.63255,17.83093,16.155483,14.946361,13.43,13.472226,,,12.28,11.931163,,,,8.68,8.265658
07/02,25.167038,25.661163,24.977903,24.665,25.3328,24.757147,24.594566,,,23.860613,22.306215,22.098526,19.510084,17.60575,16.065731,14.880375,13.49,13.368907,,,12.05,11.836603,,,,8.7,8.284542
07/03,25.112343,26.188066,25.087324,24.425,26.004814,24.69219,25.429953,,,24.013123,22.751225,21.854239,19.334202,17.551985,16.176521,14.958368,13.44,13.415058,,,12.11,11.763273,,,,8.83,8.260926
07/04,25.11314,26.485826,25.074522,24.29,26.290956,24.622986,25.468998,,,23.86089,22.285282,21.77713,19.464384,17.696182,15.964243,14.75067,13.39,13.462468,,,11.73,11.795188,,,,8.91,8.257158
07/05,25.153572,26.288744,25.057205,24.335,26.235361,24.622343,25.87834,,,23.958267,22.451857,21.975777,19.633781,17.760149,16.07548,14.848815,13.31,13.45354,,,12.05,11.831342,,,,8.82,8.211298
07/06,25.168308,26.047274,25.069618,24.43,26.028067,24.6109,25.937832,,,23.909859,22.387573,21.97122,19.729986,17.700953,15.969031,14.769848,13.29,13.355261,,,12.14,11.81423,,,,8.83,8.165956
07/07,25.191788,25.798178,25.150024,24.77,25.78827,24.515173,25.703735,,,23.663885,22.357077,21.722124,19.644976,17.584566,15.813326,14.715105,13.51,13.336409,,,12.13,11.8188095,,,,8.77,8.195034
07/08,25.103132,,24.8,24.775,,24.47156,,,,23.476908,,21.64404,19.109457,17.420639,15.683319,14.576645,13.47,13.299541,,,12.13,11.713955,,,,8.51,8.199816
07/09,25.00382,24.368992,24.60303,24.71,24.311525,24.404455,24.211485,,,23.553072,,21.48431,18.82292,17.1647,15.608278,14.497642,13.45,13.297972,,,12.11,11.8182955,,,,8.69,8.183401
07/10,24.915148,,24.7,24.665,,24.344814,,,,23.607111,,21.665483,18.936295,17.214085,15.6695595,14.539371,13.63,13.28764,,,12.2,11.826154,,,,8.82,8.161877
07/11,24.84622,24.018433,24.37858,24.55,23.915234,24.305883,23.788353,,,23.448792,,21.581404,18.914543,17.17476,15.350285,14.544933,13.42,13.300647,,,12.1,11.82327,,,,8.88,8.1613865
07/12,24.751686,24.243622,24.27334,24.275,24.069025,24.242096,23.822676,,,23.362593,,21.58956,18.851206,17.086979,15.327781,14.421728,13.53,13.287525,,,11.98,11.804639,,,,8.86,8.181803
07/13,24.73276,24.375237,24.18262,24.095001,24.147785,24.171858,23.861654,,,23.43302,,21.649609,19.14926,17.031656,15.543788,14.615643,13.46,13.325523,,,11.81,11.886998,,,,8.89,8.199816
07/14,24.69057,24.433258,24.215807,24.055,24.305132,24.07298,24.096369,,,23.421843,,21.661526,19.34385,17.491966,15.828456,14.847495,13.45,13.379949,,,11.8,11.918514,,,,8.91,8.250025
07/15,24.64595,24.587534,24.236206,23.985,24.50774,24.02622,24.306486,,,23.084738,,21.605345,19.292698,17.174997,15.443882,14.929538,13.31,13.367904,,,11.98,11.826425,,,,8.91,8.213713
07/16,24.667334,24.864265,24.393656,24.045,24.78846,24.020296,24.646965,,,23.354086,,21.594477,19.221262,17.437523,15.888935,14.969362,13.32,13.33835,,,12.08,11.838143,,,,8.97,8.182368
07/17,24.736872,25.033545,24.409271,23.89,24.940895,24.146032,24.763857,,,23.343231,,21.193724,18.937317,17.090939,15.75538,14.835716,13.28,13.2128725,,,12.13,11.848045,,,,8.96,8.218158
07/18,24.721985,24.924648,24.17159,23.665,24.866066,24.165495,24.709515,,,23.326887,,21.2157,19.080526,17.36235,15.874122,14.826163,13.3,13.24044,,,12.15,11.902574,,,,8.9,8.283422
07/19,24.743858,24.731247,24.358902,24.055,24.683514,24.293674,24.565853,,,23.610834,,21.627087,19.175858,17.473473,15.7963085,14.682944,13.31,13.288409,,,12.23,11.897697,,,,8.97,8.288393
07/20,24.737494,24.754316,24.316313,23.93,24.67363,24.2505,24.613132,,,23.620869,,21.569141,19.174126,17.377415,15.637785,14.635021,13.47,13.339201,,,12.28,11.875836,,,,8.86,8.299623
07/21,24.714647,24.785257,23.972961,22.95,24.706226,24.102125,24.617434,,,23.233442,,21.238594,18.831944,17.170532,15.68918,14.5447645,13.61,13.270592,,,12.06,11.832036,,,,8.66,8.270703
07/22,24.572123,24.656103,23.327242,21.84,24.605871,24.03214,24.521862,,,23.16107,,21.224005,19.178514,17.486406,15.789676,14.5385895,13.63,13.270688,,,12.08,11.835705,,,,8.62,8.252071
07/23,24.508596,24.375338,22.942179,21.45,24.328348,24.003126,24.262316,,,23.19936,,21.545752,19.364012,17.52576,15.824291,14.697063,13.52,13.37399,,,11.45,11.869123,,,,8.52,8.258096
07/24,24.382475,24.44032,23.044422,21.6,24.356209,23.861761,24.240065,,,23.023016,,21.565115,19.296392,17.480934,15.9869,14.830192,13.5,13.415395,,,11.79,11.954285,,,,8.98,8.284931
07/25,24.318375,24.76978,23.353584,21.82,24.649235,23.790974,24.4561,,,22.923157,,21.412582,19.088665,17.305468,15.675333,14.665802,13.18,13.334668,,,11.76,11.919614,,,,8.84,8.308582
07/26,24.350374,25.232716,23.57363,21.82,25.101835,23.852139,24.802652,,,23.062511,,21.445044,19.240665,17.366995,15.866049,14.690252,13.09,13.316396,,,11.75,11.941845,,,,8.66,8.336912
07/27,24.438995,25.060095,23.574636,22.02,24.957354,23.976849,24.710533,,,23.181038,,21.500748,19.38775,17.60554,16.196863,14.813208,13.11,13.34944,,,12.26,11.92971,,,,9.33,8.271755
07/28,24.468027,24.977768,23.880016,22.79,24.87622,24.057873,24.59548,,,23.254524,,21.646666,19.479113,17.745804,16.285248,15.007958,13.13,13.429034,,,12.31,11.893384,,,,9.15,8.297866
07/29,24.514364,24.57641,23.956776,23.35,24.456345,24.106915,24.20299,,,23.421371,,21.79265,19.531733,17.740492,16.122393,14.867145,13.33,13.463259,,,12.24,11.985239,,,,8.86,8.384312
07/30,24.459785,23.787312,23.535507,23.3,23.63136,23.972244,23.383001,,,23.198502,,21.610523,19.307968,17.526901,16.045778,14.914222,13.45,13.490796,,,11.77,11.945159,,,,8.63,8.4240465
07/31,24.370901,23.79957,23.401636,23.1,23.627619,23.862732,23.273754,,,23.148445,,21.668875,19.440857,17.303398,15.679565,14.743957,13.19,13.472203,,,11.36,11.883837,,,,8.23,8.35895
08/01,24.34172,23.66267,23.075714,22.62,23.41113,23.786266,22.821886,,,23.19985,,21.800419,19.544859,17.606182,15.799037,14.915503,13.31,13.590994,,,11.97,11.932822,,,,8.68,8.259134
08/02,24.33866,23.391039,22.867945,22.5,23.014952,23.786093,22.255304,,,23.25009,,21.850159,19.440716,17.34391,15.704257,14.822058,13.26,13.48792,,,11.88,11.813294,,,,8.62,8.264545
08/03,24.33159,23.179298,22.684711,22.4,22.640812,23.801302,21.94567,,,23.250616,,21.842089,19.29709,17.116558,15.598337,14.556646,13.08,13.301285,,,11.64,11.725985,,,,8.4,8.224589
08/04,24.318127,23.10802,22.681469,22.4,22.693262,23.77835,22.013441,,,23.252096,,21.989725,19.451563,17.264061,15.566914,14.496422,13.08,13.333711,,,11.63,11.82828,,,,8.46,8.265664
08/05,24.285072,23.412449,23.488731,23.6,23.022278,23.843124,22.308695,,,23.31937,,21.83362,19.181139,17.144463,15.421358,14.520385,13.42,13.3284855,,,11.75,11.859957,,,,8.51,8.223526
08/06,24.235973,23.790182,23.619333,23.585,23.49767,23.885567,22.928919,,,23.168327,,21.737234,19.231396,17.172419,15.481631,14.478674,13.41,13.332176,,,11.62,11.850964,,,,8.54,8.199331
08/07,24.172386,24.17786,23.632341,23.39,23.970701,23.829725,23.615849,,,23.11811,,21.72863,19.218525,17.211836,15.603368,14.608924,13.57,13.374188,,,11.81,11.857095,,,,8.51,8.175666
08/08,24.05765,24.265804,23.593887,23.27,24.11134,23.696838,23.741861,,,23.045008,,21.49192,18.911926,17.071472,15.668262,14.557906,13.4,13.327886,,,11.86,11.785585,,,,8.49,8.186885
08/09,23.97982,24.10455,23.14581,22.23,23.979961,23.57636,23.670465,,,22.862032,,21.356028,18.872799,16.985,15.684369,14.50195,13.22,13.330582,,,11.82,11.791547,,,,8.32,8.188658
08/10,24.061958,24.072056,23.1634,22.26,23.97853,23.618748,23.837288,,,22.793676,,21.028696,18.686525,16.882317,15.477311,14.419583,12.94,13.33199,,,11.74,11.777985,,,,8.21,8.198362
08/11,24.052134,23.957222,23.133198,22.35,23.879957,23.59451,23.768158,,,22.634192,,20.810795,18.595722,16.802696,15.413091,14.4113655,12.75,13.326506,,,11.38,11.700712,,,,8.4,8.175665
08/12,24.012344,24.030018,23.164623,22.37,23.907763,23.474834,23.768845,,,22.517128,,21.010042,18.769804,16.915781,15.553547,14.485651,12.98,13.33269,,,11.74,11.714779,,,,8.51,8.191617
08/13,24.009344,24.04615,23.230324,22.46,23.975348,23.410337,23.900034,,,22.49219,,21.173777,18.927235,16.996347,15.608034,14.573152,13.08,13.383626,,,12.04,11.857434,,,,8.55,8.166474
08/14,23.909561,23.992031,23.254997,22.56,23.916286,23.294127,23.732714,,,22.416002,,20.92485,18.671562,16.98778,15.637336,14.674837,13.13,13.437771,,,12.26,11.863508,,,,8.54,8.162856
08/15,23.884808,23.588892,23.052376,22.58,23.429062,23.372845,23.048004,,,22.44819,,20.796797,18.367104,16.952045,15.515524,14.585709,13.13,13.362088,,,12.2,11.7741375,,,,8.5,8.251443
08/16,23.831823,23.273962,22.859978,22.52,23.13569,23.233494,22.905033,,,22.379112,,20.877169,18.681942,16.85455,15.37742,14.414463,13.2,13.290861,,,11.86,11.697379,,,,8.57,8.214788
08/17,23.839897,23.19563,22.815252,22.5,23.046478,23.224367,22.797766,,,22.47103,,21.059324,18.773817,16.718407,15.296119,14.306031,13.22,13.271873,,,11.76,11.79369,,,,8.57,8.136874
08/18,23.843348,22.957256,22.680271,22.48,22.79987,23.286032,22.521526,,,22.509138,,20.786995,18.566587,16.737137,15.236833,14.337397,13.44,13.243505,,,12.17,11.860573,,,,8.75,8.183135
08/19,23.828424,22.879711,22.6495,22.53,22.663631,23.34474,22.379477,,,22.626465,,20.962873,18.75522,16.954737,15.398698,14.534116,13.74,13.312937,,,11.92,11.921782,,,,8.8,8.208326
08/20,23.880505,22.748682,22.554823,22.49,22.516855,23.438208,22.163803,,,22.824966,,21.466623,19.025316,16.960243,15.447028,14.594901,13.58,13.316014,,,11.58,11.924827,,,,8.46,8.145454
08/21,23.93073,22.468231,22.357292,22.36,22.244093,23.55374,21.82816,,,22.967737,,21.478363,19.109024,17.021786,15.62341,14.614496,13.53,13.349554,,,11.62,11.881451,,,,8.42,8.195758
08/22,23.780312,22.393797,22.223972,22.16,22.222939,23.4211,21.862062,,,22.81621,,21.255201,18.876446,17.045734,15.6451845,14.43981,13.55,13.323168,,,11.74,11.846791,,,,8.66,8.215279
08/23,23.749552,22.438606,22.306503,22.27,22.166935,23.3286,21.716156,,,22.678772,,21.015896,18.896656,17.090113,15.629195,14.4374075,13.54,13.314611,,,11.76,11.835354,,,,8.86,8.186618
08/24,23.69919,22.603428,22.282978,22.08,22.346292,23.208672,22.046984,,,22.716242,,21.299303,19.061895,17.21324,15.742409,14.558649,12.87,13.349531,,,11.42,11.813395,,,,8.84,8.176837
08/25,23.799072,22.704031,22.25629,21.94,22.424034,23.223383,22.0548,,,22.68962,,21.423296,19.130957,17.244879,15.791612,14.563425,13.04,13.342725,,,11.22,11.733698,,,,8.84,8.175749
08/26,23.904356,22.769028,22.227436,21.79,22.458824,23.345512,21.99397,,,22.661034,,21.299944,19.16169,17.162561,15.593265,14.521734,13.15,13.300059,,,11.33,11.781866,,,,8.59,8.214153
08/27,23.898718,22.628912,22.10568,21.65,22.375458,23.428919,21.969908,,,22.645462,,21.080301,19.00353,16.99737,15.621864,14.564731,13.29,13.402273,,,11.91,11.792955,,,,8.87,8.234021
08/28,23.83875,22.229155,22.063162,21.89,22.06663,23.295723,21.818888,,,22.540176,,21.030016,18.855942,17.194082,15.849309,14.687397,13.36,13.437037,,,12.12,11.890443,,,,9.09,8.222922
08/29,23.921167,21.954144,21.93077,21.87,21.827642,23.379051,21.64873,,,22.583101,,21.13021,19.362558,17.624157,15.934901,14.848986,13.23,13.484279,,,12.04,11.999826,,,,9.03,8.287644
08/30,23.967585,21.955751,21.761026,21.62,21.780643,23.326506,21.497396,,,22.441204,,21.140001,19.34484,17.38783,15.656629,14.6838875,13.02,13.371366,,,12.09,11.833897,,,,9.06,8.201014
