time,1,10,11,13,20,40,60,80,100,120,140,180,300,500
03/01,21.08091,20.979092,,21.288889,21.127,21.087,21.038332,20.824167,20.040834,19.070833,18.22,16.803333,14.135,10.966666
03/02,21.057274,20.985455,,21.273335,21.108,21.075,21.035,20.855833,20.001667,18.966667,18.000834,16.5825,14.160001,10.963333
03/03,21.088182,21.043636,,21.306665,21.141,21.101,21.074167,20.957499,20.085833,18.934166,17.965834,16.553333,14.167,10.925
03/04,21.149092,21.09909,,21.325554,21.195,21.154001,21.084167,20.959166,20.02,19.042501,18.140833,16.600834,14.200999,10.88875
03/05,21.181818,21.138182,,21.332222,21.215,21.146,21.089167,20.895,20.024166,19.031668,18.228334,16.6975,14.184,10.88875
03/06,21.18818,21.131819,,21.317778,21.195,21.112,21.033333,20.893333,20.049166,19.151667,18.44,16.905,14.156,10.90625
03/07,21.198181,21.119091,,21.30889,21.191,21.115,21.0,20.838333,20.011667,19.1,18.34,16.936666,14.119,10.9025
03/08,21.227272,21.160002,,21.32889,21.197,21.072,20.975,20.762499,19.897501,19.000834,18.2725,16.936666,14.061999,10.94125
03/09,21.203636,21.16091,,21.33,21.201,21.069,20.958334,20.754168,19.9725,18.999166,18.2125,16.924166,14.205999,10.9575
03/10,21.226364,21.166365,,21.34,21.232,21.102001,20.98,20.834166,20.079166,19.175833,18.335001,16.936666,14.258,10.98875
03/11,21.22091,21.176363,,21.38,21.251,21.143,20.985,20.825834,20.140833,19.194166,18.38,16.919167,14.248999,11.0225
03/12,21.224546,21.172728,,21.385555,21.244,21.161,21.04,20.873333,20.163334,19.140833,18.355833,16.824167,14.184,11.0425
03/13,21.201,21.153,,21.395,21.252222,21.179,21.01,20.866364,20.15909,19.31909,18.494545,16.891817,14.238888,11.064285
03/14,21.264,21.196,,21.39125,21.268,21.177,21.003637,20.836363,20.073637,19.134544,18.328182,16.773636,14.1710005,11.02125
03/15,21.291819,21.2075,21.12,21.39875,21.234999,21.154167,21.05154,20.867693,20.233847,19.271538,18.534615,16.919231,14.188333,11.014444
03/16,21.270908,21.205,21.17,21.39625,21.210001,21.149168,21.006924,20.74923,20.090769,19.28077,18.546154,16.993076,14.239166,10.991111
03/17,21.313637,21.21,21.22,21.45375,21.216667,21.110834,20.943077,20.711538,20.099998,19.329231,18.579231,17.08154,14.275001,10.983334
03/18,21.33909,21.251818,21.21,21.52375,21.289999,21.133333,20.976154,20.779999,20.116154,19.393847,18.607693,17.073076,14.202499,10.986668
03/19,21.325455,21.248182,21.11,21.5225,21.2825,21.185,21.025387,20.803846,20.130001,19.396152,18.66154,16.995384,14.163333,11.041111
03/20,21.303637,21.24182,21.09,21.5225,21.314167,21.17,21.003845,20.839231,20.255384,19.38923,18.59154,17.051538,14.216667,11.06889
03/21,21.292727,21.232727,21.13,21.50875,21.318335,21.228333,21.053846,20.865385,20.33,19.510769,18.608461,17.106922,14.199166,11.095555
03/22,21.325455,21.24,21.35,21.48375,21.31,21.2225,21.043846,20.83846,20.286924,19.465385,18.557692,17.056154,14.19,11.098888
03/23,21.304546,21.229092,21.43,21.505,21.3275,21.229166,21.034616,20.757692,20.179232,19.365385,18.443846,17.011538,14.215833,11.116667
03/24,21.26909,21.199091,21.36,21.4875,21.290834,21.240833,21.092308,20.843845,20.178463,19.228462,18.373846,16.982307,14.255,11.097777
03/25,21.251818,21.20091,21.42,21.47875,21.288334,21.226667,21.041538,20.823078,20.185385,19.141539,18.26,16.863077,14.285834,11.095555
03/26,21.210909,21.138182,21.32,21.46875,21.261667,21.164999,20.976154,20.763845,20.126923,19.045383,18.21,16.776154,14.224167,11.092222
03/27,21.199999,21.132727,21.35,21.4725,21.251665,21.160833,20.966923,20.811537,20.233076,19.071537,18.136154,16.771538,14.2525,11.086666
03/28,21.214546,21.131819,21.25,21.48375,21.259167,21.210833,21.03,20.94,20.32,19.232307,18.276922,16.837692,14.230834,11.05625
03/29,21.197273,21.136364,21.21,21.49875,21.2575,21.149168,20.965,20.791538,20.16154,19.09154,18.226923,16.80077,14.223332,11.08875
03/30,21.122728,21.065454,21.22,21.41875,21.1975,21.035,20.959166,20.783077,20.166155,18.963846,18.05923,16.765385,14.224999,11.09875
03/31,21.116364,21.081818,21.28,21.39625,21.186666,21.0175,20.871668,20.693077,20.185385,19.076923,18.150768,16.75923,14.2825,11.10125
