time,1,3,5,10,13,20,25,28,35,40,45,48,60,80,83,100,120,123,140,160,180,200,250,300,500
04/23,27.21855,28.36,27.068134,27.010008,26.756668,26.694391,26.742432,26.391998,26.76,26.162579,25.629528,25.475,24.95032,22.742336,23.113333,20.970156,18.41251,18.173334,16.211311,,13.667065,13.22,12.53,11.67698,8.293481
04/24,27.218245,28.404999,27.054472,27.00625,26.766668,26.710718,26.721264,26.418,26.96,26.185522,25.712584,25.546667,24.929667,22.89773,22.97,20.782957,18.173635,18.14,16.033089,,13.647824,13.26375,12.45,11.675336,8.297974
04/25,27.178589,28.380001,27.023201,26.987968,26.67,26.716461,26.71312,26.432001,27.13,26.217054,25.761265,25.275,24.92087,22.86028,22.703333,20.955122,18.441786,18.023333,16.328632,,13.890094,13.33625,12.56,11.652393,8.300043
04/26,27.176636,28.61,27.021385,26.984018,26.699999,26.73382,26.710352,26.470001,27.01,26.206888,25.728777,25.413332,24.875286,22.743353,22.933334,20.8678,18.446724,17.49,16.400867,,13.9071045,13.309999,12.51,11.700276,8.322075
04/27,27.16761,28.51,27.013597,26.974663,26.699999,26.736242,26.722065,26.473999,26.9,26.275173,25.83927,25.521667,25.063639,22.848928,23.113333,21.012453,18.490164,17.68,16.348639,,13.897763,13.18,12.32,11.720857,8.360634
04/28,27.1912,28.43,27.01333,27.011911,26.69,26.700802,26.68757,26.542002,26.95,26.252134,25.823772,25.586668,25.043587,22.828697,22.886667,21.02149,18.518543,18.03,16.417799,,13.886879,13.1444435,12.37,11.651493,8.310128
04/29,27.18572,28.58,27.002277,27.014122,26.703333,26.674881,26.69535,26.539999,27.08,26.106806,25.705961,25.373335,24.978937,22.867317,22.566666,21.010273,18.541471,18.486666,16.54892,,13.895985,13.200001,12.41,11.63903,8.304019
04/30,27.13051,28.56,26.95595,26.977962,26.666666,26.66592,26.69743,26.504002,27.05,26.137146,25.762592,25.533333,24.968712,22.762068,22.126669,20.872284,18.486202,17.696667,16.431581,,13.922413,13.367778,12.36,11.572743,8.33396
05/01,27.10501,28.41,26.940468,26.952772,26.659998,26.652462,26.74528,26.466,27.16,26.117235,25.85322,25.513334,24.945503,22.74487,22.133333,20.853203,18.55531,17.003334,16.487305,,14.060619,13.204444,12.325001,11.599573,8.32586
05/02,27.056232,28.16,26.930775,26.909685,26.576666,26.594873,26.700977,26.434,27.060001,26.073225,25.741291,25.435,24.94037,22.81773,22.643333,21.082094,18.693127,17.336668,16.347294,,13.976245,13.142222,12.21,11.613858,8.3699665
05/03,27.094652,28.23,26.970037,26.92966,26.49,26.613382,26.761597,26.439999,27.064999,26.113335,25.861437,25.393333,25.04008,22.90988,23.026667,21.219471,18.745102,17.556665,16.519588,,13.994089,13.044445,12.2,11.665801,8.355826
05/04,27.096666,28.24,26.996058,26.935507,26.423332,26.604944,26.744852,26.406,27.065,26.061684,25.759888,25.385,24.965258,22.683062,22.830002,21.335943,18.736479,17.88,16.455791,,13.892766,13.12,12.195,11.705875,8.376887
05/05,27.08586,28.37,26.978771,26.937056,26.35,26.604359,26.689787,26.39,27.09,26.08891,25.674324,25.475,24.943249,22.738787,23.173334,21.161592,18.581022,18.556665,16.340458,,13.842069,13.322223,12.18,11.74588,8.339857
05/06,27.115244,28.51,26.97232,26.92528,26.279999,26.58637,26.669651,26.34,27.125,26.098549,25.707874,25.410002,24.994034,22.784805,23.12,21.124641,18.40684,17.383333,16.271095,,13.884089,13.296666,12.23,11.671226,8.351199
05/07,27.086813,28.54,26.953436,26.931429,26.236666,26.55416,26.616873,26.301998,27.16,25.98663,25.641773,25.413332,24.93074,22.694788,23.046667,21.24849,18.497747,17.33,16.327774,,13.928189,13.288889,12.29,11.584104,8.312907
05/08,27.059786,28.4,26.915483,26.902384,26.246666,26.55489,26.611511,26.256,27.22,25.957064,25.645836,25.338333,24.89287,22.731852,23.213333,21.160412,18.446934,17.716667,16.325146,,13.874056,13.267777,12.29,11.601837,8.328657
05/09,26.942554,27.75,26.876415,26.865105,26.25,26.541977,26.62245,26.278,27.2,26.018288,25.63021,25.245,24.974005,22.818836,22.730001,21.24675,18.604534,17.413332,16.416039,,13.883047,13.268888,12.34,11.61378,8.367948
05/10,26.912914,27.79,26.798557,26.78163,26.1525,26.491404,26.584127,26.165,27.23,26.002771,25.599741,25.185715,24.873915,22.883999,23.08,21.12961,18.540169,18.1425,16.37739,,13.932727,13.08,12.28,11.626079,8.290043
05/11,26.968765,27.75,26.802366,26.77001,26.235,26.496761,26.601732,26.236666,27.23,25.983067,25.612766,25.119999,24.73506,22.819553,22.8125,20.729816,18.399479,17.9175,16.1929,,13.84523,13.082222,12.25,11.639612,8.346996
05/12,26.924137,27.72,26.761023,26.742773,26.165,26.4525,26.58948,26.13,27.28,25.983301,25.603838,24.868572,24.732183,22.795055,22.8025,20.767622,18.407389,18.3125,16.262905,,13.839948,13.221111,12.22,11.633587,8.39289
05/13,26.878506,27.634998,26.721342,26.696678,26.0575,26.392433,26.512844,26.113333,27.28,25.940958,25.549662,24.764286,24.729788,22.664139,22.467499,20.711931,18.273933,18.6125,16.220226,,13.855211,13.197778,12.22,11.626535,8.321882
05/14,26.854647,27.605,26.714151,26.697193,26.025,26.409307,26.494753,26.211668,27.21,26.032251,25.594053,25.092855,24.748804,22.555151,22.4825,20.683645,18.229988,18.2525,16.140158,,13.817799,13.09,12.26,11.645049,8.343981
05/15,26.876368,27.57,26.702393,26.703926,26.0025,26.42511,26.469902,26.195,27.18,26.019932,25.523458,25.017141,24.813353,22.7392,22.3475,20.952734,18.338808,17.685,16.203695,,13.792299,12.981112,12.3,11.699115,8.348487
05/16,26.9269,27.599998,26.706575,26.68996,25.925,26.40878,26.412489,26.191666,27.2,25.985767,25.538084,25.025713,24.925444,22.797922,22.36,20.903227,18.210167,18.08,16.086145,,13.650766,12.967777,12.24,11.663185,8.307006
05/17,26.917469,27.57,26.72005,26.674551,26.025,26.412746,26.390255,26.276667,27.19,26.022175,25.569216,25.252857,24.886517,22.766113,22.7025,20.92588,18.314396,18.68,16.19776,,13.716724,12.991111,12.21,11.609309,8.323938
05/18,26.878202,27.6,26.687197,26.643309,25.975,26.384167,26.386702,26.281668,27.17,26.026917,25.605831,25.038572,24.751358,22.633833,22.154999,20.737999,18.127428,18.0825,16.15183,,13.697425,12.962222,12.24,11.628811,8.30824
05/19,26.836514,27.67,26.617277,26.606367,25.907501,26.360373,26.413744,26.32,27.18,26.08546,25.65433,25.039999,24.873083,22.685104,22.2025,20.909052,18.084242,18.105,16.123041,,13.638129,12.985555,12.26,11.635371,8.306728
05/20,26.852652,27.775,26.608622,26.615889,25.9,26.356964,26.411266,26.415,27.08,26.115635,25.621586,25.25,24.84487,22.923496,22.64,20.896408,18.200594,18.7325,16.096678,,13.660312,13.026667,12.23,11.629513,8.296473
05/21,26.83513,27.71,26.596062,26.595528,26.0175,26.373148,26.379974,26.466667,27.08,26.133194,25.604061,25.267141,24.916811,23.04402,23.0325,20.845076,18.234818,18.0175,16.197607,,13.738972,13.030001,12.22,11.722695,8.3281765
05/22,26.86847,27.695,26.610376,26.58534,26.099998,26.372381,26.338417,26.43,27.06,26.094091,25.552664,25.135714,24.905876,23.004171,23.1475,20.833773,18.256685,18.115,16.169191,,13.745145,13.031111,12.26,11.705392,8.34068
05/23,26.904188,27.64,26.64557,26.608072,26.119999,26.410358,26.348667,26.428335,27.09,26.198034,25.609941,25.188572,25.114143,23.170332,23.2375,20.965193,18.471107,18.65,16.466476,,13.857363,13.12,12.24,11.725014,8.3670025
05/24,26.911575,27.585,26.690437,26.647207,26.1525,26.44067,26.365875,26.42,27.04,26.143808,25.572527,25.228573,25.01161,23.015566,23.065,20.75681,18.391344,18.6275,16.388172,,13.843945,13.212223,12.23,11.662929,8.336028
05/25,26.880142,27.595001,26.705725,26.666592,26.1325,26.480307,26.409529,26.481667,26.88,26.168142,25.601376,25.305714,24.97733,23.391575,23.17,20.932198,18.518446,18.7675,16.42195,,13.8873005,13.217777,12.19,11.62849,8.298344
05/26,26.821667,27.585,26.693022,26.653605,26.0975,26.557495,26.458546,26.555,26.96,26.37959,25.785011,25.442856,25.26645,23.480179,23.0575,21.080866,18.61088,18.8525,16.458921,,13.899276,13.097777,12.19,11.705566,8.304691
05/27,26.833647,27.625,26.68623,26.659676,26.1075,26.666391,26.512758,26.553335,26.93,26.31646,25.774973,25.567142,25.344868,23.486023,23.03,21.175962,18.713343,18.352499,16.433733,,13.889494,13.073333,12.26,11.7203,8.272908
05/28,26.852392,27.65,26.704277,26.676575,26.1875,26.669403,26.518394,26.550001,26.82,26.299387,25.775286,25.564285,25.247707,23.404142,22.86,21.061943,18.890608,18.425,16.704735,,13.949098,13.183333,12.31,11.771202,8.272009
05/29,26.82466,27.615,26.698729,26.645824,26.192501,26.557634,26.401176,26.531668,26.57,26.172142,25.724993,25.50143,25.249725,23.376308,22.355,21.077543,18.829655,17.65,16.610481,,13.962108,13.244444,12.26,11.712061,8.316159
05/30,26.719364,27.494999,26.609177,26.520819,26.0975,26.48729,26.302073,26.519999,26.18,26.133558,25.636343,25.550001,25.14598,23.20895,22.64,20.892027,18.648998,17.9275,16.478113,,14.00478,13.202222,12.18,11.719713,8.335209
05/31,26.635414,27.385,26.553068,26.492542,26.03,26.48295,26.273088,26.61,26.08,26.162064,25.650877,25.664286,25.135353,23.059519,22.294,20.88765,18.845167,18.807499,16.514658,,14.09828,13.08,12.1,11.804043,8.37199
06/01,26.604002,27.25,26.502396,26.4775,26.089998,26.472637,26.323463,26.604,26.48,26.297348,25.78534,25.822857,25.316978,23.403845,22.824001,21.317774,19.080948,19.6475,16.732992,,14.156132,12.969999,12.05,11.80412,8.441117
06/02,26.616018,27.130001,26.5011,26.473036,26.126665,26.46317,26.360624,26.618,26.58,26.347967,25.825306,25.872858,25.322708,23.575468,22.762,21.21844,19.135244,19.6975,16.969866,,14.028006,13.18111,12.22,11.801007,8.426286
06/03,26.664831,27.14,26.547796,26.506735,26.199999,26.48885,26.402943,26.626001,26.81,26.323082,25.80691,25.83,25.289795,23.590418,22.338001,20.9857,18.774252,18.95,16.838661,,13.846809,13.19,12.13,11.740598,8.402651
06/04,26.711216,27.08,26.604475,26.551842,26.269999,26.512375,26.421833,26.612,26.9,26.30866,25.80488,25.85857,25.369875,23.513638,22.224,21.101044,18.818598,18.8575,16.682455,,13.861415,13.147778,12.08,11.801588,8.403855
06/05,26.720345,26.98,26.627306,26.563995,26.373335,26.525572,26.423912,26.616001,26.79,26.328941,25.819662,25.988571,25.423225,23.540627,22.456,21.124872,18.78184,18.9725,16.63103,,13.913622,13.235556,12.11,11.848346,8.433767
06/06,26.718496,27.14,26.633453,26.563026,26.406668,26.563007,26.467964,26.598001,26.53,26.408617,25.90975,25.958572,25.580025,23.722849,22.676,21.150429,18.919193,19.6275,16.679747,,13.970426,13.291111,12.26,11.824988,8.433225
06/07,26.694946,27.23,26.609901,26.53426,26.393333,26.567211,26.431828,26.588001,26.3,26.41598,25.854002,25.975714,25.5333,23.700727,22.794,21.192528,18.956226,19.564999,16.88483,,14.051701,13.1455555,12.14,11.7835045,8.412784
06/08,26.643545,27.065,26.57093,26.486504,26.273333,26.551321,26.393932,26.597998,26.2,26.369707,25.866936,26.074284,25.612358,23.629206,23.168001,21.092976,18.805908,19.244999,16.77629,,14.043764,13.018888,12.11,11.78139,8.42265
06/09,26.59529,27.0,26.5258,26.447453,26.26,26.535078,26.347145,26.614002,26.31,26.32724,25.852402,26.084286,25.558517,23.808918,23.584,21.109972,18.841282,18.83,16.632507,,14.000734,13.0211115,12.14,11.735308,8.432258
06/10,26.576828,26.885,26.505262,26.433317,26.433334,26.551834,26.319012,26.633999,26.4,26.385422,25.841616,26.152857,25.611135,23.7127,23.672,21.15106,18.947287,19.4475,16.686405,,14.114655,13.141111,12.14,11.830889,8.446876
06/11,26.621298,26.815,26.538836,26.458464,26.556665,26.565813,26.330404,26.642002,26.5,26.408367,25.863596,26.145716,25.56176,23.51683,22.960001,21.109201,18.776875,19.0525,16.581366,,13.970649,13.18111,12.14,11.837698,8.436506
06/12,26.635897,26.77,26.571432,26.479708,26.67,26.586338,26.342112,26.676,26.45,26.40563,25.854752,26.094286,25.560583,23.698393,23.076,21.206295,18.940321,18.8325,16.602861,,14.027653,13.136667,12.13,11.763926,8.480504
06/13,26.617472,26.675,26.559069,26.464285,26.693335,26.596056,26.337568,26.664001,26.13,26.421669,25.748018,26.002857,25.473063,23.554922,22.734,21.04513,18.902052,18.73,16.6202,,13.946761,13.223333,12.13,11.717943,8.384856
06/14,26.640018,26.66,26.444824,26.464327,26.606667,26.584433,26.2944,26.63,26.1,26.442297,25.714024,25.83,25.380621,23.476883,22.467999,20.836515,18.833721,18.8975,16.47744,,14.033405,13.224444,12.18,11.755325,8.387568
06/15,26.639803,26.68,26.456396,26.465727,26.563334,26.601065,26.309196,26.61,26.16,26.475443,25.75077,25.895716,25.474108,23.668936,22.678,21.026106,18.956272,19.217499,16.656586,,14.173621,13.191112,12.32,11.804337,8.375643
06/16,26.622412,26.705,26.462456,26.487123,26.573334,26.61972,26.34143,26.580002,26.23,26.4133,25.793842,25.935715,25.439562,23.604721,23.22,21.115173,18.923899,19.6525,16.560328,,14.104108,13.103333,12.29,11.749797,8.364837
06/17,26.638067,26.72,26.464222,26.47639,26.603333,26.60145,26.347038,26.529999,26.22,26.336672,25.81234,25.818571,25.374113,23.52611,22.952,20.943113,18.723032,19.3375,16.464716,,13.97101,13.056667,12.24,11.730973,8.309809
06/18,26.573435,26.74,26.454836,26.429869,26.519999,26.573261,26.34392,26.536,26.15,26.40315,25.7734,25.658571,25.438566,23.488281,22.579998,20.910805,18.71327,19.315,16.51735,,13.883432,13.106667,12.27,11.777848,8.294423
06/19,26.569525,26.685001,26.441895,26.41309,26.426666,26.5784,26.31844,26.534,25.99,26.469069,25.739388,25.577143,25.42804,23.382627,22.288,20.846,18.747894,18.9375,16.431616,,13.922877,13.091111,12.28,11.729966,8.294981
06/20,26.591385,26.615,26.44797,26.406271,26.276667,26.583868,26.324787,26.52,25.72,26.448795,25.680147,25.534285,25.262434,23.039963,22.052,20.563696,18.80367,18.9975,16.53621,,13.917993,13.12,12.32,11.702674,8.2996025
06/21,26.59996,26.57,26.460016,26.404219,26.106667,26.542553,26.28199,26.538,25.52,26.398556,25.603731,25.515715,25.16041,22.948969,22.292,20.400175,18.654566,18.905,16.400587,,13.977139,13.097777,12.38,11.703007,8.297425
06/22,26.55895,26.665,26.382431,26.373426,25.949999,26.481342,26.203247,26.554,25.42,26.383823,25.585878,25.585714,25.138529,23.07688,22.734,20.52785,18.676565,18.8625,16.399378,,14.025811,13.167778,12.45,11.77041,8.260351
06/23,26.549145,26.654999,26.361914,26.365679,25.909998,26.440987,26.224104,26.539999,25.55,26.381456,25.680906,25.956667,25.244532,23.151665,23.194,20.863241,18.922585,18.865,16.778122,,14.049294,13.444445,12.44,11.733862,8.26248
06/24,26.558283,26.84,26.36104,26.361681,25.94,26.404383,26.217426,26.597998,25.34,26.303427,25.656713,25.894999,25.163328,23.057215,22.784,20.78848,18.845816,18.4975,16.63292,,13.912349,13.348888,12.3,11.734778,8.257438
06/25,26.49639,26.865002,26.31752,26.324345,26.016668,26.37038,26.165104,26.706,25.27,26.360321,25.57805,25.768333,25.097973,23.031487,22.254,20.757715,18.87331,17.994999,16.446997,,13.976242,13.283334,12.19,11.738969,8.253657
06/26,26.4628,26.75,26.30335,26.3125,26.103333,26.363598,26.160921,26.776001,25.01,26.37498,25.57701,25.843332,25.103844,23.206726,21.962,20.817863,18.866177,17.7025,16.453009,,14.011897,13.126667,12.12,11.66218,8.263371
06/27,26.475859,26.669998,26.329237,26.322979,26.266668,26.342096,26.153261,26.766,24.9,26.30912,25.562906,25.71,25.108047,23.205412,21.752,20.796055,18.60634,17.619999,16.26517,,13.869446,13.137777,12.3,11.671813,8.287712
06/28,26.482065,26.615,26.327326,26.320179,26.246668,26.318295,26.108335,26.734,25.03,26.253475,25.521801,25.333334,25.02144,23.10469,21.174,20.659876,18.487438,17.112501,16.277065,,13.765021,13.205555,12.24,11.692752,8.335823
06/29,26.529325,26.485,26.36943,26.361555,26.316666,26.34347,26.135319,26.720001,25.17,26.237358,25.59006,25.635,25.095444,23.045855,21.522,20.779875,18.574444,17.3925,16.475832,,14.024863,13.135555,12.13,11.678751,8.3515415
06/30,26.582602,26.384998,26.419107,26.43639,26.426666,26.355234,26.18224,26.661999,25.63,26.198004,25.71986,25.773333,25.150393,23.09333,22.296,20.61301,18.650991,18.2975,16.413223,,13.977175,13.088889,12.04,11.66353,8.327397
07/01,26.582815,26.365002,26.399904,26.453953,26.42,26.347767,26.22448,26.584,26.12,26.193018,25.691078,25.773333,25.209385,23.03648,22.198,20.483631,18.52826,18.3475,16.428482,,14.025762,13.058888,12.13,11.718889,8.350556
07/02,26.552906,26.470001,26.345888,26.417004,26.333334,26.324255,26.23867,26.514002,26.06,26.19445,25.690239,25.65,25.097101,22.871994,21.552,20.437109,18.472555,17.97,16.491928,,14.064065,13.155556,12.18,11.762406,8.293539
07/03,26.57567,26.525,26.343742,26.419506,26.266668,26.321293,26.265118,26.460001,26.16,26.217167,25.706003,25.431665,25.13719,22.851841,21.342,20.397133,18.560242,17.967499,16.408411,,13.938296,13.188889,12.22,11.688571,8.290346
07/04,26.537233,26.575,26.317686,26.404308,26.186666,26.289862,26.284426,26.39,26.73,26.149755,25.670708,25.198334,24.98024,22.836393,21.404001,20.372932,18.533434,17.8675,16.415491,,13.922369,13.114445,12.26,11.639824,8.313619
07/05,26.48791,26.67,26.261927,26.364378,26.086668,26.282404,26.252373,26.334,26.93,26.136297,25.58742,25.18,24.955751,22.694826,21.581999,20.31616,18.478407,17.6025,16.336533,,13.901531,12.945556,12.29,11.693777,8.334612
07/06,26.43193,26.675,26.215736,26.309275,25.949999,26.262054,26.229887,25.96,26.86,26.176584,25.59606,25.078333,25.069565,22.89115,21.708,20.513357,18.650896,17.607498,16.330523,,13.861012,12.985555,12.33,11.726783,8.295424
07/07,26.412737,26.64,26.213945,26.282326,25.886667,26.242813,26.223223,25.845,26.81,26.110664,25.554121,25.061666,25.167591,23.198633,22.022,20.529696,18.548397,17.967499,16.24713,,13.915241,13.073333,12.37,11.844619,8.261424
07/08,26.410501,26.689999,26.218023,26.226898,26.003334,26.252213,26.18958,25.865,26.49,26.067358,25.498009,25.246666,25.123499,23.019157,21.924,20.363443,18.078365,17.535,16.02976,,13.826372,13.007778,12.39,11.777729,8.212481
07/09,26.311787,26.715,26.144812,26.162037,26.093332,26.171597,26.097725,25.9125,26.32,25.984428,25.480936,25.278334,25.016994,22.941372,20.734,20.189436,18.17545,16.42,15.982004,,13.815901,13.147778,12.39,11.795637,8.235523
07/10,26.238724,26.689999,26.07891,26.08996,26.056665,26.155237,26.080242,25.9625,26.24,26.082176,25.550995,25.123335,25.01204,23.073553,20.664,20.110886,18.264578,16.98,16.0385,,13.806671,13.316667,12.4,11.783911,8.213713
07/11,26.16863,26.689999,26.010954,26.027561,26.106667,26.086731,26.01656,25.985,26.37,25.968044,25.513868,25.158333,25.020086,23.190397,20.724,20.432108,18.482452,17.27,16.223051,,13.876068,13.257778,12.52,11.850145,8.281711
07/12,26.148458,26.61,25.991564,25.990618,26.086668,26.053234,25.952,25.994999,26.37,25.94634,25.350977,24.725,24.926687,23.138523,20.66,20.315098,18.387196,17.189999,16.256556,,14.055629,13.082222,12.4,11.816117,8.341517
07/13,26.14617,26.505001,26.001818,25.976412,25.906668,26.062452,25.892729,26.343332,26.41,25.958782,25.293934,24.551666,24.832493,22.924189,20.896,20.315048,18.227549,17.57,16.375557,,14.065178,13.078889,12.39,11.822354,8.28355
07/14,26.108349,26.375,25.970222,25.931013,25.769999,26.036596,25.861492,26.26,26.43,25.883278,25.300688,24.718332,24.90615,22.795038,21.009998,20.22974,18.041208,17.475,16.261518,,13.915357,13.172222,12.46,11.863589,8.2714405
07/15,26.138689,26.26,25.994654,25.950737,25.723333,26.060211,25.865349,26.206667,26.44,25.895773,25.359371,24.938334,25.005817,23.083607,21.154,20.463015,18.385408,17.3475,16.31947,,13.931302,13.237778,12.57,11.856564,8.296199
07/16,26.228796,26.215,26.081152,26.028244,25.67,26.079992,25.90137,26.243332,26.48,25.882675,25.310677,24.788332,24.890406,23.041183,21.104,20.533958,18.575228,17.5975,16.49221,,13.992387,13.312222,12.61,11.874406,8.29627
07/17,26.220243,26.16,26.080513,26.062561,25.576668,26.076664,25.928942,26.186666,26.52,25.926083,25.358429,24.875,24.905571,22.96747,21.176,20.52427,18.457241,17.83,16.39044,,14.013586,13.317778,12.58,11.9129505,8.304149
07/18,26.159204,26.085,26.034803,26.010424,25.476667,26.038979,25.831856,26.153334,26.61,25.965075,25.356281,24.949999,25.00471,23.015797,21.306,20.629654,18.529026,17.8675,16.45879,,14.075256,13.332222,12.69,11.930735,8.288899
07/19,26.091928,26.064999,25.969328,25.962433,25.576666,26.023579,25.822262,26.216665,26.68,25.955153,25.28952,25.096666,24.90852,22.987185,21.972,20.569485,18.391169,18.1675,16.475052,,14.1326,13.364445,12.85,11.856777,8.3003645
07/20,26.041042,25.93,25.9207,25.924494,25.71,26.029232,25.809528,26.25,26.73,25.959839,25.273954,25.26,24.979214,22.918175,22.208,20.56066,18.385181,17.9475,16.476229,,14.137426,13.253333,12.71,11.774345,8.300886
07/21,25.992245,25.765,25.866936,25.889883,25.69,26.006908,25.790688,26.26,26.76,25.992851,25.358982,25.376665,25.05305,23.17075,22.75,20.85906,18.421438,17.5375,16.601763,,14.160325,13.18111,12.52,11.892371,8.333422
07/22,25.945925,25.744999,25.811487,25.840097,25.656668,25.961866,25.735281,26.223333,26.76,25.99272,25.292784,25.351667,24.919388,23.12003,22.938,20.77166,18.41739,17.5125,16.51652,,14.224313,13.39,12.49,11.944064,8.3488865
07/23,25.886585,25.560001,25.751558,25.77507,25.633333,25.893286,25.650452,26.12,26.73,25.93759,25.249672,25.261667,24.91238,23.109604,22.154001,20.666418,18.475348,17.505,16.522177,,14.244244,13.307778,12.72,11.881621,8.351927
07/24,25.83029,25.525002,25.705832,25.72972,25.58,25.889734,25.602283,26.103333,26.8,25.892952,25.209682,25.273333,24.853765,23.058466,21.592,20.72299,18.509378,17.41,16.67257,,14.234687,13.187778,12.81,11.874497,8.346324
07/25,25.80823,25.71,25.670301,25.706766,25.486666,25.868147,25.58384,26.050001,26.78,25.897776,25.181013,25.255,24.885357,22.899403,22.088001,20.736301,18.50931,17.575,16.695633,,14.052819,13.083333,12.64,11.862675,8.310276
07/26,25.787838,25.755001,25.64839,25.677488,25.35,25.82644,25.557821,25.976667,26.69,25.860865,25.159742,25.164999,24.854866,22.85229,22.616001,20.751703,18.630558,17.9225,16.648767,,13.960552,13.08,12.57,11.801483,8.329445
07/27,25.786848,25.865,25.640734,25.673798,25.263334,25.805302,25.555712,26.0,26.63,25.800053,25.12473,25.136667,24.879631,23.043613,22.948,20.980854,18.87743,18.3025,16.806734,,14.019289,13.13,12.71,11.810821,8.35862
07/28,25.764662,25.825,25.631573,25.656136,25.193335,25.776716,25.540781,26.013334,26.57,25.792805,25.072365,25.091667,24.874548,22.926958,22.924,20.911577,18.774963,18.4775,16.725222,,13.996133,13.216666,12.84,11.84498,8.353097
07/29,25.756983,25.665,25.696295,25.650618,25.103333,25.784084,25.557676,26.066666,26.5,25.789253,25.065197,24.945,24.770842,22.786135,22.502,20.842999,18.722586,18.0825,16.715618,,13.996621,13.312222,12.77,11.848541,8.286911
07/30,25.74923,25.470001,25.706825,25.63391,24.996666,25.784142,25.526377,26.146667,26.42,25.780228,25.077549,24.88,24.878433,22.811287,22.133999,20.576597,18.439646,17.4625,16.651997,,13.969154,13.294445,12.62,11.736997,8.263778
07/31,25.720467,25.23,25.706276,25.605034,25.093332,25.770586,25.486778,26.173332,26.3,25.749674,25.04194,24.813334,24.853352,22.927097,21.706,20.667673,18.406713,16.897501,16.796438,,14.062049,13.298889,12.36,11.739801,8.301362
08/01,25.7404,25.045,25.749811,25.631426,25.446665,25.785944,25.471113,25.946665,26.21,25.667768,24.915026,24.661667,24.732298,22.795296,21.648,20.624117,18.26464,17.075,16.616568,,13.984607,13.264444,12.27,11.832891,8.34244
08/02,25.709621,25.080002,25.70535,25.608946,25.62,25.750118,25.445404,25.659998,26.2,25.594324,24.809916,24.590002,24.559124,22.614683,21.674,20.605074,18.265524,17.3075,16.534552,,14.050891,13.107778,12.31,11.808944,8.356881
08/03,25.691406,25.135,25.625818,25.598757,25.633333,25.685398,25.372875,25.476667,26.35,25.513384,24.741499,24.65,24.418344,22.511982,21.64,20.597755,18.30495,17.2575,16.563948,,14.151469,13.061111,12.2,11.800534,8.295584
08/04,25.675705,25.295,25.569511,25.581404,25.746666,25.660528,25.37401,25.56,26.3,25.472273,24.761343,24.828333,24.484224,22.521729,21.326,20.405714,18.189701,17.195,16.483902,,14.0762825,13.076667,12.12,11.823483,8.228215
08/05,25.65626,25.705,25.518663,25.563559,25.816666,25.632008,25.375284,25.553335,26.45,25.394022,24.715075,24.853333,24.332914,22.357067,21.244,20.37127,18.250982,17.1275,16.416292,,14.058221,13.227778,12.16,11.775069,8.254744
08/06,25.67293,25.965,25.519869,25.594286,25.866667,25.672338,25.391428,25.603333,26.59,25.4351,24.71027,24.798332,24.332783,22.54693,21.105999,20.466373,18.485638,16.8625,16.585485,,14.092373,13.441112,12.24,11.832228,8.251242
08/07,25.667294,25.875,25.498346,25.593063,25.94,25.693445,25.374514,25.663332,26.3,25.441341,24.75169,24.875,24.366264,22.632458,21.326,20.557156,18.441608,16.4575,16.701109,,14.072275,13.538889,12.31,11.83744,8.290398
08/08,25.655876,25.71,25.514423,25.567019,25.906668,25.673368,25.352365,25.666666,25.98,25.398073,24.705614,24.823334,24.27334,22.496428,20.810001,20.322617,18.04269,16.18,16.254208,,13.924581,13.428889,12.54,11.765002,8.211778
08/09,25.675121,25.785,25.538816,25.557634,25.800001,25.648813,25.336061,25.643333,25.86,25.386839,24.726238,24.706667,24.21476,22.28647,20.57,20.307297,18.112545,15.695,16.301765,,13.825622,13.542222,12.59,11.740532,8.195588
08/10,25.674767,25.805,25.562193,25.556005,25.71,25.657578,25.334778,25.733332,25.79,25.526176,24.797138,24.898333,24.37219,22.456005,20.924,20.281042,18.086637,16.0375,16.191488,,13.83599,13.543333,12.41,11.7697315,8.230123
08/11,25.646555,25.765,25.543684,25.535765,25.543333,25.59673,25.295052,25.813334,25.9,25.549133,24.7761,24.878334,24.29124,22.46378,21.17,20.484797,18.100555,16.71,16.275013,,13.8048315,13.601111,12.38,11.808974,8.241208
08/12,25.655912,25.895,25.536219,25.55585,25.323334,25.538311,25.304863,25.763334,26.0,25.564598,24.856386,24.833334,24.462627,22.689573,21.166,20.575674,18.314137,17.1425,16.42961,,13.934847,13.41,12.38,11.845665,8.284461
08/13,25.646776,25.735,25.53553,25.538946,25.216667,25.477465,25.263985,25.643333,26.01,25.385143,24.77441,24.658333,24.357525,22.842352,21.232,20.76319,18.374636,17.0775,16.489338,,13.956267,13.437778,12.32,11.858269,8.252171
08/14,25.685684,25.73,25.570625,25.570498,25.37,25.459871,25.258024,25.736666,25.99,25.30809,24.666412,24.373331,24.333418,22.864012,20.880001,20.588861,18.209593,16.85,16.260662,,13.7915,13.488889,12.38,11.901037,8.210522
08/15,25.684536,25.465,25.581423,25.583315,25.480001,25.48878,25.263826,25.720001,25.93,25.358665,24.639069,24.666666,24.432741,22.710655,21.248,20.561897,18.231155,16.725,16.237068,,13.682585,13.6455555,12.39,11.853623,8.191988
