time,1,5,10,13,20,40,60,80,100,120,140,180,300,500
05/18,26.845453,26.868181,26.920769,26.827145,26.828573,26.785238,26.118093,22.869566,19.990456,17.215714,15.080454,12.45913,9.616667,7.452857
05/19,26.815454,26.835455,26.90231,26.788572,26.795715,26.746666,26.168095,22.972174,20.076363,17.230476,15.080909,12.52087,9.64,7.432857
05/20,26.796188,26.835001,26.911667,26.816666,26.773998,26.727,26.189499,22.88318,19.99619,17.2255,15.11238,12.506363,9.6485,7.439
05/21,26.748182,26.768183,26.83846,26.806665,26.719046,26.688501,26.21143,23.015217,20.11682,17.320477,15.125455,12.499545,9.640953,7.46381
05/22,26.711365,26.731817,26.811537,26.791666,26.68381,26.635239,26.235714,23.043478,20.138636,17.261906,15.156818,12.555909,9.677619,7.439048
05/23,26.672272,26.69,26.768461,26.768333,26.648094,26.60762,26.256191,23.066088,19.965454,17.347143,15.192273,12.488181,9.637143,7.4595237
05/24,26.635454,26.645454,26.728462,26.736666,26.607143,26.576666,26.23762,23.058695,20.157272,17.35238,15.169546,12.531818,9.67238,7.465238
05/25,26.596363,26.603638,26.694614,26.699999,26.560476,26.527143,26.250477,23.102608,20.025454,17.382381,15.202273,12.535,9.659524,7.455238
05/26,26.571363,26.619165,26.680769,26.676666,26.533335,26.50143,26.234285,23.146086,20.09,17.377142,15.181363,12.471363,9.655714,7.47
05/27,26.529547,26.58,26.64846,26.643333,26.489525,26.46381,26.156666,23.170435,20.153181,17.392857,15.209546,12.529092,9.666667,7.4585714
05/28,26.495455,26.551666,26.62923,26.606667,26.453335,26.43381,26.136667,23.14913,20.026365,17.357143,15.189091,12.494091,9.666191,7.460476
05/29,26.486818,26.529999,26.606924,26.574999,26.438572,26.411428,26.102383,23.091303,20.160454,17.370476,15.183182,12.444546,9.651905,7.458095
05/30,26.453636,26.486666,26.567692,26.555,26.39381,26.377142,26.146667,23.22826,20.087273,17.454287,15.242727,12.548636,9.684762,7.4666667
05/31,26.413635,26.441666,26.524616,26.553335,26.358097,26.35286,26.096191,23.213476,20.056364,17.315714,15.226818,12.478181,9.674286,7.4566665
06/01,26.381365,26.417501,26.497692,26.526667,26.338095,26.329523,26.088572,23.263477,20.149546,17.32762,15.154545,12.530456,9.685238,7.4585714
06/02,26.339092,26.368334,26.462309,26.481667,26.297142,26.296188,26.065237,23.281738,20.084545,17.359524,15.193637,12.53909,9.662381,7.449524
06/03,26.315454,26.3375,26.438463,26.426666,26.27524,26.265238,26.019522,23.333477,20.023182,17.25762,15.145,12.516363,9.694761,7.4684997
06/04,26.29591,26.315834,26.42154,26.391668,26.25238,26.23619,26.045238,23.401304,20.085909,17.32381,15.1904545,12.547727,9.674762,7.467
06/05,26.259998,26.268333,26.384615,26.355001,26.214762,26.209524,25.996666,23.345217,19.991364,17.19619,15.113636,12.517273,9.7,7.4655
06/06,26.223635,26.236666,26.355385,26.32,26.182383,26.180475,25.970953,23.378696,20.067726,17.249523,15.150909,12.551364,9.702857,7.475
06/07,26.187273,26.196665,26.314615,26.276667,26.139523,26.140476,25.936666,23.324783,19.88,17.258572,15.068182,12.485001,9.710476,7.463
06/08,26.173334,26.164167,26.284616,26.228333,26.118093,26.102856,25.91619,23.42087,19.961363,17.210001,15.171363,12.520455,9.6938095,7.46
06/09,26.146,26.113333,26.233332,26.185,26.0845,26.0745,25.896,23.412727,19.940475,17.230476,15.162381,12.535714,9.724501,7.4805264
06/10,26.104763,26.061537,26.170832,26.118572,26.04,26.032858,25.896667,23.334784,19.907272,17.193636,15.111364,12.464545,9.699048,7.449
06/11,26.066816,26.023075,26.116154,26.076666,26.008095,26.0,25.859524,23.388697,19.945454,17.128181,15.053636,12.554999,9.732381,7.4870005
06/12,26.021818,25.987692,26.065386,26.022858,25.964285,25.974764,25.810476,23.366522,19.83091,17.15909,15.060909,12.536363,9.71,7.479
06/13,25.990908,25.95923,26.038462,25.985714,25.936666,25.938572,25.787144,23.311739,19.896818,17.20409,15.038636,12.487273,9.707619,7.46
06/14,25.993332,25.942308,26.023075,25.988571,25.938,25.933498,25.7435,23.201818,19.774761,17.031904,14.942381,12.523333,9.7409525,7.5063157
06/15,25.957727,25.913076,25.985714,25.98,25.901905,25.899525,25.752857,23.27174,19.875456,17.076668,15.037273,12.484546,9.690909,7.474
06/16,25.951818,25.903847,25.975,25.95875,25.892857,25.87,25.746666,23.217392,19.883636,17.022858,15.037726,12.514999,9.736363,7.4900002
06/17,25.926363,25.880001,25.954285,25.95875,25.873335,25.849998,25.730951,23.345217,20.01,17.10238,15.107727,12.484091,9.706364,7.4830003
06/18,25.891363,25.867693,25.934284,25.991428,25.837143,25.831903,25.689524,23.184347,19.795454,17.00762,14.965,12.49591,9.710909,7.4760003
06/19,25.87,25.858461,25.91857,26.005713,25.819998,25.821428,25.629522,23.300869,20.000908,17.145237,15.026364,12.514091,9.715455,7.4855003
06/20,25.845001,25.83154,25.899286,26.007143,25.8,25.80143,25.631907,23.297825,19.800001,17.01619,14.992727,12.459047,9.725455,7.4919996
06/21,25.835455,25.802307,25.811537,25.987143,25.791904,25.773333,25.605713,23.209131,19.782272,16.940475,14.984546,12.485001,9.709545,7.4760003
06/22,25.846191,25.778461,25.789232,25.945713,25.775713,25.75476,25.575716,23.210001,19.982727,17.077143,15.036363,12.522272,9.733182,7.486
06/23,25.792727,25.751537,25.77077,25.895716,25.750477,25.725237,25.570951,23.256956,19.863636,16.967619,14.975909,12.45409,9.74091,7.4644995
06/24,25.765001,25.71923,25.737692,25.864286,25.724287,25.693333,25.507618,23.158262,19.773636,17.08524,15.050454,12.503809,9.708636,7.4919996
