time,hdin
05/31,131.88228
06/01,131.6652
06/02,131.77257
06/03,131.73111
06/04,131.5234
06/05,131.40318
06/06,131.47908
06/07,131.40051
06/08,131.15071
06/09,131.25627
06/10,131.0836
06/11,131.0711
06/12,130.95314
06/13,131.06758
06/14,130.66138
06/15,130.60173
06/16,130.71341
06/17,130.6988
06/18,130.55396
06/19,130.50108
06/20,130.5184
06/21,130.81088
06/22,130.76086
06/23,130.8038
06/24,130.7215
06/25,130.7188
06/26,131.13072
06/27,130.92773
06/28,131.07597
06/29,131.12222
06/30,131.2417
07/01,131.36604
07/02,131.47993
07/03,131.59201
07/04,131.38423
07/05,131.27687
07/06,131.64441
07/07,131.75066
07/08,131.51878
07/09,131.52837
07/10,131.91533
07/11,131.71895
07/12,131.60614
07/13,131.8537
07/14,131.69897
07/15,131.63084
07/16,131.4475
07/17,131.76898
07/18,131.65881
07/19,131.76817
07/20,131.44455
07/21,131.53218
07/22,131.78465
07/23,131.97534
07/24,131.53055
07/25,131.75005
07/26,131.52911
07/27,131.75131
07/28,131.68234
07/29,131.47723
07/30,131.6561
07/31,131.68814
08/01,131.6525
08/02,131.92657
08/03,132.1857
08/04,132.11118
08/05,132.13782
08/06,132.09544
08/07,132.33096
08/08,132.09265
08/09,132.4047
08/10,132.17535
08/11,132.12776
08/12,132.4632
08/13,132.07
08/14,132.23526
08/15,132.1155
08/16,132.34264
08/17,132.52962
08/18,132.61284
08/19,132.47836
08/20,132.90598
08/21,132.4345
08/22,132.60365
08/23,132.76205
08/24,132.48894
08/25,132.74818
08/26,132.752
08/27,132.60982
08/28,132.56035
08/29,132.90843
08/30,132.64755
08/31,132.80951
09/01,132.69168
09/02,132.69717
09/03,132.63887
09/04,132.64534
09/05,132.77325
09/06,132.96861
09/07,132.66321
09/08,132.52388
09/09,132.57318
09/10,132.54218
09/11,132.29443
09/12,132.032
09/13,132.30449
09/14,132.05086
09/15,131.96861
09/16,132.41602
09/17,132.1357
09/18,132.20894
09/19,132.28056
09/20,132.46822
09/21,132.35936
09/22,132.7233
09/23,132.53218
09/24,132.55255
09/25,132.47842
09/26,132.3449
09/27,132.5378
09/28,132.77701
09/29,132.77744
09/30,132.49599
10/01,132.78972
10/02,132.65764
10/03,132.80681
10/04,132.86841
10/05,132.89449
10/06,132.88844
10/07,132.93607
10/08,133.10742
10/09,133.26494
10/10,133.2607
10/11,133.68326
10/12,133.52704
10/13,133.72963
10/14,133.56607
10/15,133.71019
10/16,133.70552
10/17,133.418
10/18,133.42624
10/19,133.16594
10/20,133.09938
10/21,133.20679
10/22,133.0145
10/23,132.91464
10/24,133.28435
10/25,133.2233
10/26,133.0822
10/27,132.76964
10/28,132.72676
10/29,132.57935
10/30,133.84964
10/31,134.02196
11/01,132.88864
11/02,132.75174
11/03,132.82663
11/04,132.77242
11/05,132.97977
11/06,132.88017
11/07,133.28383
11/08,133.3804
11/09,133.5323
11/10,134.10686
11/11,133.92143
11/12,134.02234
11/13,134.24246
11/14,134.39905
11/15,134.35643
11/16,134.78687
11/17,134.89705
11/18,134.89497
11/19,134.99162
11/20,135.2943
11/21,135.38182
11/22,134.99246
11/23,134.88655
11/24,135.06264
11/25,135.07117
11/26,135.24939
11/27,134.88324
11/28,135.17241
11/29,134.85382
11/30,135.2903
12/01,134.95262
12/02,135.22134
12/03,135.19542
12/04,134.92621
12/05,135.4918
12/06,135.45534
12/07,135.48106
12/08,135.22075
12/09,135.70946
12/10,135.7789
12/11,135.6754
12/12,136.10823
12/13,136.0685
12/14,135.95706
12/15,135.73564
12/16,135.39554
12/17,136.05038
12/18,135.72691
12/19,135.5217
12/20,135.54346
12/21,135.81068
12/22,135.73524
12/23,135.81778
12/24,135.52063
12/25,135.95049
12/26,135.78354
12/27,135.90715
12/28,136.15646
12/29,136.22098
12/30,136.30072
12/31,136.60934
