time,hdin
09/07,133.87184
09/08,134.07602
09/09,134.13065
09/10,133.83713
09/11,134.08885
09/12,134.52768
09/13,134.93597
09/14,134.36526
09/15,134.26353
09/16,134.33041
09/17,134.55296
09/18,134.86732
09/19,134.48586
09/20,134.43402
09/21,134.7782
09/22,135.31747
09/23,135.06708
09/24,135.22742
09/25,135.22026
09/26,135.42557
09/27,135.79153
09/28,135.3746
09/29,134.98212
09/30,135.76254
10/01,136.35811
10/02,136.93622
10/03,137.12254
10/04,137.40823
10/05,137.35675
10/06,137.34436
10/07,137.36922
10/08,137.2526
10/09,137.58397
10/10,137.22443
10/11,137.3695
10/12,137.62483
10/13,137.47473
10/14,137.2846
10/15,136.99971
10/16,137.02733
10/17,137.54231
10/18,137.06544
10/19,136.34402
10/20,136.8117
10/21,137.66254
10/22,137.57172
10/23,137.09413
10/24,137.28026
10/25,137.79474
10/26,137.53789
10/27,137.00922
10/28,137.59924
10/29,137.74945
10/30,137.20145
10/31,137.08182
11/01,137.85394
11/02,137.85934
11/03,137.46263
11/04,137.20757
11/05,137.82465
11/06,137.8642
11/07,138.05516
11/08,137.87154
11/09,138.07915
11/10,138.18391
11/11,138.21422
11/12,138.13295
11/13,138.13213
11/14,138.68173
11/15,138.44101
11/16,137.61884
11/17,137.67555
11/18,137.81517
11/19,137.8122
11/20,137.83171
11/21,137.96918
11/22,138.50002
11/23,138.34515
11/24,137.89905
11/25,138.51613
11/26,139.1513
11/27,138.81175
11/28,138.51263
11/29,138.6811
11/30,138.57277
12/01,138.51054
12/02,138.59091
12/03,138.70021
12/04,138.89957
12/05,138.6621
12/06,138.14989
12/07,138.4062
12/08,138.4083
12/09,137.90181
12/10,137.47704
12/11,137.92633
12/12,138.0448
12/13,138.2521
12/14,138.01166
12/15,138.31012
12/16,138.39548
12/17,138.58354
12/18,138.608
12/19,138.06506
12/20,137.98857
12/21,138.31989
12/22,138.24963
12/23,138.04977
12/24,137.44012
12/25,137.00114
12/26,136.89362
12/27,137.48001
12/28,137.79515
12/29,137.6653
12/30,137.0494
12/31,137.12354
