time,hdin
05/25,105.774864
05/26,106.146095
05/27,106.02118
05/28,106.01101
05/29,106.256325
05/30,106.38665
05/31,106.76592
06/01,106.43276
06/02,106.2326
06/03,106.387276
06/04,106.0469
06/05,106.15635
06/06,106.48971
06/07,106.53808
06/08,107.13437
06/09,107.091125
06/10,106.76664
06/11,107.248024
06/12,106.945526
06/13,107.13206
06/14,107.76763
06/15,107.76654
06/16,107.90454
06/17,107.603355
06/18,108.11057
06/19,107.78598
06/20,107.21731
06/21,107.36544
06/22,108.171295
06/23,108.05369
06/24,108.084656
06/25,107.71732
06/26,107.61457
06/27,107.052055
06/28,107.053314
06/29,107.204445
06/30,107.48047
07/01,107.38119
07/02,106.41245
07/03,106.825195
07/04,106.98909
07/05,107.19837
07/06,106.492256
07/07,106.028435
07/08,106.38499
07/09,106.096344
07/10,105.34388
07/11,105.630974
07/12,105.63123
07/13,105.65652
07/14,105.41821
07/15,105.64825
07/16,105.73586
07/17,106.20064
07/18,105.96731
07/19,106.39114
07/20,107.42709
07/21,107.39963
07/22,107.20422
07/23,107.28025
07/24,107.581375
07/25,107.52547
07/26,106.93176
07/27,107.033134
07/28,107.36001
07/29,107.39533
07/30,107.05048
07/31,106.33525
08/01,106.92176
08/02,106.96833
08/03,106.60444
08/04,105.98423
08/05,106.44339
08/06,106.59036
08/07,105.8065
08/08,106.23167
08/09,105.726364
08/10,106.144966
08/11,105.89735
08/12,105.66629
08/13,105.849174
08/14,106.17354
08/15,106.43254
08/16,107.22988
08/17,106.67792
08/18,106.73872
08/19,106.877625
08/20,106.73357
08/21,107.46277
08/22,107.734505
08/23,107.01772
08/24,106.19856
08/25,106.89685
08/26,107.480835
08/27,107.5854
08/28,107.8667
08/29,108.12298
08/30,108.106514
08/31,108.709076
09/01,108.91724
09/02,108.28176
09/03,107.67842
09/04,107.76567
09/05,107.88858
09/06,108.176125
09/07,107.150246
09/08,107.106735
09/09,107.78796
09/10,108.08569
09/11,107.65522
09/12,107.91774
09/13,108.39107
09/14,107.94341
09/15,108.59165
09/16,108.46338
09/17,108.37783
09/18,108.293846
09/19,107.553925
09/20,107.802216
09/21,109.0396
09/22,109.13523
09/23,108.21085
09/24,107.95551
09/25,108.54359
09/26,109.697685
09/27,109.10127
09/28,107.41724
09/29,107.24097
09/30,107.74639
10/01,107.832405
10/02,108.3341
10/03,108.32207
10/04,108.69232
10/05,107.9822
10/06,108.477455
10/07,108.71666
10/08,108.714165
10/09,108.51489
10/10,108.561424
10/11,108.17944
10/12,107.33975
10/13,107.13589
10/14,107.61831
10/15,108.098076
10/16,108.13217
10/17,108.01767
10/18,109.16981
10/19,107.404396
10/20,107.0542
10/21,108.302216
10/22,108.281075
10/23,108.61502
10/24,108.874084
10/25,108.77136
10/26,109.37504
10/27,109.928535
10/28,110.33216
10/29,110.185104
10/30,109.8511
10/31,110.66519
11/01,110.15734
11/02,110.51597
11/03,111.14805
11/04,111.24399
11/05,111.349655
11/06,110.83178
11/07,111.482216
11/08,111.99567
11/09,112.11718
11/10,111.75922
11/11,111.74172
11/12,111.70184
11/13,112.213425
11/14,112.15301
11/15,111.422005
11/16,111.798584
11/17,111.832794
11/18,111.637245
11/19,111.53323
11/20,111.078476
11/21,110.80534
11/22,110.72922
11/23,111.44009
11/24,110.76412
11/25,110.173645
11/26,110.8485
11/27,110.79502
11/28,110.55782
11/29,109.95539
11/30,109.951324
12/01,109.875465
12/02,110.47498
12/03,110.26609
12/04,109.9165
12/05,109.8132
12/06,109.50634
12/07,109.876526
12/08,110.2166
12/09,110.29048
12/10,110.72296
12/11,110.201866
12/12,110.67154
12/13,111.39453
12/14,111.92473
12/15,111.25509
12/16,110.5431
12/17,110.40691
12/18,110.57484
12/19,110.48985
12/20,110.00206
12/21,110.070526
12/22,109.59999
12/23,109.11965
12/24,109.90097
12/25,110.16792
12/26,109.70354
12/27,109.82621
12/28,109.55948
12/29,109.96956
12/30,110.00906
12/31,109.285706
