time,hdin
08/31,105.55608
09/01,105.3754
09/02,105.14181
09/03,104.96775
09/04,105.3338
09/05,105.02667
09/06,104.92296
09/07,104.925575
09/08,105.06177
09/09,105.43878
09/10,105.92348
09/11,105.29603
09/12,105.57351
09/13,105.49309
09/14,105.86208
09/15,105.74856
09/16,105.3149
09/17,105.23592
09/18,105.36141
09/19,104.862816
09/20,104.91176
09/21,105.37457
09/22,105.901344
09/23,105.314476
09/24,105.58269
09/25,105.422
09/26,105.47052
09/27,105.14498
09/28,105.15139
09/29,104.81875
09/30,105.26992
10/01,105.75575
10/02,105.24925
10/03,105.28967
10/04,105.68813
10/05,105.6189
10/06,104.9445
10/07,105.63125
10/08,105.76969
10/09,105.42446
10/10,105.45863
10/11,105.08012
10/12,104.93475
10/13,104.96834
10/14,105.32847
10/15,105.735085
10/16,105.24408
10/17,104.44835
10/18,104.379776
10/19,104.44964
10/20,104.75249
10/21,104.985794
10/22,104.828285
10/23,104.486305
10/24,104.78633
10/25,104.61464
10/26,104.23993
10/27,104.70459
10/28,104.44951
10/29,104.318535
10/30,105.13439
10/31,104.876
11/01,103.98786
11/02,104.060486
11/03,104.33968
11/04,104.30934
11/05,104.088646
11/06,103.7545
11/07,104.16721
11/08,104.44392
11/09,104.02211
11/10,104.08075
11/11,104.555305
11/12,103.98443
11/13,103.79962
11/14,103.89374
11/15,103.93545
11/16,103.98574
11/17,103.7462
11/18,103.02695
11/19,103.254745
11/20,103.09785
11/21,102.5355
11/22,103.33171
11/23,103.30178
11/24,102.937645
11/25,102.832214
11/26,103.1664
11/27,103.35406
11/28,102.92063
11/29,102.77732
11/30,103.03477
12/01,103.22076
12/02,102.37156
12/03,101.973305
12/04,102.39507
12/05,102.18094
12/06,102.122986
12/07,102.03201
12/08,101.90117
12/09,102.39712
12/10,101.69202
12/11,101.01607
12/12,100.71599
12/13,100.69205
12/14,100.529144
12/15,99.833176
12/16,99.430275
12/17,99.22759
12/18,99.38388
12/19,99.24585
12/20,98.728935
12/21,98.25435
12/22,98.53723
12/23,98.5465
12/24,98.5524
12/25,98.59525
12/26,98.52732
12/27,98.12314
12/28,97.8739
12/29,97.971924
12/30,97.71404
12/31,97.83896
