time,hdin
04/20,92.39789
04/21,92.343124
04/22,92.41072
04/23,92.2312
04/24,92.404785
04/25,92.64806
04/26,92.33695
04/27,92.2546
04/28,92.399574
04/29,92.209595
04/30,92.2897
05/01,92.46995
05/02,92.432526
05/03,92.73704
05/04,92.38406
05/05,92.13385
05/06,92.650505
05/07,92.41929
05/08,92.64301
05/09,92.90284
05/10,93.00774
05/11,93.20857
05/12,92.86726
05/13,92.593315
05/14,93.31514
05/15,93.33483
05/16,93.59255
05/17,93.469
05/18,93.48086
05/19,93.865036
05/20,93.81956
05/21,94.240425
05/22,94.46959
05/23,94.2204
05/24,93.81272
05/25,94.338615
05/26,94.11064
05/27,94.29774
05/28,94.11108
05/29,94.44043
05/30,93.82004
05/31,94.00829
06/01,94.414055
06/02,93.85281
06/03,93.4639
06/04,94.24521
06/05,94.67233
06/06,94.11048
06/07,93.21291
06/08,93.9357
06/09,94.65098
06/10,94.23378
06/11,93.98949
06/12,94.0704
06/13,94.09181
06/14,94.37622
06/15,94.333336
06/16,94.18692
06/17,93.95627
06/18,94.29379
06/19,94.32716
06/20,94.3979
06/21,94.075935
06/22,94.402176
06/23,94.47462
06/24,93.96678
06/25,94.148766
06/26,94.835724
06/27,94.75824
06/28,94.72469
06/29,94.64685
06/30,94.57393
07/01,94.018486
07/02,94.20647
07/03,94.2927
07/04,94.4276
07/05,94.684975
07/06,94.49177
07/07,94.07424
07/08,94.62727
07/09,94.74293
07/10,94.90975
07/11,94.76915
07/12,95.36527
07/13,95.867744
07/14,96.05525
07/15,95.33091
07/16,95.81086
07/17,96.05434
07/18,96.19971
07/19,95.96218
07/20,96.273506
07/21,95.96739
07/22,95.458244
07/23,96.4941
07/24,96.360695
07/25,96.446754
07/26,96.57677
07/27,96.59688
07/28,96.903435
07/29,96.49314
07/30,96.07127
07/31,96.13984
08/01,95.90317
08/02,95.99057
08/03,95.84973
08/04,95.27738
08/05,95.6178
08/06,95.098114
08/07,95.05213
08/08,95.165825
08/09,95.587326
08/10,95.38298
08/11,94.47088
08/12,94.52544
08/13,95.09153
08/14,94.44707
08/15,93.58476
08/16,94.06686
08/17,93.71483
08/18,94.424095
08/19,94.488434
08/20,94.15866
08/21,94.356255
08/22,94.65854
08/23,94.25406
08/24,94.52065
08/25,94.48058
08/26,94.12005
08/27,93.89494
08/28,93.91839
08/29,93.50192
08/30,93.76592
08/31,94.49422
09/01,94.6182
09/02,93.99141
09/03,94.82358
09/04,95.33187
09/05,95.21701
09/06,95.00931
09/07,95.24055
09/08,95.75135
09/09,95.210434
09/10,95.43232
09/11,95.84641
09/12,96.21368
09/13,95.917755
09/14,95.859184
09/15,96.67096
09/16,96.6474
09/17,96.132034
09/18,96.4147
09/19,97.02734
09/20,96.249435
09/21,95.465935
09/22,95.76929
09/23,95.70327
09/24,95.62022
09/25,95.89732
09/26,95.41017
09/27,94.434296
09/28,94.876564
09/29,95.4909
09/30,94.731834
10/01,94.7599
10/02,94.78713
10/03,95.05852
10/04,95.72291
10/05,95.235756
10/06,95.59155
10/07,95.820816
10/08,95.498146
10/09,95.96861
10/10,95.947205
10/11,95.55765
10/12,95.56288
10/13,95.572876
10/14,95.738785
10/15,95.445335
10/16,96.41726
10/17,96.15249
10/18,95.81382
10/19,96.07424
10/20,95.79042
10/21,95.97848
10/22,96.23634
10/23,95.83176
10/24,96.077866
10/25,96.44627
10/26,96.22606
10/27,96.7569
10/28,97.343895
10/29,96.77823
10/30,95.884995
10/31,95.865974
11/01,96.16099
11/02,96.351585
11/03,96.556725
11/04,96.409195
11/05,96.536125
11/06,96.598274
11/07,97.22455
11/08,96.908066
11/09,96.97909
11/10,96.82731
11/11,97.3992
11/12,97.993515
11/13,98.06582
11/14,97.76497
11/15,97.90225
11/16,98.41793
11/17,98.56389
11/18,98.47993
11/19,97.61941
11/20,97.93175
11/21,98.00206
11/22,98.15732
11/23,98.173645
11/24,97.957535
11/25,98.915565
11/26,98.61801
11/27,99.1641
11/28,98.722725
11/29,98.58817
11/30,99.17091
12/01,98.73963
12/02,98.67169
12/03,98.893906
12/04,98.523155
12/05,98.97341
12/06,99.12648
12/07,99.19503
12/08,99.02917
12/09,98.59196
12/10,98.77845
12/11,99.237175
12/12,98.5193
12/13,98.61368
12/14,98.78109
12/15,99.03011
12/16,98.4948
12/17,97.91397
12/18,98.07018
12/19,98.450836
12/20,98.01792
12/21,98.01519
12/22,97.793144
12/23,97.75224
12/24,97.55716
12/25,97.96562
12/26,98.83971
12/27,97.72598
12/28,97.67827
12/29,97.94512
12/30,97.96622
12/31,98.15295
