time,hdin
08/13,95.214134
08/14,95.73396
08/15,95.88613
08/16,95.81098
08/17,95.93835
08/18,95.879524
08/19,96.72432
08/20,96.661575
08/21,96.504944
08/22,96.76839
08/23,96.96051
08/24,96.79658
08/25,96.8737
08/26,97.11665
08/27,96.70991
08/28,97.009224
08/29,97.1253
08/30,97.068855
08/31,97.117195
09/01,97.1654
09/02,97.19219
09/03,97.1771
09/04,97.16768
09/05,97.241295
09/06,97.64606
09/07,96.939644
09/08,97.432205
09/09,97.23294
09/10,97.15713
09/11,97.30645
09/12,97.376434
09/13,97.284355
09/14,97.82208
09/15,97.54409
09/16,97.62728
09/17,97.79236
09/18,97.98184
09/19,98.04873
09/20,97.76105
09/21,97.816
09/22,98.0565
09/23,97.676796
09/24,97.64679
09/25,97.98182
09/26,97.83085
09/27,97.94695
09/28,97.92235
09/29,98.22355
09/30,98.14486
10/01,97.87919
10/02,98.20976
10/03,97.497086
10/04,97.55889
10/05,97.58358
10/06,97.54505
10/07,97.71971
10/08,96.90342
10/09,96.90982
10/10,96.65074
10/11,96.21761
10/12,96.171936
10/13,95.964066
10/14,95.7687
10/15,95.75548
10/16,95.47784
10/17,95.4403
10/18,95.20313
10/19,95.064545
10/20,95.34625
10/21,94.78379
10/22,94.93719
10/23,94.984505
10/24,94.72912
10/25,94.48412
10/26,94.701385
10/27,94.805244
10/28,94.9474
10/29,95.339645
10/30,95.07509
10/31,95.37022
11/01,95.048004
11/02,94.99985
11/03,94.86262
11/04,94.36815
11/05,94.57426
11/06,94.140396
11/07,94.12226
11/08,93.471725
11/09,93.87895
11/10,93.59528
11/11,93.03526
11/12,93.23821
11/13,92.78802
11/14,92.46828
11/15,92.20409
11/16,91.94109
11/17,91.829315
11/18,91.789276
11/19,91.64066
11/20,91.75175
11/21,91.75506
11/22,91.10015
11/23,91.14273
11/24,90.85351
11/25,90.421555
11/26,90.554115
11/27,90.645355
11/28,90.56832
11/29,90.45695
11/30,90.448456
12/01,90.22241
12/02,90.514275
12/03,90.301956
12/04,90.952896
12/05,90.49759
12/06,90.80441
12/07,91.02524
12/08,91.0326
12/09,91.110504
12/10,91.17448
12/11,91.237144
12/12,90.91984
12/13,91.23315
12/14,91.6856
12/15,91.10355
12/16,91.23286
12/17,91.228165
12/18,90.978165
12/19,91.31766
12/20,90.94697
12/21,90.99196
12/22,91.068146
12/23,90.982864
12/24,91.05563
12/25,90.91481
12/26,90.69569
12/27,90.84497
12/28,90.646736
12/29,90.647606
12/30,90.79541
12/31,90.51611
