time,hdin
06/21,92.67672
06/22,92.84317
06/23,92.90307
06/24,93.24921
06/25,91.71111
06/26,91.411865
06/27,91.290764
06/28,91.345535
06/29,91.239136
06/30,91.335724
07/01,90.970955
07/02,91.00277
07/03,91.05787
07/04,90.791725
07/05,90.61511
07/06,90.43961
07/07,90.32847
07/08,89.37342
07/09,88.959785
07/10,89.00683
07/11,89.751114
07/12,88.86358
07/13,88.63571
07/14,89.00825
07/15,88.66486
07/16,88.3001
07/17,88.01614
07/18,87.88267
07/19,87.67984
07/20,87.49145
07/21,87.36385
07/22,87.38639
07/23,86.94296
07/24,86.81696
07/25,86.85494
07/26,87.29391
07/27,87.42234
07/28,86.36835
07/29,85.914
07/30,85.389946
07/31,85.48106
08/01,85.463264
08/02,86.23693
08/03,85.78644
08/04,85.92605
08/05,85.427826
08/06,84.69691
08/07,84.117836
08/08,84.316086
08/09,86.07234
08/10,86.34356
08/11,86.34923
08/12,86.25372
08/13,86.59806
08/14,86.17895
08/15,86.17019
08/16,86.42035
08/17,86.33186
08/18,85.83053
08/19,85.40645
08/20,84.744934
08/21,84.7368
08/22,85.27751
08/23,85.40174
08/24,85.35687
08/25,85.10642
08/26,85.38384
08/27,84.47661
08/28,84.63121
08/29,84.81816
08/30,85.06361
08/31,85.680435
09/01,85.66624
09/02,85.49536
09/03,84.90312
09/04,85.1582
09/05,85.37405
09/06,84.837135
09/07,84.86273
09/08,85.19179
09/09,84.91409
09/10,84.801056
09/11,85.17144
09/12,84.748795
09/13,84.78072
09/14,85.33067
09/15,85.171684
09/16,85.14063
09/17,85.44927
09/18,85.801544
09/19,86.15365
09/20,85.59657
09/21,85.59213
09/22,85.0015
09/23,84.91646
09/24,84.61931
09/25,85.71909
09/26,86.57055
09/27,87.12814
09/28,87.004326
09/29,87.974846
09/30,87.770386
10/01,87.53647
10/02,87.420105
10/03,87.59853
10/04,88.11118
10/05,87.79548
10/06,87.2885
10/07,87.88754
10/08,88.34129
10/09,87.80713
10/10,88.38189
10/11,88.91927
10/12,88.86664
10/13,88.78881
10/14,87.67011
10/15,87.89566
10/16,87.81606
10/17,88.271736
10/18,88.08536
10/19,88.83413
10/20,89.189735
10/21,88.69321
10/22,89.27353
10/23,89.657326
10/24,89.609634
10/25,89.456696
10/26,89.23494
10/27,89.47671
10/28,89.32146
10/29,89.04844
10/30,89.10586
10/31,89.9493
11/01,89.70929
11/02,89.53327
11/03,89.13967
11/04,88.552284
11/05,88.73917
11/06,89.41193
11/07,89.514336
11/08,89.05703
11/09,89.80812
11/10,89.72285
11/11,89.51613
11/12,90.25153
11/13,90.10211
11/14,89.19601
11/15,89.12701
11/16,89.35959
11/17,89.17552
11/18,88.997635
11/19,89.07873
11/20,89.37973
11/21,90.59513
11/22,89.89056
11/23,89.77351
11/24,90.016716
11/25,89.86868
11/26,89.750755
11/27,90.529816
11/28,90.365364
11/29,90.46283
11/30,90.15302
12/01,90.21499
12/02,89.98603
12/03,90.56654
12/04,90.29348
12/05,89.91892
12/06,89.817986
12/07,89.78762
12/08,90.085754
12/09,90.02258
12/10,89.48851
12/11,89.51713
12/12,89.61859
12/13,89.160904
12/14,89.55315
12/15,89.74584
12/16,89.98677
12/17,90.057106
12/18,90.13614
12/19,90.08685
12/20,89.943794
12/21,90.01334
12/22,89.93467
12/23,90.11119
12/24,89.767105
12/25,89.16774
12/26,89.29137
12/27,89.85187
12/28,90.04928
12/29,89.66533
12/30,90.037636
12/31,89.37871
