time,hdin
07/26,88.60388
07/27,88.82782
07/28,88.3967
07/29,87.91141
07/30,87.60289
07/31,88.21955
08/01,88.15518
08/02,88.20625
08/03,87.811066
08/04,86.976135
08/05,86.72675
08/06,86.720535
08/07,86.415054
08/08,86.80866
08/09,86.901344
08/10,86.647545
08/11,86.58392
08/12,86.75162
08/13,86.69873
08/14,86.909134
08/15,86.76101
08/16,86.50543
08/17,86.428375
08/18,86.55461
08/19,86.6355
08/20,86.03386
08/21,85.979454
08/22,85.51499
08/23,85.24987
08/24,85.355934
08/25,85.59365
08/26,85.34478
08/27,85.15768
08/28,84.65558
08/29,84.78808
08/30,84.328064
08/31,83.99264
09/01,84.38793
09/02,84.75846
09/03,85.36735
09/04,85.34198
09/05,85.4067
09/06,85.7391
09/07,85.753075
09/08,85.71757
09/09,85.56172
09/10,85.22469
09/11,84.54937
09/12,84.437614
09/13,84.75782
09/14,85.12036
09/15,85.19189
09/16,85.43544
09/17,85.21383
09/18,85.65996
09/19,86.04404
09/20,85.63016
09/21,85.14558
09/22,85.28176
09/23,85.026924
09/24,84.89723
09/25,85.16715
09/26,85.615456
09/27,85.953316
09/28,86.53291
09/29,86.62382
09/30,86.788826
10/01,86.45356
10/02,87.256134
10/03,87.14587
10/04,86.01242
10/05,86.72339
10/06,86.795105
10/07,86.424484
10/08,86.11681
10/09,86.69411
10/10,86.74713
10/11,87.27246
10/12,87.8406
10/13,88.296585
10/14,88.45621
10/15,87.96439
10/16,87.832245
10/17,88.16907
10/18,88.64089
10/19,87.989426
10/20,87.777664
10/21,87.37441
10/22,86.73516
10/23,86.65319
10/24,87.35732
10/25,87.33677
10/26,87.09473
10/27,87.426796
10/28,87.74689
10/29,88.38283
10/30,88.43301
10/31,88.473816
11/01,88.512
11/02,88.773636
11/03,88.46113
11/04,88.8907
11/05,88.84693
11/06,88.50391
11/07,89.1545
11/08,89.21678
11/09,89.17188
11/10,89.11854
11/11,88.56916
11/12,88.539925
11/13,88.12088
11/14,88.94809
11/15,89.26033
11/16,88.478714
11/17,88.529015
11/18,88.80027
11/19,89.06883
11/20,89.320595
11/21,89.28513
11/22,89.2828
11/23,89.15327
11/24,89.3561
11/25,89.73101
11/26,89.50794
11/27,89.03521
11/28,89.233505
11/29,89.07531
11/30,89.28238
12/01,89.28542
12/02,89.347786
12/03,89.69772
12/04,89.32398
12/05,89.016426
12/06,88.910446
12/07,89.08155
12/08,89.430824
12/09,89.271034
12/10,88.92292
12/11,88.712166
12/12,89.17343
12/13,87.644325
12/14,87.96715
12/15,87.83754
12/16,87.30476
12/17,87.08255
12/18,87.704994
12/19,87.676155
12/20,87.409325
12/21,87.44993
12/22,87.64954
12/23,87.86114
12/24,87.62275
12/25,87.48095
12/26,87.41047
12/27,87.50879
12/28,87.21595
12/29,87.612976
12/30,87.64516
12/31,88.01322
