time,hdin
05/12,97.49139
05/13,97.39651
05/14,97.67399
05/15,97.41769
05/16,97.30328
05/17,97.49793
05/18,96.90861
05/19,97.40067
05/20,97.08621
05/21,97.06598
05/22,97.55176
05/23,97.13482
05/24,97.11997
05/25,97.54761
05/26,97.37896
05/27,97.3678
05/28,97.64207
05/29,97.410065
05/30,97.55039
05/31,97.562325
06/01,97.656166
06/02,98.02371
06/03,97.59643
06/04,98.08479
06/05,98.12877
06/06,97.78661
06/07,97.67904
06/08,97.92111
06/09,97.89805
06/10,97.609
06/11,97.53886
06/12,97.53976
06/13,97.32394
06/14,97.11895
06/15,97.03768
06/16,96.72019
06/17,96.95114
06/18,96.60861
06/19,96.698685
06/20,96.59443
06/21,96.76793
06/22,96.641685
06/23,96.4037
06/24,96.711105
06/25,97.01858
06/26,97.151474
06/27,96.85854
06/28,97.080055
06/29,97.40644
06/30,97.360985
07/01,97.67553
07/02,98.23171
07/03,98.1839
07/04,98.17355
07/05,98.42591
07/06,99.15342
07/07,99.35474
07/08,99.69
07/09,99.46337
07/10,99.94314
07/11,100.50583
07/12,100.57422
07/13,100.68204
07/14,100.366325
07/15,101.22073
07/16,101.24004
07/17,101.41216
07/18,101.35541
07/19,101.95536
07/20,101.81234
07/21,102.1539
07/22,102.3978
07/23,102.45144
07/24,103.06321
07/25,102.876595
07/26,102.83492
07/27,103.7196
07/28,103.21146
07/29,103.55404
07/30,103.60032
07/31,103.7594
08/01,103.91394
08/02,104.44929
08/03,104.576965
08/04,104.55383
08/05,105.462776
08/06,105.01536
08/07,105.562035
08/08,105.433655
08/09,106.20316
08/10,106.27473
08/11,105.80308
08/12,106.32784
08/13,106.34698
08/14,106.16803
08/15,105.92576
08/16,106.16331
08/17,105.6595
08/18,105.77753
08/19,105.89054
08/20,105.838844
08/21,105.0374
08/22,106.02423
08/23,105.663376
08/24,105.5689
08/25,105.762596
08/26,106.062744
08/27,105.79085
08/28,105.20957
08/29,105.5393
08/30,106.13986
08/31,106.342224
09/01,106.58353
09/02,106.08725
09/03,105.702736
09/04,105.9938
09/05,106.02016
09/06,106.29202
09/07,105.73424
09/08,106.20716
09/09,106.058586
09/10,106.29971
09/11,106.14824
09/12,106.67468
09/13,106.69648
09/14,106.978935
09/15,107.32828
09/16,107.27269
09/17,107.384384
09/18,107.578606
09/19,107.71505
09/20,107.94218
09/21,108.03617
09/22,108.045074
09/23,107.652725
09/24,107.77667
09/25,107.83019
09/26,108.08748
09/27,107.22998
09/28,107.560234
09/29,107.40125
09/30,107.36824
10/01,107.23613
10/02,107.82424
10/03,108.29672
10/04,108.471146
10/05,108.49035
10/06,108.84733
10/07,108.11713
10/08,108.81366
10/09,108.758606
10/10,109.21498
10/11,109.58411
10/12,108.938896
10/13,109.10606
10/14,109.06978
10/15,109.07202
10/16,109.47276
10/17,109.293205
10/18,108.94141
10/19,108.81944
10/20,108.401985
10/21,107.773186
10/22,108.45446
10/23,108.028915
10/24,107.62286
10/25,107.68845
10/26,107.995155
10/27,107.78454
10/28,107.41788
10/29,108.550606
10/30,108.681
10/31,108.72572
11/01,109.46546
11/02,109.18688
11/03,108.90111
11/04,108.63053
11/05,108.75377
11/06,108.78193
11/07,108.58497
11/08,108.243935
11/09,108.90455
11/10,108.73037
11/11,108.52109
11/12,107.999954
11/13,107.70778
11/14,107.29987
11/15,107.040764
11/16,106.74859
11/17,106.41454
11/18,106.06001
11/19,106.20001
11/20,105.57431
11/21,105.264336
11/22,105.917305
11/23,105.26346
11/24,104.962166
11/25,104.970695
11/26,104.885056
11/27,105.40303
11/28,104.83786
11/29,104.866486
11/30,104.95811
12/01,105.11835
12/02,105.27137
12/03,105.50412
12/04,105.896706
12/05,105.78495
12/06,105.48733
12/07,105.66335
12/08,104.72871
12/09,104.62879
12/10,104.23611
12/11,104.40061
12/12,103.9452
12/13,103.31183
12/14,103.18467
12/15,102.402435
12/16,101.88332
12/17,101.55486
12/18,101.14578
12/19,101.245735
12/20,101.00692
12/21,101.15125
12/22,100.857635
12/23,100.50321
12/24,100.454704
12/25,100.14536
12/26,100.07118
12/27,99.78211
12/28,99.45502
12/29,99.52791
12/30,99.32597
12/31,99.30816
