time,hdin
11/30,89.16032
12/01,89.16812
12/02,89.30826
12/03,89.38734
12/04,89.27898
12/05,89.52249
12/06,89.54694
12/07,89.58615
12/08,89.661476
12/09,89.67045
12/10,89.74191
12/11,90.04923
12/12,89.828064
12/13,90.00529
12/14,90.00749
12/15,90.2706
12/16,90.157005
12/17,90.22094
12/18,90.51082
12/19,90.25079
12/20,90.31925
12/21,90.76229
12/22,90.58686
12/23,90.56168
12/24,90.84523
12/25,90.97159
12/26,90.91832
12/27,91.00365
12/28,91.108345
12/29,91.27431
12/30,91.60436
12/31,91.57222
