time,hdin
07/11,128.8458
07/12,128.9638
07/13,129.21089
07/14,129.17044
07/15,128.63524
07/16,129.22519
07/17,129.90341
07/18,129.05719
07/19,128.45514
07/20,129.42639
07/21,129.90535
07/22,129.42479
07/23,129.41954
07/24,130.09364
07/25,130.19028
07/26,130.35115
07/27,130.03587
07/28,130.31581
07/29,129.6745
07/30,129.56099
07/31,130.34367
08/01,130.7728
08/02,130.34367
08/03,130.74765
08/04,131.08475
08/05,131.18362
08/06,131.00589
08/07,130.91396
08/08,131.00056
08/09,131.4678
08/10,131.5282
08/11,130.96616
08/12,131.67496
08/13,131.616
08/14,131.70139
08/15,131.70343
08/16,132.34213
08/17,132.0295
08/18,131.90146
08/19,132.22299
08/20,132.00574
08/21,132.42429
08/22,132.36336
08/23,131.86508
08/24,132.25613
08/25,132.82718
08/26,132.95604
08/27,132.58638
08/28,132.49704
08/29,132.69809
08/30,133.55205
08/31,133.17166
09/01,133.08107
09/02,132.81781
09/03,133.14642
09/04,133.27126
09/05,133.41862
09/06,133.46313
09/07,133.44502
09/08,133.42479
09/09,133.43317
09/10,133.97627
09/11,133.88568
09/12,133.53545
09/13,134.29185
09/14,134.03629
09/15,133.4044
09/16,133.06749
09/17,133.64375
09/18,133.50441
09/19,133.22893
09/20,133.18924
09/21,133.13004
09/22,132.99066
09/23,133.06679
09/24,133.30968
09/25,133.30399
09/26,132.9121
09/27,133.11453
09/28,133.12378
09/29,133.63133
09/30,134.08246
10/01,133.95277
10/02,133.87035
10/03,134.12146
10/04,134.18834
10/05,133.70172
10/06,133.79045
10/07,134.16565
10/08,133.76721
10/09,134.1188
10/10,134.24994
10/11,134.05177
10/12,134.16719
10/13,134.15398
10/14,134.13557
10/15,134.39996
10/16,134.45477
10/17,134.34073
10/18,134.44044
10/19,134.39392
10/20,134.39815
10/21,134.84332
10/22,134.66331
10/23,134.425
10/24,134.52324
10/25,134.45593
10/26,134.88747
10/27,134.66777
10/28,134.0652
10/29,134.421
10/30,134.02492
10/31,133.92903
11/01,134.29324
11/02,134.07733
11/03,133.34752
11/04,133.52321
11/05,133.68057
11/06,133.61377
11/07,133.79973
11/08,133.71562
11/09,133.90858
11/10,134.25241
11/11,133.83507
11/12,133.89754
11/13,133.88255
11/14,134.21947
11/15,134.3876
11/16,133.7857
11/17,133.91084
11/18,134.336
11/19,134.2792
11/20,133.97444
11/21,134.45793
11/22,134.34325
11/23,133.7827
11/24,134.06017
11/25,134.45738
11/26,134.16664
11/27,134.28545
11/28,134.19356
11/29,134.2257
11/30,134.34526
12/01,134.24062
12/02,134.258
12/03,134.28752
12/04,134.52702
12/05,134.06438
12/06,133.84196
12/07,134.96205
12/08,135.21095
12/09,134.54372
12/10,135.00574
12/11,135.53412
12/12,135.50703
12/13,135.20775
12/14,136.13928
12/15,135.33952
12/16,135.2383
12/17,135.29863
12/18,135.04735
12/19,135.45999
12/20,135.80367
12/21,135.96498
12/22,135.62376
12/23,136.32695
12/24,135.71593
12/25,135.28874
12/26,135.76889
12/27,135.96419
12/28,135.5243
12/29,135.60796
12/30,135.28754
12/31,135.03506
