time,hdin
08/09,131.40775
08/10,131.5188
08/11,130.80357
08/12,130.47284
08/13,131.45778
08/14,131.81422
08/15,131.24399
08/16,131.34229
08/17,131.56886
08/18,131.47679
08/19,131.1314
08/20,130.99332
08/21,131.74504
08/22,131.72572
08/23,131.7982
08/24,131.74068
08/25,131.41576
08/26,131.39305
08/27,130.5318
08/28,130.80203
08/29,130.74272
08/30,131.08177
08/31,130.97026
09/01,130.88142
09/02,131.23439
09/03,130.99461
09/04,131.2019
09/05,131.08882
09/06,131.35056
09/07,131.58719
09/08,131.42747
09/09,131.41118
09/10,131.2205
09/11,131.81558
09/12,131.97916
09/13,132.00887
09/14,131.85834
09/15,131.89389
09/16,132.48784
09/17,132.34155
09/18,131.97699
09/19,131.67168
09/20,131.79619
09/21,132.25981
09/22,132.49757
09/23,132.28789
09/24,132.24028
09/25,132.06685
09/26,132.53653
09/27,132.73639
09/28,132.15796
09/29,132.01216
09/30,132.45044
10/01,132.39932
10/02,132.32083
10/03,132.46388
10/04,132.49088
10/05,132.4988
10/06,132.68051
10/07,133.24562
10/08,133.03107
10/09,133.33295
10/10,133.40753
10/11,133.71614
10/12,133.57365
10/13,132.96829
10/14,133.4191
10/15,133.22153
10/16,132.98499
10/17,133.11964
10/18,132.89317
10/19,133.1691
10/20,133.15657
10/21,133.05836
10/22,133.43643
10/23,133.31479
10/24,132.78001
10/25,132.81146
10/26,133.15956
10/27,133.0165
10/28,133.02956
10/29,133.05446
10/30,133.3415
10/31,133.08453
11/01,132.8713
11/02,133.42499
11/03,133.00563
11/04,132.80528
11/05,132.61203
11/06,133.09328
11/07,132.99976
11/08,132.593
11/09,132.72165
11/10,132.99594
11/11,133.30727
11/12,133.35658
11/13,133.08832
11/14,133.32106
11/15,133.83998
11/16,133.64139
11/17,133.56544
11/18,133.65361
11/19,133.39032
11/20,133.74562
11/21,133.9407
11/22,133.70377
11/23,133.51544
11/24,133.5682
11/25,133.44402
11/26,134.33127
11/27,134.53578
11/28,134.06583
11/29,134.01877
11/30,134.24876
12/01,134.69725
12/02,133.99039
12/03,133.99026
12/04,134.128
12/05,134.58798
12/06,134.31677
12/07,134.2562
12/08,134.38553
12/09,134.19383
12/10,134.27829
12/11,133.71344
12/12,133.77728
12/13,134.47755
12/14,134.64336
12/15,134.76955
12/16,135.20793
12/17,135.14493
12/18,134.79489
12/19,134.4916
12/20,134.94336
12/21,134.68845
12/22,134.35127
12/23,135.03558
12/24,135.18423
12/25,135.48752
12/26,134.8169
12/27,134.88513
12/28,135.36023
12/29,135.43124
12/30,134.97209
12/31,135.06415
