time,hdin
05/16,125.17497
05/17,125.20613
05/18,125.4603
05/19,125.914925
05/20,126.52163
05/21,126.266945
05/22,126.13863
05/23,126.14395
05/24,126.31508
05/25,126.11478
05/26,126.268036
05/27,126.14786
05/28,125.65837
05/29,126.18708
05/30,126.188675
05/31,125.4744
06/01,125.47582
06/02,125.81869
06/03,125.93098
06/04,125.883446
06/05,125.750374
06/06,125.45892
06/07,125.6771
06/08,126.01246
06/09,125.52397
06/10,124.90353
06/11,124.55925
06/12,125.12459
06/13,125.3215
06/14,125.02425
06/15,124.31009
06/16,124.384865
06/17,124.11446
06/18,124.44623
06/19,124.49117
06/20,123.92371
06/21,124.17749
06/22,123.93714
06/23,124.48986
06/24,124.14789
06/25,123.853386
06/26,123.75273
06/27,124.10454
06/28,124.499725
06/29,124.10436
06/30,123.74213
07/01,124.360565
07/02,124.8533
07/03,124.90786
07/04,124.93812
07/05,124.80646
07/06,124.86698
07/07,125.19473
07/08,124.81629
07/09,125.41812
07/10,125.67315
07/11,125.24478
07/12,125.356964
07/13,125.54535
07/14,125.70194
07/15,125.44063
07/16,124.924675
07/17,124.993484
07/18,125.24453
07/19,124.88584
07/20,124.27811
07/21,124.92485
07/22,124.3269
07/23,124.72901
07/24,125.075195
07/25,125.204544
07/26,125.25468
07/27,124.69628
07/28,124.76773
07/29,125.01129
07/30,124.707054
07/31,124.50496
08/01,124.80918
08/02,125.965645
08/03,125.650345
08/04,125.4103
08/05,125.70717
08/06,125.958
08/07,125.81113
08/08,125.81545
08/09,126.099266
08/10,126.34409
08/11,126.39785
08/12,126.31008
08/13,127.10851
08/14,127.327225
08/15,126.25791
08/16,126.143974
08/17,127.30811
08/18,127.63
08/19,126.97985
08/20,126.78571
08/21,126.872406
08/22,127.28548
08/23,127.4507
08/24,127.120834
08/25,127.111084
08/26,127.34166
08/27,127.62645
08/28,127.6631
08/29,127.41549
08/30,127.22411
08/31,127.51929
09/01,127.70768
09/02,127.56031
09/03,127.406784
09/04,127.17844
09/05,127.00558
09/06,127.520424
09/07,127.623375
09/08,127.43916
09/09,127.31426
09/10,127.03181
09/11,127.37926
09/12,127.840866
09/13,127.25921
09/14,127.029724
09/15,127.0328
09/16,127.005295
09/17,126.573395
09/18,126.55811
09/19,126.501595
09/20,126.64815
09/21,127.31466
09/22,127.29805
09/23,127.27397
09/24,126.6742
09/25,126.66407
09/26,127.37814
09/27,127.1912
09/28,126.82568
09/29,126.967255
09/30,127.13653
10/01,127.20887
10/02,127.54282
10/03,126.84933
10/04,126.99184
10/05,127.646194
10/06,127.687996
10/07,127.49477
10/08,127.26022
10/09,127.5518
10/10,127.50273
10/11,127.49131
10/12,127.72406
10/13,127.8354
10/14,127.79472
10/15,128.08284
10/16,128.47775
10/17,128.96007
10/18,128.02654
10/19,128.00006
10/20,128.85931
10/21,129.32121
10/22,129.47812
10/23,129.0686
10/24,129.20668
10/25,129.59274
10/26,129.40695
10/27,129.3226
10/28,129.5565
10/29,129.58708
10/30,129.75554
10/31,129.62003
11/01,129.33638
11/02,128.95166
11/03,129.15378
11/04,128.36581
11/05,128.81705
11/06,130.3404
11/07,130.4835
11/08,129.13539
11/09,129.22087
11/10,129.43092
11/11,129.41199
11/12,128.57283
11/13,129.58861
11/14,129.35597
11/15,129.50731
11/16,129.55168
11/17,129.28499
11/18,129.65602
11/19,129.51688
11/20,129.45831
11/21,129.58707
11/22,129.92162
11/23,129.58118
11/24,128.74396
11/25,128.81726
11/26,129.32506
11/27,129.51234
11/28,128.76118
11/29,129.41309
11/30,129.19426
12/01,129.0751
12/02,128.91765
12/03,129.19687
12/04,130.20406
12/05,130.67485
12/06,129.90665
12/07,129.85985
12/08,130.53079
12/09,129.95564
12/10,130.06319
12/11,130.37814
12/12,130.80281
12/13,130.63208
12/14,130.4664
12/15,130.54535
12/16,130.7887
12/17,130.23517
12/18,130.2022
12/19,130.86627
12/20,130.38145
12/21,129.96309
12/22,131.72975
12/23,131.39948
12/24,131.71388
12/25,131.73856
12/26,131.29
12/27,131.56276
12/28,131.72368
12/29,131.7207
12/30,131.2138
12/31,131.84499
