time,hdin
06/21,102.359825
06/22,102.87612
06/23,102.23979
06/24,101.74868
06/25,101.45927
06/26,101.391045
06/27,100.98756
06/28,100.45863
06/29,100.96367
06/30,100.84751
07/01,100.6392
07/02,100.52816
07/03,100.17497
07/04,99.718
07/05,100.34916
07/06,100.05948
07/07,99.81778
07/08,99.289696
07/09,99.012375
07/10,98.553
07/11,98.24191
07/12,97.713165
07/13,97.86744
07/14,99.16111
07/15,99.01358
07/16,99.58998
07/17,98.71514
07/18,99.046585
07/19,99.380104
07/20,99.283195
07/21,98.1158
07/22,98.23773
07/23,98.449165
07/24,99.14738
07/25,98.67687
07/26,98.689606
07/27,98.83621
07/28,99.59942
07/29,99.695404
07/30,99.44742
07/31,98.74004
08/01,99.0735
08/02,98.641075
08/03,97.73874
08/04,97.99973
08/05,97.80025
08/06,97.8108
08/07,98.15648
08/08,97.498245
08/09,97.318504
08/10,97.22724
08/11,96.8233
08/12,96.86833
08/13,96.86783
08/14,96.70739
08/15,96.649826
08/16,96.45131
08/17,96.59157
08/18,96.64794
08/19,96.98735
08/20,97.18979
08/21,97.53734
08/22,97.12059
08/23,97.38473
08/24,97.905396
08/25,97.29185
08/26,97.226944
08/27,97.321846
08/28,97.82334
08/29,98.727036
08/30,97.91721
08/31,98.78457
09/01,96.92667
09/02,98.05482
09/03,97.60819
09/04,97.38137
09/05,96.4335
09/06,96.45166
09/07,96.8693
09/08,98.42848
09/09,98.74667
09/10,98.61659
09/11,98.70101
09/12,98.8075
09/13,99.07303
09/14,98.21592
09/15,97.74465
09/16,97.91798
09/17,98.40105
09/18,98.653625
09/19,98.48089
09/20,99.04624
09/21,98.622284
09/22,97.08342
09/23,97.24136
09/24,98.21059
09/25,97.98628
09/26,98.86889
09/27,98.67286
09/28,98.988464
09/29,98.991264
09/30,99.22321
10/01,99.35276
10/02,98.749435
10/03,99.72282
10/04,99.84504
10/05,99.071465
10/06,99.94357
10/07,100.15602
10/08,100.84837
10/09,99.798134
10/10,99.09565
10/11,98.90202
10/12,99.30923
10/13,98.95399
10/14,98.89107
10/15,98.61663
10/16,99.13829
10/17,99.33738
10/18,98.493256
10/19,98.71124
10/20,98.88299
10/21,98.66082
10/22,98.89692
10/23,98.88128
10/24,98.90266
10/25,99.23811
10/26,99.08358
10/27,99.3455
10/28,99.59202
10/29,100.184235
10/30,100.55384
10/31,101.12626
11/01,101.43376
11/02,101.305405
11/03,102.30308
11/04,101.92206
11/05,101.73368
11/06,100.40568
11/07,100.58552
11/08,100.43963
11/09,101.38538
11/10,102.115616
11/11,102.011826
11/12,101.62295
11/13,101.00994
11/14,100.80682
11/15,101.361015
11/16,101.285675
11/17,100.979164
11/18,100.955765
11/19,101.581505
11/20,101.70237
11/21,101.47188
11/22,101.12757
11/23,101.26205
11/24,100.733795
11/25,100.64835
11/26,99.99836
11/27,100.36334
11/28,100.28497
11/29,100.3257
11/30,100.64714
12/01,100.75022
12/02,100.52665
12/03,100.64469
12/04,100.650185
12/05,100.482285
12/06,101.09005
12/07,100.39389
12/08,100.668785
12/09,100.15621
12/10,99.82979
12/11,99.99465
12/12,99.71366
12/13,98.80677
12/14,99.535614
12/15,98.72705
12/16,98.347855
12/17,99.148285
12/18,99.47228
12/19,99.18162
12/20,98.66779
12/21,98.73184
12/22,98.20446
12/23,97.780205
12/24,98.013504
12/25,97.19698
12/26,97.17904
12/27,97.03556
12/28,97.64892
12/29,98.0271
12/30,97.35451
12/31,96.742775
