time,hdin
08/24,115.68497
08/25,114.92246
08/26,114.36222
08/27,115.6789
08/28,115.083244
08/29,114.57642
08/30,115.478516
08/31,115.24022
09/01,115.02792
09/02,115.01977
09/03,115.39464
09/04,114.63958
09/05,114.82648
09/06,115.18241
09/07,114.71244
09/08,114.85558
09/09,114.527214
09/10,115.01623
09/11,114.6163
09/12,114.45539
09/13,115.10238
09/14,115.43848
09/15,115.06117
09/16,114.83951
09/17,114.62705
09/18,115.03975
09/19,115.0594
09/20,115.116776
09/21,114.960304
09/22,115.34015
09/23,115.92199
09/24,115.47968
09/25,116.20997
09/26,116.59118
09/27,115.843025
09/28,115.46153
09/29,116.08853
09/30,115.212975
10/01,115.14875
10/02,115.41484
10/03,115.55992
10/04,115.61026
10/05,115.44307
10/06,115.008316
10/07,115.28498
10/08,115.694824
10/09,115.19873
10/10,115.27336
10/11,115.31556
10/12,114.918175
10/13,114.78555
10/14,115.12645
10/15,115.21631
10/16,115.09038
10/17,115.32937
10/18,114.80094
10/19,114.798965
10/20,115.22713
10/21,114.811386
10/22,115.68552
10/23,115.58877
10/24,115.580795
10/25,116.00064
10/26,116.21807
10/27,116.183975
10/28,116.69766
10/29,117.215416
10/30,117.07716
10/31,117.45874
11/01,117.54966
11/02,117.34392
11/03,117.16232
11/04,117.495384
11/05,117.968056
11/06,117.751755
11/07,117.80186
11/08,117.78086
11/09,117.77413
11/10,117.72442
11/11,118.39168
11/12,118.09778
11/13,117.48013
11/14,117.40081
11/15,117.69489
11/16,117.422905
11/17,117.34165
11/18,117.76607
11/19,117.72624
11/20,117.58595
11/21,118.0343
11/22,117.634346
11/23,117.651924
11/24,117.60993
11/25,117.920364
11/26,117.73613
11/27,117.718605
11/28,117.99857
11/29,117.788826
11/30,118.014435
12/01,118.27388
12/02,118.32097
12/03,118.179245
12/04,118.19395
12/05,118.65772
12/06,119.05038
12/07,118.84582
12/08,119.30799
12/09,119.173
12/10,118.966324
12/11,119.09022
12/12,119.55185
12/13,119.55168
12/14,119.844406
12/15,120.202545
12/16,120.22769
12/17,119.74827
12/18,120.1501
12/19,120.05029
12/20,119.709366
12/21,120.14338
12/22,120.37736
12/23,120.04636
12/24,119.75672
12/25,119.705635
12/26,119.94881
12/27,119.316895
12/28,119.71606
12/29,119.887794
12/30,119.246445
12/31,119.42827
