time,hdin
11/18,88.85934
11/19,88.96704
11/20,88.86088
11/21,89.0177
11/22,88.753456
11/23,88.31464
11/24,88.84337
11/25,88.200714
11/26,88.98379
11/27,88.560295
11/28,88.50759
11/29,88.93437
11/30,88.794785
12/01,88.600334
12/02,88.78259
12/03,88.82515
12/04,88.85317
12/05,88.97228
12/06,88.60483
12/07,88.77644
12/08,88.925674
12/09,89.15579
12/10,88.67417
12/11,88.83224
12/12,88.88823
12/13,89.04333
12/14,89.57966
12/15,89.158676
12/16,88.96817
12/17,89.27054
12/18,89.530876
12/19,89.11896
12/20,89.21516
12/21,89.36675
12/22,89.23698
12/23,89.29218
12/24,89.55788
12/25,89.51483
12/26,89.72779
12/27,89.778656
12/28,89.87393
12/29,90.59948
12/30,90.11604
12/31,90.07662
