time,hdin
06/28,115.14622
06/29,115.08721
06/30,115.69781
07/01,115.08188
07/02,115.24236
07/03,114.965965
07/04,114.99203
07/05,115.2962
07/06,115.5983
07/07,115.50275
07/08,115.3975
07/09,115.921455
07/10,115.774216
07/11,115.89011
07/12,116.12846
07/13,116.56878
07/14,116.69144
07/15,117.06037
07/16,117.6117
07/17,117.23475
07/18,117.04055
07/19,116.7204
07/20,117.15326
07/21,116.75512
07/22,117.021866
07/23,116.64841
07/24,116.0217
07/25,115.96417
07/26,116.450584
07/27,116.34535
07/28,115.69429
07/29,115.87117
07/30,115.61723
07/31,116.26921
08/01,115.86455
08/02,115.26829
08/03,115.411194
08/04,115.21753
08/05,115.57086
08/06,115.69232
08/07,115.40647
08/08,115.178314
08/09,115.12705
08/10,115.23745
08/11,114.93606
08/12,115.15833
08/13,115.35956
08/14,115.86188
08/15,115.77388
08/16,116.045845
08/17,116.02494
08/18,115.99479
08/19,116.04589
08/20,116.32179
08/21,116.4172
08/22,116.74942
08/23,116.40748
08/24,116.59823
08/25,116.78537
08/26,117.46878
08/27,117.448204
08/28,117.55289
08/29,117.48542
08/30,117.7173
08/31,118.092766
09/01,117.535286
09/02,117.74902
09/03,118.02402
09/04,118.41692
09/05,117.69713
09/06,117.573944
09/07,117.73304
09/08,117.63193
09/09,118.06727
09/10,118.65248
09/11,117.798454
09/12,117.042694
09/13,116.88688
09/14,117.152115
09/15,117.84795
09/16,117.78841
09/17,117.12374
09/18,116.9059
09/19,117.3379
09/20,117.16419
09/21,117.100945
09/22,117.338455
09/23,117.64224
09/24,117.81764
09/25,117.91054
09/26,117.32181
09/27,117.43087
09/28,118.325714
09/29,118.66641
09/30,118.29832
10/01,117.72346
10/02,116.5721
10/03,116.32097
10/04,116.46839
10/05,116.206665
10/06,116.77614
10/07,116.56363
10/08,116.36361
10/09,116.43321
10/10,116.4549
10/11,116.61581
10/12,117.36638
10/13,118.32129
10/14,118.12266
10/15,118.234184
10/16,117.99672
10/17,118.16603
10/18,118.86421
10/19,119.32167
10/20,119.15118
10/21,118.83096
10/22,118.67501
10/23,119.51624
10/24,119.5939
10/25,120.54753
10/26,120.38687
10/27,120.31251
10/28,120.00091
10/29,120.5151
10/30,120.58837
10/31,120.83985
11/01,121.01936
11/02,121.49438
11/03,121.25342
11/04,120.819046
11/05,120.94977
11/06,120.51881
11/07,120.942635
11/08,120.91392
11/09,120.34207
11/10,120.26714
11/11,120.13044
11/12,120.12716
11/13,119.6434
11/14,119.62037
11/15,120.155464
11/16,119.71219
11/17,119.510445
11/18,119.69267
11/19,119.63345
11/20,119.57782
11/21,119.39294
11/22,119.369225
11/23,119.92937
11/24,119.428764
11/25,120.195496
11/26,120.03314
11/27,120.2273
11/28,119.6443
11/29,119.9296
11/30,119.664795
12/01,119.605316
12/02,119.829704
12/03,119.70118
12/04,120.01559
12/05,120.215775
12/06,119.75471
12/07,119.61577
12/08,119.51409
12/09,119.55485
12/10,119.37594
12/11,119.04263
12/12,118.8372
12/13,119.0775
12/14,119.352
12/15,120.00888
12/16,119.8465
12/17,119.56336
12/18,119.42561
12/19,119.6346
12/20,119.779785
12/21,119.48609
12/22,119.25622
12/23,119.2509
12/24,119.1833
12/25,119.65159
12/26,119.94298
12/27,119.64892
12/28,119.61715
12/29,119.425354
12/30,119.48075
12/31,119.464676
