time,hdin
05/04,101.71641
05/05,101.15552
05/06,100.48828
05/07,100.85846
05/08,100.979935
05/09,100.770325
05/10,100.57414
05/11,100.99731
05/12,100.99516
05/13,100.13868
05/14,100.41647
05/15,100.77859
05/16,100.68739
05/17,100.65168
05/18,99.88652
05/19,100.04715
05/20,100.0112
05/21,99.89904
05/22,99.86889
05/23,100.62207
05/24,101.401726
05/25,101.47565
05/26,100.97175
05/27,101.063484
05/28,101.49294
05/29,101.64878
05/30,101.88642
05/31,101.94732
06/01,102.17422
06/02,102.379074
06/03,102.461205
06/04,102.165886
06/05,102.893654
06/06,103.256096
06/07,103.0731
06/08,102.97382
06/09,103.41406
06/10,103.15649
06/11,104.27273
06/12,103.894684
06/13,104.016594
06/14,103.31635
06/15,103.063156
06/16,103.123566
06/17,103.96452
06/18,103.33656
06/19,103.2043
06/20,103.455055
06/21,103.504036
06/22,104.17037
06/23,104.625404
06/24,104.596275
06/25,104.675575
06/26,104.113716
06/27,104.1254
06/28,103.65646
06/29,103.92959
06/30,104.40319
07/01,103.519226
07/02,103.398544
07/03,103.80903
07/04,104.24195
07/05,104.6215
07/06,104.34375
07/07,105.005745
07/08,105.25501
07/09,105.67833
07/10,105.29972
07/11,104.55959
07/12,104.93091
07/13,105.28489
07/14,105.35651
07/15,105.301674
07/16,105.10935
07/17,104.39883
07/18,105.20589
07/19,104.86982
07/20,104.026436
07/21,104.59088
07/22,104.097565
07/23,104.37582
07/24,103.782455
07/25,103.63874
07/26,103.480606
07/27,103.58079
07/28,103.32776
07/29,104.01778
07/30,104.50362
07/31,104.29946
08/01,103.43546
08/02,103.43971
08/03,104.09688
08/04,103.995834
08/05,104.05041
08/06,104.22067
08/07,103.78195
08/08,104.5902
08/09,103.92398
08/10,103.65898
08/11,103.46261
08/12,103.3104
08/13,103.50716
08/14,103.951675
08/15,103.83
08/16,104.416084
08/17,104.08819
08/18,104.2145
08/19,104.28233
08/20,103.78787
08/21,104.89759
08/22,105.68127
08/23,105.18521
08/24,104.74222
08/25,105.04961
08/26,106.90086
08/27,106.98429
08/28,106.363815
08/29,105.41594
08/30,104.853645
08/31,105.11415
09/01,104.38649
09/02,104.90881
09/03,106.01449
09/04,105.30073
09/05,105.407394
09/06,105.655594
09/07,105.36202
09/08,105.29396
09/09,105.14099
09/10,105.87491
09/11,105.55501
09/12,105.5546
09/13,105.17061
09/14,105.21922
09/15,105.99434
09/16,106.04547
09/17,106.727135
09/18,107.76904
09/19,107.98128
09/20,107.38088
09/21,107.00454
09/22,107.06427
09/23,106.96601
09/24,107.77632
09/25,107.776146
09/26,108.111595
09/27,107.47345
09/28,107.73835
09/29,107.34351
09/30,107.13795
10/01,106.93353
10/02,107.13174
10/03,107.433495
10/04,106.81332
10/05,106.48404
10/06,107.12416
10/07,107.2919
10/08,107.26565
10/09,107.40967
10/10,107.24354
10/11,107.297745
10/12,107.32217
10/13,108.16722
10/14,108.46149
10/15,108.61069
10/16,108.51963
10/17,107.38468
10/18,107.6479
10/19,106.81555
10/20,106.65892
10/21,107.71641
10/22,107.5553
10/23,108.61324
10/24,108.42735
10/25,107.93016
10/26,108.45425
10/27,108.16975
10/28,108.72452
10/29,108.1189
10/30,108.89049
10/31,108.373436
11/01,109.285904
11/02,109.99248
11/03,110.513596
11/04,110.331276
11/05,110.23268
11/06,110.87105
11/07,110.80407
11/08,111.28285
11/09,111.28997
11/10,110.718414
11/11,111.191696
11/12,110.94774
11/13,110.5273
11/14,109.910225
11/15,109.351746
11/16,108.75557
11/17,108.28989
11/18,109.10936
11/19,110.04119
11/20,110.64827
11/21,110.25885
11/22,110.25294
11/23,110.14718
11/24,110.05886
11/25,109.71609
11/26,109.25749
11/27,108.436325
11/28,109.320854
11/29,108.74745
11/30,109.4235
12/01,109.23207
12/02,108.908966
12/03,108.83315
12/04,108.798454
12/05,108.622185
12/06,108.83539
12/07,109.387
12/08,108.83503
12/09,108.42887
12/10,108.84226
12/11,109.637
12/12,109.84678
12/13,109.692604
12/14,108.14652
12/15,108.37105
12/16,108.12431
12/17,108.11906
12/18,109.09647
12/19,108.75155
12/20,108.19049
12/21,106.9602
12/22,106.97816
12/23,107.02732
12/24,106.37231
12/25,106.744804
12/26,106.99502
12/27,107.23248
12/28,107.621666
12/29,106.60807
12/30,106.32168
12/31,106.82856
