time,hdin
06/01,139.49794
06/02,139.15775
06/03,138.9942
06/04,138.58723
06/05,138.92625
06/06,139.02797
06/07,138.75992
06/08,138.97508
06/09,139.36404
06/10,138.66776
06/11,139.32286
06/12,139.24359
06/13,139.04994
06/14,139.46266
06/15,139.46606
06/16,139.38579
06/17,138.9511
06/18,138.819
06/19,138.92944
06/20,138.85118
06/21,138.73132
06/22,138.87001
06/23,138.63498
06/24,138.71803
06/25,139.13368
06/26,138.8187
06/27,138.69891
06/28,138.51198
06/29,138.61513
06/30,138.84961
07/01,138.58492
07/02,138.48538
07/03,138.63942
07/04,138.40028
07/05,138.24399
07/06,138.34634
07/07,138.36458
07/08,138.40094
07/09,138.36835
07/10,138.61464
07/11,139.04071
07/12,139.10474
07/13,139.26524
07/14,139.3138
07/15,139.27492
07/16,139.53876
07/17,139.35358
07/18,139.5926
07/19,139.7274
07/20,139.8125
07/21,139.56839
07/22,140.01416
07/23,139.7993
07/24,139.75128
07/25,140.05481
07/26,139.78656
07/27,140.12775
07/28,139.8417
07/29,139.87384
07/30,140.13837
07/31,140.2739
08/01,140.55229
08/02,139.97824
08/03,140.21684
08/04,140.11613
08/05,140.2279
08/06,139.80548
08/07,139.94865
08/08,140.1872
08/09,139.85313
08/10,139.8364
08/11,139.78812
08/12,139.57454
08/13,139.60858
08/14,139.79175
08/15,139.83762
08/16,140.23404
08/17,140.18974
08/18,140.40872
08/19,140.15305
08/20,141.04474
08/21,141.05573
08/22,140.89832
08/23,141.018
08/24,141.16528
08/25,141.41983
08/26,141.45428
08/27,141.26949
08/28,141.89348
08/29,141.84169
08/30,141.4503
08/31,141.6931
09/01,141.42345
09/02,141.48273
09/03,141.34747
09/04,142.02223
09/05,141.98187
09/06,141.85474
09/07,141.74904
09/08,141.6036
09/09,142.1984
09/10,141.89594
09/11,141.9925
09/12,142.01852
09/13,141.7628
09/14,142.39879
09/15,142.04283
09/16,141.98027
09/17,141.64622
09/18,142.02869
09/19,141.84747
09/20,141.66756
09/21,141.93443
09/22,141.94019
09/23,142.01416
09/24,142.45865
09/25,142.50455
09/26,142.50311
09/27,142.06436
09/28,142.74223
09/29,143.05705
09/30,143.07535
10/01,142.66867
10/02,142.9361
10/03,143.14955
10/04,142.90758
10/05,143.37042
10/06,143.09253
10/07,143.36826
10/08,143.23656
10/09,142.91054
10/10,143.29784
10/11,143.1319
10/12,143.1547
10/13,142.9116
10/14,143.11798
10/15,143.32837
10/16,143.00865
10/17,142.88794
10/18,143.29709
10/19,142.7725
10/20,142.64603
10/21,142.83775
10/22,142.5884
10/23,142.51971
10/24,142.42992
10/25,142.2379
10/26,142.06746
10/27,141.88512
10/28,141.45337
10/29,141.66452
10/30,141.6769
10/31,141.77037
11/01,142.01874
11/02,141.91043
11/03,142.47447
11/04,142.594
11/05,142.73387
11/06,143.11862
11/07,143.05725
11/08,143.56583
11/09,143.69414
11/10,143.63304
11/11,143.27516
11/12,143.58966
11/13,143.76526
11/14,143.81964
11/15,143.78802
11/16,144.24376
11/17,144.22867
11/18,144.4601
11/19,144.41838
11/20,144.81735
11/21,145.08041
11/22,144.80827
11/23,144.59303
11/24,144.74423
11/25,144.92134
11/26,144.53854
11/27,144.42789
11/28,144.68295
11/29,144.61465
11/30,144.31554
12/01,144.39919
12/02,144.39717
12/03,144.03223
12/04,143.57692
12/05,143.53398
12/06,143.65977
12/07,143.68645
12/08,143.76534
12/09,143.86974
12/10,143.62544
12/11,144.00037
12/12,144.03705
12/13,144.36432
12/14,144.24187
12/15,144.02248
12/16,144.16576
12/17,144.38779
12/18,144.23636
12/19,144.47035
12/20,144.41592
12/21,144.71391
12/22,144.62779
12/23,144.75887
12/24,144.9001
12/25,144.78453
12/26,144.88425
12/27,144.86725
12/28,145.36671
12/29,144.97385
12/30,145.14082
12/31,145.20525
