time,hdin
08/31,124.27151
09/01,124.918655
09/02,125.709816
09/03,125.46546
09/04,124.574524
09/05,124.580246
09/06,124.43503
09/07,125.02383
09/08,125.493706
09/09,125.08974
09/10,124.6575
09/11,123.92839
09/12,124.44585
09/13,124.26153
09/14,123.68214
09/15,123.53317
09/16,123.15493
09/17,123.89409
09/18,123.4841
09/19,123.839355
09/20,123.29402
09/21,124.01956
09/22,124.67158
09/23,124.40194
09/24,123.3964
09/25,123.69097
09/26,123.44174
09/27,123.83924
09/28,124.04541
09/29,123.93404
09/30,123.39424
10/01,122.96435
10/02,123.47261
10/03,124.054985
10/04,124.24603
10/05,124.51593
10/06,124.03361
10/07,123.941246
10/08,124.26403
10/09,124.80578
10/10,125.25411
10/11,125.59176
10/12,125.275185
10/13,124.87612
10/14,124.73566
10/15,125.350494
10/16,125.88919
10/17,126.01654
10/18,126.791824
10/19,126.619514
10/20,126.08184
10/21,126.57266
10/22,126.92077
10/23,127.82342
10/24,128.28261
10/25,127.36566
10/26,127.41235
10/27,128.08171
10/28,127.76447
10/29,127.60972
10/30,127.72001
10/31,127.47744
11/01,126.594376
11/02,127.05594
11/03,127.14114
11/04,126.8411
11/05,126.76989
11/06,126.7311
11/07,126.68335
11/08,126.764755
11/09,126.692276
11/10,126.314514
11/11,126.90506
11/12,127.138336
11/13,126.08895
11/14,125.58732
11/15,126.26641
11/16,126.812454
11/17,126.715164
11/18,126.52299
11/19,126.896484
11/20,126.34831
11/21,127.12258
11/22,127.32751
11/23,127.269585
11/24,127.42291
11/25,126.72999
11/26,126.26141
11/27,126.66184
11/28,126.93317
11/29,126.99744
11/30,127.07224
12/01,126.827675
12/02,127.08041
12/03,127.519615
12/04,127.39873
12/05,127.46526
12/06,127.90524
12/07,127.83381
12/08,127.648865
12/09,128.14911
12/10,128.16537
12/11,128.41438
12/12,127.40747
12/13,127.86609
12/14,128.17145
12/15,127.88476
12/16,127.86683
12/17,127.89516
12/18,128.57529
12/19,128.50298
12/20,128.407
12/21,127.66768
12/22,127.57043
12/23,128.23523
12/24,127.940315
12/25,127.87874
12/26,127.37454
12/27,126.83845
12/28,127.08863
12/29,127.21014
12/30,126.93269
12/31,126.62138
