time,hdin
11/16,133.083
11/17,133.0244
11/18,132.8824
11/19,133.5357
11/20,133.58939
11/21,133.28154
11/22,133.27109
11/23,132.94017
11/24,133.61723
11/25,133.47137
11/26,133.46017
11/27,133.15433
11/28,133.22589
11/29,133.3109
11/30,133.8052
12/01,133.84734
12/02,134.09312
12/03,133.95891
12/04,133.45805
12/05,133.39905
12/06,133.04974
12/07,132.6993
12/08,132.94435
12/09,133.55661
12/10,133.25156
12/11,133.254
12/12,133.21716
12/13,132.6811
12/14,132.55959
12/15,132.7609
12/16,132.50114
12/17,132.08894
12/18,132.0214
12/19,132.871
12/20,132.67363
12/21,133.2372
12/22,132.77618
12/23,132.35005
12/24,132.31293
12/25,132.75496
12/26,133.7339
12/27,133.44815
12/28,133.49193
12/29,133.79922
12/30,133.34586
12/31,133.67566
