time,hdin
12/11,101.31402
12/12,99.94434
12/13,100.29133
12/14,100.80051
12/15,100.857895
12/16,100.718956
12/17,99.93913
12/18,99.99769
12/19,99.64301
12/20,100.011765
12/21,100.31097
12/22,99.76258
12/23,99.03104
12/24,99.29638
12/25,99.023605
12/26,99.28528
12/27,99.42813
12/28,99.334175
12/29,99.488205
12/30,99.09899
12/31,98.821556
