time,hdin
05/03,148.16093
05/04,148.07875
05/05,148.00597
05/06,148.07149
05/07,147.8506
05/08,147.71646
05/09,147.37314
05/10,147.32222
05/11,146.93033
05/12,146.7872
05/13,146.63516
05/14,146.56052
05/15,146.2962
05/16,146.33138
05/17,146.22078
05/18,146.05035
05/19,145.81973
05/20,145.67737
05/21,146.31157
05/22,146.01315
05/23,146.31142
05/24,146.15186
05/25,146.3706
05/26,145.90091
05/27,145.96237
05/28,145.7791
05/29,145.76569
05/30,145.50616
05/31,145.33168
06/01,145.5654
06/02,145.0466
06/03,144.93636
06/04,144.9412
06/05,144.77159
06/06,144.61485
06/07,144.73598
06/08,144.4862
06/09,144.70146
06/10,144.36836
06/11,143.9257
06/12,143.6385
06/13,143.13867
06/14,143.12288
06/15,142.82935
06/16,142.76366
06/17,142.72314
06/18,142.50906
06/19,142.00734
06/20,141.85628
06/21,141.72058
06/22,141.47041
06/23,141.3928
06/24,140.99565
06/25,141.02307
06/26,140.99733
06/27,140.6555
06/28,140.72241
06/29,140.20042
06/30,140.0756
07/01,140.1914
07/02,140.15475
07/03,140.5341
07/04,140.52664
07/05,140.35924
07/06,140.73009
07/07,140.33806
07/08,140.44807
07/09,140.24124
07/10,139.69601
07/11,140.38148
07/12,140.51608
07/13,140.2304
07/14,140.69026
07/15,140.6455
07/16,140.63228
07/17,140.65857
07/18,140.8008
07/19,141.00555
07/20,140.79723
07/21,140.93333
07/22,141.03094
07/23,140.96307
07/24,141.13396
07/25,141.2955
07/26,141.16124
07/27,141.12956
07/28,141.1428
07/29,140.97711
07/30,141.09007
07/31,141.04216
08/01,140.80508
08/02,140.79335
08/03,140.5846
08/04,140.74466
08/05,140.84618
08/06,140.72145
08/07,140.72571
08/08,140.68007
08/09,140.74512
08/10,140.74031
08/11,140.6186
08/12,140.47922
08/13,140.74026
08/14,140.5307
08/15,140.51129
08/16,140.58235
08/17,140.91168
08/18,140.74393
08/19,140.81184
08/20,141.23221
08/21,141.34077
08/22,141.31152
08/23,141.33772
08/24,142.01682
08/25,141.50072
08/26,141.66403
08/27,141.9015
08/28,141.73601
08/29,141.94852
08/30,141.98152
08/31,142.28035
09/01,142.3199
09/02,142.71251
09/03,142.81627
09/04,142.816
09/05,143.02452
09/06,142.86343
09/07,142.98984
09/08,142.74005
09/09,142.68874
09/10,142.983
09/11,142.87788
09/12,143.24167
09/13,143.37508
09/14,143.7323
09/15,143.84506
09/16,143.88557
09/17,144.15674
09/18,144.21542
09/19,144.48808
09/20,144.14017
09/21,144.62036
09/22,144.73611
09/23,145.06778
09/24,144.96619
09/25,145.60588
09/26,145.41573
09/27,145.19846
09/28,145.68683
09/29,145.88379
09/30,145.98235
10/01,145.77562
10/02,146.23598
10/03,146.03793
10/04,145.88666
10/05,146.04393
10/06,145.88834
10/07,145.86234
10/08,145.97176
10/09,145.84628
10/10,145.63802
10/11,145.54886
10/12,145.48264
10/13,145.70407
10/14,145.84941
10/15,145.78886
10/16,145.72833
10/17,146.02444
10/18,146.03622
10/19,146.52316
10/20,146.41573
10/21,146.73137
10/22,146.88037
10/23,147.20863
10/24,147.70833
10/25,147.53719
10/26,147.91496
10/27,147.60324
10/28,148.32317
10/29,148.1805
10/30,148.20122
10/31,148.42249
11/01,148.5931
11/02,148.50671
11/03,148.80418
11/04,148.65286
11/05,148.72263
11/06,148.72768
11/07,148.33237
11/08,148.39185
11/09,148.3823
11/10,148.31487
11/11,147.47961
11/12,147.48517
11/13,147.88704
11/14,147.8818
11/15,147.42235
11/16,147.85777
11/17,147.84857
11/18,147.86478
11/19,147.85614
11/20,147.96286
11/21,148.37215
11/22,148.48676
11/23,148.02669
11/24,147.89343
11/25,148.06468
11/26,147.78732
11/27,147.35599
11/28,147.25273
11/29,146.79825
11/30,146.83743
12/01,146.46858
12/02,146.9496
12/03,146.80821
12/04,146.43079
12/05,146.77635
12/06,146.93515
12/07,147.16345
12/08,146.9376
12/09,146.7372
12/10,146.79443
12/11,147.02698
12/12,146.58542
12/13,147.06796
12/14,146.90613
12/15,146.93568
12/16,147.3331
12/17,146.79594
12/18,147.18541
12/19,147.13101
12/20,146.72252
12/21,147.08409
12/22,147.20135
12/23,146.85533
12/24,147.28542
12/25,147.29839
12/26,147.27101
12/27,147.38742
12/28,146.96742
12/29,147.39291
12/30,147.51746
12/31,147.44559
